step,episode_reward_mean,loss_objective,loss_critic,loss_entropy
2048,-5.7994890213012695,-0.002855040831491351,0.24009300768375397,-0.013072353787720203
4096,-5.332540512084961,-0.002636025659739971,0.2734004855155945,-0.013163897208869457
6144,-3.103128433227539,-0.0010908525437116623,0.22711411118507385,-0.013166096992790699
8192,-1.635120153427124,-0.004615123383700848,0.2363470494747162,-0.013287956826388836
10240,-2.850184917449951,-0.003388909623026848,0.14770975708961487,-0.01336958073079586
12288,-1.917112112045288,-0.0022135809995234013,0.10685749351978302,-0.013379273004829884
14336,-0.7909506559371948,-0.003164052963256836,0.10313250869512558,-0.013331275433301926
16384,-0.9771643877029419,-0.0032665100879967213,0.10489758849143982,-0.013327657245099545
18432,-0.2849270701408386,-0.0026870975270867348,0.047784410417079926,-0.013357695192098618
20480,0.8809692859649658,-0.003944192081689835,0.06383386999368668,-0.013339124619960785
22528,1.9851781129837036,-0.00324980728328228,0.042590197175741196,-0.013334264978766441
24576,3.1911213397979736,-0.0029855016618967056,0.0615621879696846,-0.013188366778194904
26624,4.10776948928833,-0.0013923589140176773,0.06985583901405334,-0.013200361281633377
28672,4.819526195526123,-0.002379130572080612,0.06796979159116745,-0.01302291639149189
30720,5.682401657104492,-0.0022186869755387306,0.12079769372940063,-0.013012313283979893
32768,6.371565818786621,-0.0013694288209080696,0.10779297351837158,-0.012982106767594814
34816,6.166156768798828,-0.0017105396836996078,0.1624043583869934,-0.012870179489254951
36864,6.451958656311035,-0.0007432326674461365,0.14867503941059113,-0.012942376546561718
38912,6.548709869384766,-0.0010176841169595718,0.09054449200630188,-0.013015244156122208
40960,6.108513355255127,-0.0021543651819229126,0.0995745062828064,-0.012854200787842274
43008,6.3597636222839355,-0.00017706863582134247,0.07457759976387024,-0.012760763987898827
45056,6.504464626312256,-0.001843765377998352,0.12016557157039642,-0.01275903731584549
47104,6.567923069000244,-0.001072816550731659,0.10852035135030746,-0.012752091512084007
49152,7.172150135040283,-0.0006863996386528015,0.11286851763725281,-0.012463698163628578
51200,8.307271003723145,-0.0022648414596915245,0.1394456923007965,-0.012456217780709267
53248,7.608767986297607,-0.0015440760180354118,0.15273341536521912,-0.012388700619339943
55296,8.280523300170898,0.00025133974850177765,0.19313372671604156,-0.012428916059434414
57344,7.93563985824585,-0.0028031961992383003,0.14035150408744812,-0.012373637408018112
59392,7.6372199058532715,-0.0020854752510786057,0.15120580792427063,-0.012303829193115234
61440,8.355916976928711,-0.0010735485702753067,0.21758490800857544,-0.01226135529577732
63488,8.46468448638916,-0.001905549317598343,0.2736661732196808,-0.01226024329662323
65536,8.38524055480957,-0.0012079179286956787,0.24546979367733002,-0.012043586000800133
67584,8.391477584838867,-0.00018675625324249268,0.23720525205135345,-0.012201651930809021
69632,8.176430702209473,0.00011707190424203873,0.16712340712547302,-0.012136874720454216
71680,7.66717529296875,-0.0006963461637496948,0.19534024596214294,-0.012237989343702793
73728,7.475865364074707,-0.00040547968819737434,0.19552680850028992,-0.01197738852351904
75776,7.496628761291504,-0.0012893304228782654,0.09818440675735474,-0.01210114173591137
77824,8.011903762817383,-0.0022503482177853584,0.1198350116610527,-0.011916844174265862
79872,8.560005187988281,-0.0001787859946489334,0.1980595588684082,-0.011905968189239502
81920,8.475181579589844,-0.002347070723772049,0.30581456422805786,-0.011871307156980038
83968,8.691617965698242,-0.0009590722620487213,0.18192875385284424,-0.011689459905028343
86016,8.283187866210938,-0.0007598958909511566,0.21517425775527954,-0.01174023374915123
88064,7.7006306648254395,-0.0005420707166194916,0.15614570677280426,-0.011638719588518143
90112,8.377174377441406,-0.0014029555022716522,0.18411284685134888,-0.011705499142408371
92160,8.18247127532959,-0.0015314482152462006,0.19245047867298126,-0.011724108830094337
94208,8.34775161743164,6.278976798057556e-06,0.12102936953306198,-0.011700581759214401
96256,9.293485641479492,0.00010491814464330673,0.22986502945423126,-0.011760691180825233
98304,8.744758605957031,-0.0008296091109514236,0.19133275747299194,-0.011667372658848763
100352,8.052249908447266,-0.0011373385787010193,0.1606869250535965,-0.011773468926548958
102400,9.111331939697266,0.0009974464774131775,0.2159426361322403,-0.01136285811662674
