step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,28.2451171875,0.11768798828125,28.2451171875,240.0
4096,23.5576171875,0.09815673828125,23.5576171875,240.0
6144,23.7900390625,0.09912516276041666,23.7900390625,240.0
8192,21.5576171875,0.08982340494791667,21.5576171875,240.0
10240,24.21484375,0.10089518229166666,24.21484375,240.0
12288,25.1806640625,0.10491943359375,25.1806640625,240.0
14336,26.1728515625,0.10905354817708333,26.1728515625,240.0
16384,26.51953125,0.110498046875,26.51953125,240.0
18432,27.388671875,0.11411946614583333,27.388671875,240.0
20480,32.7353515625,0.13639729817708332,32.7353515625,240.0
22528,37.69140625,0.15704752604166666,37.69140625,240.0
24576,37.0625,0.15442708333333333,37.0625,240.0
26624,41.650390625,0.17354329427083334,41.650390625,240.0
28672,44.6171875,0.18590494791666667,44.6171875,240.0
30720,41.4365234375,0.17265218098958332,41.4365234375,240.0
32768,47.619140625,0.1984130859375,47.619140625,240.0
34816,42.60546875,0.17752278645833333,42.60546875,240.0
36864,40.5009765625,0.16875406901041667,40.5009765625,240.0
38912,45.3828125,0.18909505208333333,45.3828125,240.0
40960,48.95703125,0.20398763020833333,48.95703125,240.0
43008,50.8642578125,0.21193440755208334,50.8642578125,240.0
45056,47.9580078125,0.19982503255208334,47.9580078125,240.0
47104,48.8740234375,0.20364176432291667,48.8740234375,240.0
49152,48.5400390625,0.20225016276041666,48.5400390625,240.0
51200,46.2109375,0.19254557291666666,46.2109375,240.0
53248,48.12109375,0.20050455729166666,48.12109375,240.0
55296,47.5224609375,0.19801025390625,47.5224609375,240.0
57344,46.162109375,0.19234212239583334,46.162109375,240.0
59392,45.2421875,0.18850911458333333,45.2421875,240.0
61440,44.365234375,0.18485514322916666,44.365234375,240.0
63488,44.1787109375,0.18407796223958334,44.1787109375,240.0
65536,43.9541015625,0.18314208984375,43.9541015625,240.0
67584,45.5439453125,0.18976643880208333,45.5439453125,240.0
69632,45.0380859375,0.18765869140625,45.0380859375,240.0
71680,43.009765625,0.17920735677083333,43.009765625,240.0
73728,38.0771484375,0.15865478515625,38.0771484375,240.0
75776,44.2236328125,0.18426513671875,44.2236328125,240.0
77824,44.9697265625,0.18737386067708334,44.9697265625,240.0
79872,43.6484375,0.18186848958333332,43.6484375,240.0
81920,41.95703125,0.17482096354166668,41.95703125,240.0
83968,43.7373046875,0.18223876953125,43.7373046875,240.0
86016,44.4560546875,0.18523356119791667,44.4560546875,240.0
88064,43.5244140625,0.18135172526041668,43.5244140625,240.0
90112,43.8388671875,0.18266194661458332,43.8388671875,240.0
92160,43.0,0.17916666666666667,43.0,240.0
94208,43.9892578125,0.18328857421875,43.9892578125,240.0
96256,43.1533203125,0.17980550130208334,43.1533203125,240.0
98304,46.3310546875,0.19304606119791667,46.3310546875,240.0
100352,44.0859375,0.18369140625,44.0859375,240.0
102400,44.6845703125,0.18618570963541667,44.6845703125,240.0
