step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,loss_objective,loss_critic,loss_entropy
22528,1.4294288158416748,0.01312053669244051,-0.001953125,-0.005903455428779125,0.1,0.9277434863285529,0.0,0.001953125,-0.0590345561504364,0.8124821186065674,-0.00587044283747673,0.033059172332286835,-0.012567292898893356
24576,1.7514399290084839,0.018321797251701355,-0.004638671875,-0.006594248116016388,0.1,0.8607079764250578,0.0,0.004638671875,-0.06594248116016388,0.8212363719940186,-0.002376839518547058,0.05041348934173584,-0.012450581416487694
26624,1.4511525630950928,0.017684785649180412,-0.00634765625,-0.0067356242798268795,0.1,0.7985162187593771,0.0,0.00634765625,-0.06735624372959137,0.8146458864212036,-0.004207313060760498,0.07303959131240845,-0.012479972094297409
28672,2.1167221069335938,0.0199548602104187,-0.00341796875,-0.004952575545758009,0.1,0.7408182206817179,0.0,0.00341796875,-0.049525756388902664,0.8147023320198059,-0.0035422788932919502,0.045064378529787064,-0.012417884543538094
30720,2.645745277404785,0.022134728729724884,-0.00146484375,0.0011127409525215626,0.1,0.6872892787909722,0.0,0.00146484375,0.011127409525215626,0.8046236038208008,-8.395034819841385e-05,0.04976939782500267,-0.012303806841373444
32768,2.5362257957458496,0.02127910777926445,-0.00146484375,0.00024761154782027006,0.1,0.6376281516217733,0.0,0.00146484375,0.0024761161766946316,0.805199146270752,-0.006513174623250961,0.04171060025691986,-0.012066774070262909
34816,2.5812177658081055,0.021874748170375824,-0.001708984375,-0.0015082857571542263,0.1,0.5915553643668151,0.0,0.001708984375,-0.015082855708897114,0.8104555606842041,-0.0034697726368904114,0.05643001198768616,-0.012164317071437836
36864,2.799497127532959,0.023091772571206093,-0.001220703125,-0.001699573826044798,0.1,0.5488116360940264,0.0,0.001220703125,-0.016995735466480255,0.7949965596199036,-0.0037286188453435898,0.06602900475263596,-0.012346027418971062
38912,2.5572237968444824,0.024372844025492668,-0.00439453125,-0.0005409789155237377,0.1,0.5091564206075492,0.0,0.0040283203125,-0.0054097892716526985,0.8143179416656494,-0.007177896797657013,0.09463195502758026,-0.012155584990978241
40960,2.9137377738952637,0.026181545108556747,-0.00341796875,-0.0008008417207747698,0.1,0.4723665527410147,0.0,0.00341796875,-0.008008415810763836,0.8103273510932922,-0.003971870988607407,0.09037351608276367,-0.012033776380121708
43008,2.8839313983917236,0.02546040341258049,-0.0029296875,-0.0059759668074548244,0.1,0.4382349924649492,0.0,0.0029296875,-0.05975966900587082,0.7927565574645996,-0.0034390781074762344,0.10435914993286133,-0.012092983350157738
45056,3.1069910526275635,0.02573821321129799,-0.00146484375,-0.0005157915293239057,0.1,0.40656965974059917,0.0,0.00146484375,-0.0051579163409769535,0.7868321537971497,-0.002162620425224304,0.09054240584373474,-0.012150989845395088
47104,2.660956859588623,0.022985992953181267,-0.002197265625,0.0006186506361700594,0.1,0.3771923535631569,0.0,0.002197265625,0.006186506245285273,0.7831061482429504,-0.002890864387154579,0.07902607321739197,-0.012250605970621109
49152,2.850600004196167,0.025688279420137405,-0.00341796875,-0.0014760784106329083,0.1,0.34993774911115544,0.0,0.00341796875,-0.014760782942175865,0.7876307368278503,-0.0010510506108403206,0.0978490337729454,-0.011714395135641098
51200,2.30053448677063,0.026517845690250397,-0.008544921875,-0.0023923120461404324,0.1,0.32465246735834974,0.0,0.0081787109375,-0.0239231176674366,0.7852137684822083,-0.0056778136640787125,0.16906213760375977,-0.011936064809560776
53248,2.9732484817504883,0.02420506253838539,-0.0009765625,-0.006057063117623329,0.1,0.301194211912202,0.0,0.0009765625,-0.06057063490152359,0.7787474393844604,-0.009060698561370373,0.07675754278898239,-0.011811312288045883
55296,2.454486846923828,0.026011615991592407,-0.0068359375,-0.0019062720239162445,0.1,0.27943096822140734,0.0,0.0068359375,-0.019062720239162445,0.7844686508178711,-0.003992123529314995,0.1190873309969902,-0.011785650625824928
57344,2.7383055686950684,0.02481098286807537,-0.00341796875,6.602886423934251e-05,0.1,0.2592402606458915,0.0,0.00341796875,0.0006602895446121693,0.7843415141105652,-0.004210904240608215,0.10340867191553116,-0.011783475987613201
59392,2.868927001953125,0.02509903907775879,-0.002685546875,-0.005131975281983614,0.1,0.24050846320834218,0.0,0.002685546875,-0.051319755613803864,0.7853338718414307,-0.002878168597817421,0.09572961926460266,-0.011517295613884926
61440,2.783456325531006,0.024919582530856133,-0.003173828125,-0.002563438145443797,0.1,0.22313016014842982,0.0,0.003173828125,-0.02563438192009926,0.7674856185913086,-0.0016273371875286102,0.10499970614910126,-0.011520637199282646
63488,2.6652941703796387,0.027414407581090927,-0.006591796875,-0.0035226349718868732,0.1,0.2070075526811526,0.0,0.0064697265625,-0.035226352512836456,0.769568920135498,-0.0018420722335577011,0.13662226498126984,-0.011573102325201035
65536,2.636610507965088,0.02450476959347725,-0.00390625,-0.002675032475963235,0.1,0.19204990862075408,0.0,0.003662109375,-0.026750322431325912,0.775851309299469,-0.0036935433745384216,0.0996096059679985,-0.011504178866744041
67584,2.349569797515869,0.02439098432660103,-0.00537109375,-0.005723020061850548,0.1,0.17817305177289844,0.0,0.0050048828125,-0.057230204343795776,0.7730116248130798,-0.0028429445810616016,0.14713627099990845,-0.011820229701697826
69632,3.1463308334350586,0.027249174192547798,-0.002685546875,-0.001941585331223905,0.1,0.16529888822158656,0.0,0.002685546875,-0.019415851682424545,0.7735873460769653,-0.002320811152458191,0.10640938580036163,-0.011634455993771553
71680,3.112955093383789,0.02861832082271576,-0.00390625,-0.004014877602458,0.1,0.15335496684492847,0.0,0.00390625,-0.0401487797498703,0.7760165333747864,-0.004816513508558273,0.12110544741153717,-0.011204281821846962
73728,3.063934326171875,0.024792008101940155,-0.001220703125,-0.004585983697324991,0.1,0.14227407158651353,0.0,0.001220703125,-0.04585983231663704,0.7728132009506226,-0.0029945774003863335,0.07968060672283173,-0.011871110647916794
75776,3.4419593811035156,0.02850944921374321,-0.0009765625,-0.00392856216058135,0.1,0.13199384318783017,0.0,0.0009765625,-0.03928562253713608,0.7755666375160217,-0.003460220992565155,0.10425266623497009,-0.01133341621607542
77824,2.8385367393493652,0.027365243062376976,-0.005859375,-0.008393090218305588,0.1,0.12245642825298195,0.0,0.0057373046875,-0.08393090218305588,0.7647325992584229,-0.0035657361149787903,0.16182109713554382,-0.01134711317718029
79872,3.3159399032592773,0.02819083072245121,-0.001953125,-0.005794531665742397,0.1,0.11360815367076377,0.0,0.001953125,-0.057945311069488525,0.752394437789917,-0.0021112263202667236,0.10807234048843384,-0.011236654594540596
81920,3.3267695903778076,0.028051219880580902,-0.001708984375,-0.004848316311836243,0.1,0.10539922456186433,0.0,0.001708984375,-0.04848315939307213,0.7482454180717468,-0.0030617397278547287,0.09455860406160355,-0.011045297607779503
83968,2.850728988647461,0.026481296867132187,-0.00439453125,-0.005795757751911879,0.1,0.09778344405135005,0.0,0.00439453125,-0.05795757472515106,0.7492625117301941,-0.005873172543942928,0.16403131186962128,-0.011399952694773674
86016,3.4489974975585938,0.028005212545394897,-0.001220703125,-0.002138411160558462,0.1,0.09071795328941247,0.0,0.001220703125,-0.021384110674262047,0.7424418926239014,-0.0012704310938715935,0.09669672697782516,-0.011235939338803291
88064,3.195906639099121,0.026909803971648216,-0.00439453125,-0.005688444711267948,0.1,0.0841629902573104,0.0,0.00439453125,-0.05688445270061493,0.7522798180580139,-0.004565507173538208,0.12734933197498322,-0.010996976867318153
90112,3.0142953395843506,0.02684907056391239,-0.00146484375,-0.003774238983169198,0.1,0.07808166600115317,0.0,0.00146484375,-0.03774239122867584,0.7443307638168335,-0.0019486695528030396,0.12022462487220764,-0.011243099346756935
92160,3.2079758644104004,0.029140053316950798,-0.00341796875,-0.0024982125032693148,0.1,0.07243975703425146,0.0,0.00341796875,-0.02498212270438671,0.7512388229370117,-0.0039035137742757797,0.14416484534740448,-0.011224816553294659
94208,2.5457048416137695,0.026926133781671524,-0.0078125,-0.003939823713153601,0.1,0.06720551273974976,0.0,0.007568359375,-0.03939823433756828,0.7366189956665039,-0.0063660629093647,0.17510272562503815,-0.011006031185388565
96256,2.7999110221862793,0.02493835799396038,-0.00244140625,-0.0017227442003786564,0.1,0.0623494766896734,0.0,0.00244140625,-0.017227444797754288,0.731499195098877,-0.0010103881359100342,0.10029614716768265,-0.011528716422617435
98304,3.1796109676361084,0.028393983840942383,-0.003662109375,-0.006821035873144865,0.1,0.057844320874838484,0.0,0.003662109375,-0.06821034848690033,0.7274914979934692,-0.0031993836164474487,0.10563129186630249,-0.010693102143704891
100352,2.9245336055755615,0.026151612401008606,-0.0029296875,-0.0031449035741388798,0.1,0.053664691912730135,0.0,0.0029296875,-0.03144903481006622,0.7121425271034241,-0.004757814109325409,0.11952438950538635,-0.010547831654548645
102400,2.8235902786254883,0.026874128729104996,-0.0048828125,-0.000410638254834339,0.1,0.049787068367863944,0.0,0.0048828125,-0.00410638190805912,0.7121928930282593,-0.003236832097172737,0.14656075835227966,-0.010514442808926105
