step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,16.583759307861328,0.06909899711608887,16.583759307861328,240.0
4096,15.965352058410645,0.06652230024337769,15.965352058410645,240.0
6144,13.270780563354492,0.055294919013977054,13.270780563354492,240.0
8192,12.172698974609375,0.0507195790608724,12.172698974609375,240.0
10240,11.833505630493164,0.049306273460388184,11.833505630493164,240.0
12288,11.042055130004883,0.04600856304168701,11.042055130004883,240.0
14336,12.553106307983398,0.05230460961659749,12.553106307983398,240.0
16384,13.0914306640625,0.054547627766927086,13.0914306640625,240.0
18432,14.06352424621582,0.05859801769256592,14.06352424621582,240.0
20480,10.492347717285156,0.043718115488688154,10.492347717285156,240.0
22528,5.244825839996338,0.021853440999984743,5.244825839996338,240.0
24576,3.0210211277008057,0.01258758803208669,3.0210211277008057,240.0
26624,2.33770751953125,0.009740447998046875,2.33770751953125,240.0
28672,1.8504400253295898,0.007710166772206624,1.8504400253295898,240.0
30720,1.4964218139648438,0.006235090891520182,1.4964218139648438,240.0
32768,1.459723711013794,0.006082182129224141,1.459723711013794,240.0
34816,1.2390961647033691,0.005162900686264038,1.2390961647033691,240.0
36864,1.1119906902313232,0.004633294542630514,1.1119906902313232,240.0
38912,1.0397236347198486,0.0043321818113327025,1.0397236347198486,240.0
40960,0.9570383429527283,0.003987659762303034,0.9570383429527283,240.0
43008,0.8020280003547668,0.0033417833348115284,0.8020280003547668,240.0
45056,0.7397993206977844,0.0030824971695741017,0.7397993206977844,240.0
47104,0.7417594194412231,0.0030906642476717632,0.7417594194412231,240.0
49152,0.6422035694122314,0.0026758482058842977,0.6422035694122314,240.0
51200,0.5805382132530212,0.0024189092218875885,0.5805382132530212,240.0
53248,0.5523159503936768,0.002301316459973653,0.5523159503936768,240.0
55296,0.5054195523262024,0.0021059148013591765,0.5054195523262024,240.0
57344,0.46702703833580017,0.0019459459930658341,0.46702703833580017,240.0
59392,0.43436717987060547,0.0018098632494608561,0.43436717987060547,240.0
61440,0.45448824763298035,0.0018937010318040848,0.45448824763298035,240.0
63488,0.35940197110176086,0.0014975082129240036,0.35940197110176086,240.0
65536,0.4109770357608795,0.0017124043156703313,0.4109770357608795,240.0
67584,0.3847087621688843,0.0016029531757036845,0.3847087621688843,240.0
69632,0.3504430651664734,0.0014601794381936392,0.3504430651664734,240.0
71680,0.35349589586257935,0.0014728995660940806,0.35349589586257935,240.0
73728,0.29803919792175293,0.0012418299913406373,0.29803919792175293,240.0
75776,0.33343586325645447,0.0013893160969018937,0.33343586325645447,240.0
77824,0.31293773651123047,0.0013039072354634603,0.31293773651123047,240.0
79872,0.25690513849258423,0.0010704380770524343,0.25690513849258423,240.0
81920,0.23686131834983826,0.0009869221597909928,0.23686131834983826,240.0
83968,0.24816972017288208,0.001034040500720342,0.24816972017288208,240.0
86016,0.25447672605514526,0.0010603196918964387,0.25447672605514526,240.0
88064,0.24291583895683289,0.0010121493289868037,0.24291583895683289,240.0
90112,0.24217873811721802,0.0010090780754884083,0.24217873811721802,240.0
92160,0.23951956629753113,0.0009979981929063796,0.23951956629753113,240.0
94208,0.24198505282402039,0.0010082710534334183,0.24198505282402039,240.0
96256,0.21803009510040283,0.0009084587295850118,0.21803009510040283,240.0
98304,0.20996589958667755,0.0008748579149444898,0.20996589958667755,240.0
100352,0.18969014286994934,0.0007903755952914556,0.18969014286994934,240.0
102400,0.1933777928352356,0.0008057408034801483,0.1933777928352356,240.0
