step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,29.638671875,0.12349446614583333,29.638671875,240.0
4096,28.3583984375,0.11815999348958334,28.3583984375,240.0
6144,24.8564453125,0.10356852213541666,24.8564453125,240.0
8192,24.10546875,0.100439453125,24.10546875,240.0
10240,26.71875,0.111328125,26.71875,240.0
12288,25.6865234375,0.10702718098958333,25.6865234375,240.0
14336,24.662109375,0.1027587890625,24.662109375,240.0
16384,26.982421875,0.1124267578125,26.982421875,240.0
18432,28.53515625,0.118896484375,28.53515625,240.0
20480,31.6416015625,0.13184000651041666,31.6416015625,240.0
22528,36.193359375,0.1508056640625,36.193359375,240.0
24576,35.732421875,0.14888509114583334,35.732421875,240.0
26624,39.3720703125,0.16405029296875,39.3720703125,240.0
28672,36.65625,0.152734375,36.65625,240.0
30720,42.353515625,0.17647298177083334,42.353515625,240.0
32768,36.23828125,0.15099283854166667,36.23828125,240.0
34816,40.6923828125,0.16955159505208334,40.6923828125,240.0
36864,35.9521484375,0.14980061848958334,35.9521484375,240.0
38912,40.990234375,0.17079264322916668,40.990234375,240.0
40960,39.67578125,0.16531575520833333,39.67578125,240.0
43008,39.119140625,0.16299641927083333,39.119140625,240.0
45056,40.978515625,0.17074381510416667,40.978515625,240.0
47104,42.4931640625,0.17705485026041667,42.4931640625,240.0
49152,42.3388671875,0.17641194661458334,42.3388671875,240.0
51200,41.994140625,0.1749755859375,41.994140625,240.0
53248,47.16796875,0.196533203125,47.16796875,240.0
55296,41.15625,0.171484375,41.15625,240.0
57344,44.47265625,0.185302734375,44.47265625,240.0
59392,41.921875,0.17467447916666667,41.921875,240.0
61440,40.7373046875,0.16973876953125,40.7373046875,240.0
63488,45.5224609375,0.18967692057291666,45.5224609375,240.0
65536,44.6240234375,0.18593343098958334,44.6240234375,240.0
67584,42.8095703125,0.17837320963541667,42.8095703125,240.0
69632,44.4072265625,0.18503011067708333,44.4072265625,240.0
71680,48.177734375,0.20074055989583334,48.177734375,240.0
73728,46.4365234375,0.19348551432291666,46.4365234375,240.0
75776,48.5498046875,0.20229085286458334,48.5498046875,240.0
77824,46.4453125,0.19352213541666666,46.4453125,240.0
79872,45.1552734375,0.18814697265625,45.1552734375,240.0
81920,48.2802734375,0.20116780598958334,48.2802734375,240.0
83968,50.4912109375,0.21038004557291667,50.4912109375,240.0
86016,48.4814453125,0.20200602213541666,48.4814453125,240.0
88064,46.1025390625,0.19209391276041668,46.1025390625,240.0
90112,48.533203125,0.2022216796875,48.533203125,240.0
92160,49.8466796875,0.20769449869791667,49.8466796875,240.0
94208,45.1279296875,0.18803304036458332,45.1279296875,240.0
96256,47.419921875,0.1975830078125,47.419921875,240.0
98304,47.3720703125,0.19738362630208334,47.3720703125,240.0
100352,46.24609375,0.19269205729166666,46.24609375,240.0
102400,43.7490234375,0.18228759765625,43.7490234375,240.0
