step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy,lambda_comm
24576,2.7002530097961426,0.022804712876677513,-0.001708984375,-0.000599668943323195,0.1,0.8607079764250578,0.0,0.001708984375,-0.005996690131723881,0.8042605519294739,0.11830039322376251,240.0,0.0004929183050990105,-0.003342265263199806,0.04228387027978897,-0.013075935654342175,0.001
26624,3.4468579292297363,0.029919300228357315,-0.00299072265625,0.00020116375526413321,0.1,0.7985162187593771,0.0,0.00299072265625,0.002011636272072792,0.799828827381134,0.10930674523115158,240.0,0.0004554447717964649,0.00024200603365898132,0.06878316402435303,-0.01319568045437336,0.001
28672,3.8826253414154053,0.032713379710912704,-0.00238037109375,0.0008253040141426027,0.1,0.7408182206817179,0.0,0.00238037109375,0.008253040723502636,0.7950173616409302,0.0929371565580368,240.0,0.00038723815232515334,0.00047705136239528656,0.0713287889957428,-0.012991240248084068,0.001
30720,4.552955627441406,0.039232075214385986,-0.003662109375,0.0008325172821059823,0.1,0.6872892787909722,0.0,0.003662109375,0.00832517072558403,0.7943114042282104,0.09315451234579086,240.0,0.00038814380144079527,-0.0013791825622320175,0.10243359208106995,-0.012952620163559914,0.001
32768,4.4606523513793945,0.03753439337015152,-0.002685546875,0.0008269296959042549,0.1,0.6376281516217733,0.0,0.002685546875,0.00826929695904255,0.7904503345489502,0.07211607694625854,240.0,0.0003004836539427439,-0.0014051981270313263,0.08296295255422592,-0.012982029467821121,0.001
34816,4.8991169929504395,0.04260784387588501,-0.00433349609375,0.0003976518055424094,0.1,0.5915553643668151,0.0,0.00433349609375,0.0039765178225934505,0.7860217690467834,0.07069750130176544,240.0,0.00029457292209068934,-0.0024921733420342207,0.09026341140270233,-0.012829986400902271,0.001
36864,5.087390422821045,0.04230871424078941,-0.0025634765625,-0.0012950540985912085,0.1,0.5488116360940264,0.0,0.0025634765625,-0.012950539588928223,0.7842068672180176,0.05428216606378555,240.0,0.0002261756919324398,-0.0021460391581058502,0.05946696549654007,-0.012897060252726078,0.001
38912,5.173473358154297,0.042920202016830444,-0.00250244140625,-0.005608474835753441,0.1,0.5091564206075492,0.0,0.00250244140625,-0.05608474835753441,0.7815966606140137,0.05150812491774559,240.0,0.0002146171871572733,-0.0016656853258609772,0.055730074644088745,-0.012707089073956013,0.001
40960,6.171290397644043,0.05041046813130379,-0.002197265625,-0.0034762367140501738,0.1,0.4723665527410147,0.0,0.002197265625,-0.034762367606163025,0.7672529220581055,0.04849132522940636,240.0,0.00020204718845585982,-0.0015476960688829422,0.11244824528694153,-0.012661398388445377,0.001
43008,6.028470993041992,0.04959987476468086,-0.00250244140625,-0.0027319714426994324,0.1,0.4382349924649492,0.0,0.00250244140625,-0.027319712564349174,0.7660719156265259,0.04378390312194824,240.0,0.00018243292967478434,-0.0018000397831201553,0.09943901002407074,-0.01280688401311636,0.001
45056,6.5834059715271,0.053019773215055466,-0.0015869140625,-0.004587252624332905,0.1,0.40656965974059917,0.0,0.0015869140625,-0.0458725281059742,0.7571746110916138,0.04277142509818077,240.0,0.00017821427124241988,-0.0012513082474470139,0.08376235514879227,-0.012674570083618164,0.001
47104,5.929220676422119,0.05175416171550751,-0.00543212890625,-0.004441097378730774,0.1,0.3771923535631569,0.0,0.005401611328125,-0.04441097751259804,0.7519326210021973,0.042721670120954514,240.0,0.00017800695883731047,-0.002818664535880089,0.14345397055149078,-0.01266450434923172,0.001
49152,6.183595180511475,0.051971446722745895,-0.003662109375,-0.005741359665989876,0.1,0.34993774911115544,0.0,0.003570556640625,-0.05741359293460846,0.7528340220451355,0.03688114881515503,240.0,0.0001536714533964793,-0.0014563929289579391,0.15074628591537476,-0.012596236541867256,0.001
51200,6.874650955200195,0.055539265275001526,-0.0018310546875,-0.00782393105328083,0.1,0.32465246735834974,0.0,0.0018310546875,-0.078239306807518,0.7442689538002014,0.034693554043769836,240.0,0.00014455647518237433,-0.0014836802147328854,0.1805621087551117,-0.012635127641260624,0.001
53248,6.433896064758301,0.054293129593133926,-0.0040283203125,-0.008784173056483269,0.1,0.301194211912202,0.0,0.0040283203125,-0.08784173429012299,0.7459702491760254,0.035129837691783905,240.0,0.00014637432371576627,-0.0008965730667114258,0.18642255663871765,-0.012457280419766903,0.001
55296,6.242464065551758,0.051759976893663406,-0.00299072265625,-0.0069616069085896015,0.1,0.27943096822140734,0.0,0.00299072265625,-0.06961606442928314,0.7397547364234924,0.02924991212785244,240.0,0.00012187463386605183,-0.0002521909773349762,0.1672944873571396,-0.012571703642606735,0.001
57344,6.352649688720703,0.052132513374090195,-0.00250244140625,-0.009028960019350052,0.1,0.2592402606458915,0.0,0.00250244140625,-0.09028959274291992,0.7372930645942688,0.0300002321600914,240.0,0.00012500096733371416,-0.0010419879108667374,0.11399643123149872,-0.012427698820829391,0.001
59392,6.531610012054443,0.05310339480638504,-0.0020751953125,-0.009498151019215584,0.1,0.24050846320834218,0.0,0.0020751953125,-0.09498151391744614,0.7334786057472229,0.027199966832995415,240.0,0.00011333319513748089,-0.0017524883151054382,0.14910554885864258,-0.012476745061576366,0.001
61440,5.959284782409668,0.04777761548757553,-0.001220703125,-0.006086887791752815,0.1,0.22313016014842982,0.0,0.001220703125,-0.06086887791752815,0.7270262837409973,0.023666653782129288,240.0,9.86110574255387e-05,-0.0022663064301013947,0.1279805600643158,-0.01250244490802288,0.001
63488,6.319713592529297,0.05297383666038513,-0.00360107421875,-0.006650382187217474,0.1,0.2070075526811526,0.0,0.003570556640625,-0.06650381535291672,0.7250677943229675,0.026951393112540245,240.0,0.00011229747130225102,-0.0007294397801160812,0.11162697523832321,-0.012394276447594166,0.001
65536,6.040686130523682,0.04896288365125656,-0.00177001953125,-0.005784105509519577,0.1,0.19204990862075408,0.0,0.00177001953125,-0.05784105509519577,0.7211361527442932,0.024472974240779877,240.0,0.00010197072600324949,0.000601133331656456,0.09830545634031296,-0.012433979660272598,0.001
67584,6.263527870178223,0.05204660817980766,-0.00311279296875,-0.008225713856518269,0.1,0.17817305177289844,0.0,0.00311279296875,-0.08225713670253754,0.7187691926956177,0.01846756599843502,240.0,7.694819166014592e-05,-0.0016753990203142166,0.13306261599063873,-0.012215450406074524,0.001
69632,6.494335174560547,0.052934255450963974,-0.002197265625,-0.007515372708439827,0.1,0.16529888822158656,0.0,0.002197265625,-0.07515372335910797,0.7147859334945679,0.019823579117655754,240.0,8.259824632356564e-05,0.0005279649049043655,0.11037798225879669,-0.012204274535179138,0.001
71680,7.075233459472656,0.05735045671463013,-0.0020751953125,-0.00794138666242361,0.1,0.15335496684492847,0.0,0.0020751953125,-0.07941386103630066,0.7176753282546997,0.01988827809691429,240.0,8.286782540380954e-05,-0.0005611907690763474,0.13548311591148376,-0.011989729478955269,0.001
73728,6.733428955078125,0.05486322194337845,-0.00225830078125,-0.006498251110315323,0.1,0.14227407158651353,0.0,0.00225830078125,-0.06498251110315323,0.7109264135360718,0.016574937850236893,240.0,6.906224104265372e-05,-0.001353539526462555,0.1185169368982315,-0.012130442075431347,0.001
75776,7.056951522827148,0.056658320128917694,-0.00152587890625,-0.006670606322586536,0.1,0.13199384318783017,0.0,0.00152587890625,-0.06670606136322021,0.7125179767608643,0.01663762889802456,240.0,6.9323453741769e-05,-0.001265866681933403,0.06137197092175484,-0.012143315747380257,0.001
77824,7.107780456542969,0.05790990963578224,-0.00238037109375,-0.006397087126970291,0.1,0.12245642825298195,0.0,0.00238037109375,-0.06397087126970291,0.7114535570144653,0.016137216240167618,240.0,6.723840100069841e-05,-0.0010237423703074455,0.07177984714508057,-0.012065857648849487,0.001
79872,6.5216803550720215,0.05253753811120987,-0.0015869140625,-0.005692390259355307,0.1,0.11360815367076377,0.0,0.0015869140625,-0.05692390352487564,0.7051048278808594,0.015118205919861794,240.0,6.29925246660908e-05,-0.0006048772484064102,0.09905236959457397,-0.01218956895172596,0.001
81920,6.797128200531006,0.056825704872608185,-0.00372314453125,-0.0058946809731423855,0.1,0.10539922456186433,0.0,0.00372314453125,-0.05894680693745613,0.7071889638900757,0.014334937557578087,240.0,5.97289064899087e-05,-0.0024575646966695786,0.10059765726327896,-0.011965416371822357,0.001
83968,7.31192684173584,0.05895547941327095,-0.0018310546875,-0.005585752427577972,0.1,0.09778344405135005,0.0,0.0018310546875,-0.055857524275779724,0.7014193534851074,0.014377126470208168,240.0,5.990469362586737e-05,-0.0004704538732767105,0.14740344882011414,-0.011841370724141598,0.001
86016,7.113444805145264,0.057954154908657074,-0.00238037109375,-0.0040705036371946335,0.1,0.09071795328941247,0.0,0.00238037109375,-0.04070504009723663,0.6895688772201538,0.01279297936707735,240.0,5.3304080696155626e-05,-0.00029800646007061005,0.21068301796913147,-0.011745966970920563,0.001
88064,7.88130521774292,0.06358685344457626,-0.00201416015625,-0.00428285077214241,0.1,0.0841629902573104,0.0,0.00201416015625,-0.0428285077214241,0.682669460773468,0.011068623512983322,240.0,4.611926463743051e-05,-0.0006146915256977081,0.23576803505420685,-0.011631282046437263,0.001
90112,7.310990810394287,0.059558525681495667,-0.00244140625,-0.0026936514768749475,0.1,0.07808166600115317,0.0,0.00244140625,-0.026936516165733337,0.680720865726471,0.011453015729784966,240.0,4.7720898874104026e-05,-0.0031135529279708862,0.24743278324604034,-0.011740278452634811,0.001
92160,7.300192832946777,0.0597182959318161,-0.002685546875,-0.0005236206343397498,0.1,0.07243975703425146,0.0,0.002685546875,-0.005236206576228142,0.6812281012535095,0.010413133539259434,240.0,4.338805641358097e-05,1.6897916793823242e-05,0.24502021074295044,-0.011700361035764217,0.001
94208,8.098856925964355,0.06455406546592712,-0.00128173828125,-0.002181893214583397,0.1,0.06720551273974976,0.0,0.001251220703125,-0.02181893028318882,0.6789287328720093,0.008998342789709568,240.0,3.74930949571232e-05,-0.0006082719191908836,0.2527850270271301,-0.011806990951299667,0.001
96256,7.235762596130371,0.058238379657268524,-0.001708984375,-0.0025043096393346786,0.1,0.0623494766896734,0.0,0.001708984375,-0.025043096393346786,0.6831165552139282,0.009104345925152302,240.0,3.793477468813459e-05,-0.0021341945976018906,0.22037729620933533,-0.011793987825512886,0.001
98304,7.693695068359375,0.06193804740905762,-0.0018310546875,-0.001078752102330327,0.1,0.057844320874838484,0.0,0.0018310546875,-0.010787520557641983,0.6866216659545898,0.009109796024858952,240.0,3.79574834369123e-05,-0.0018573105335235596,0.19061441719532013,-0.011719921603798866,0.001
100352,7.979155540466309,0.06367993354797363,-0.0013427734375,-0.0005937613314017653,0.1,0.053664691912730135,0.0,0.001312255859375,-0.005937614478170872,0.6852107644081116,0.007890062406659126,240.0,3.287526002774636e-05,-0.0008681644685566425,0.20210105180740356,-0.011676628142595291,0.001
102400,8.897838592529297,0.07165060192346573,-0.00213623046875,-0.0025825893972069025,0.1,0.049787068367863944,0.0,0.00213623046875,-0.02582589164376259,0.6932779550552368,0.007551995106041431,240.0,3.146664627517263e-05,-0.000856548547744751,0.22610211372375488,-0.011900188401341438,0.001
