step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,13.381233215332031,0.0557551383972168,13.381233215332031,240.0
4096,7.2549920082092285,0.030229133367538453,7.2549920082092285,240.0
6144,3.2244374752044678,0.013435156146685282,3.2244374752044678,240.0
8192,1.3748958110809326,0.005728732546170553,1.3748958110809326,240.0
10240,0.8057008385658264,0.00335708682735761,0.8057008385658264,240.0
12288,0.46485912799835205,0.001936913033326467,0.46485912799835205,240.0
14336,0.33183562755584717,0.001382648448149363,0.33183562755584717,240.0
16384,0.2553437352180481,0.0010639322300752005,0.2553437352180481,240.0
18432,0.21190251410007477,0.0008829271420836449,0.21190251410007477,240.0
20480,0.1630251109600067,0.0006792712956666946,0.1630251109600067,240.0
22528,0.13575953245162964,0.0005656647185484569,0.13575953245162964,240.0
24576,0.11830039322376251,0.0004929183050990105,0.11830039322376251,240.0
26624,0.10930674523115158,0.0004554447717964649,0.10930674523115158,240.0
28672,0.0929371565580368,0.00038723815232515334,0.0929371565580368,240.0
30720,0.09315451234579086,0.00038814380144079527,0.09315451234579086,240.0
32768,0.07211607694625854,0.0003004836539427439,0.07211607694625854,240.0
34816,0.07069750130176544,0.00029457292209068934,0.07069750130176544,240.0
36864,0.05428216606378555,0.0002261756919324398,0.05428216606378555,240.0
38912,0.05150812491774559,0.0002146171871572733,0.05150812491774559,240.0
40960,0.04849132522940636,0.00020204718845585982,0.04849132522940636,240.0
43008,0.04378390312194824,0.00018243292967478434,0.04378390312194824,240.0
45056,0.04277142509818077,0.00017821427124241988,0.04277142509818077,240.0
47104,0.042721670120954514,0.00017800695883731047,0.042721670120954514,240.0
49152,0.03688114881515503,0.0001536714533964793,0.03688114881515503,240.0
51200,0.034693554043769836,0.00014455647518237433,0.034693554043769836,240.0
53248,0.035129837691783905,0.00014637432371576627,0.035129837691783905,240.0
55296,0.02924991212785244,0.00012187463386605183,0.02924991212785244,240.0
57344,0.0300002321600914,0.00012500096733371416,0.0300002321600914,240.0
59392,0.027199966832995415,0.00011333319513748089,0.027199966832995415,240.0
61440,0.023666653782129288,9.86110574255387e-05,0.023666653782129288,240.0
63488,0.026951393112540245,0.00011229747130225102,0.026951393112540245,240.0
65536,0.024472974240779877,0.00010197072600324949,0.024472974240779877,240.0
67584,0.01846756599843502,7.694819166014592e-05,0.01846756599843502,240.0
69632,0.019823579117655754,8.259824632356564e-05,0.019823579117655754,240.0
71680,0.01988827809691429,8.286782540380954e-05,0.01988827809691429,240.0
73728,0.016574937850236893,6.906224104265372e-05,0.016574937850236893,240.0
75776,0.01663762889802456,6.9323453741769e-05,0.01663762889802456,240.0
77824,0.016137216240167618,6.723840100069841e-05,0.016137216240167618,240.0
79872,0.015118205919861794,6.29925246660908e-05,0.015118205919861794,240.0
81920,0.014334937557578087,5.97289064899087e-05,0.014334937557578087,240.0
83968,0.014377126470208168,5.990469362586737e-05,0.014377126470208168,240.0
86016,0.01279297936707735,5.3304080696155626e-05,0.01279297936707735,240.0
88064,0.011068623512983322,4.611926463743051e-05,0.011068623512983322,240.0
90112,0.011453015729784966,4.7720898874104026e-05,0.011453015729784966,240.0
92160,0.010413133539259434,4.338805641358097e-05,0.010413133539259434,240.0
94208,0.008998342789709568,3.74930949571232e-05,0.008998342789709568,240.0
96256,0.009104345925152302,3.793477468813459e-05,0.009104345925152302,240.0
98304,0.009109796024858952,3.79574834369123e-05,0.009109796024858952,240.0
100352,0.007890062406659126,3.287526002774636e-05,0.007890062406659126,240.0
102400,0.007551995106041431,3.146664627517263e-05,0.007551995106041431,240.0
