step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy
2048,-3.7124171257019043,0.003894688095897436,-0.03289794921875,0.0,0.0,0.0,0.0,0.032623291015625,0.001957069616764784,0.847610354423523,29.638671875,240.0,0.12349446614583333,-0.00349508598446846,0.31096404790878296,-0.013172782026231289
4096,-3.4817166328430176,0.0072229159995913506,-0.034423828125,0.0,0.0,0.0,0.0,0.033935546875,0.00987219251692295,0.8433477878570557,28.3583984375,240.0,0.11815999348958334,-0.0033632090780884027,0.34797221422195435,-0.013240830972790718
6144,-2.046722412109375,0.0062267775647342205,-0.022216796875,0.0,0.0,0.0,0.0,0.0220947265625,0.01751287281513214,0.8406441807746887,24.8564453125,240.0,0.10356852213541666,-0.002380418125540018,0.2151356041431427,-0.01322436984628439
8192,-0.9433459043502808,0.004837141837924719,-0.01220703125,0.0,0.0,0.0,0.0,0.01214599609375,0.0551585778594017,0.8363685607910156,24.10546875,240.0,0.100439453125,-0.0030602319166064262,0.1160326600074768,-0.013241730630397797
10240,-0.9802495241165161,0.007295414339751005,-0.01495361328125,0.0,0.0,0.0,0.0,0.014892578125,0.10994506627321243,0.8348162174224854,26.71875,240.0,0.111328125,-0.003399529494345188,0.1536477506160736,-0.013161002658307552
12288,-1.3200480937957764,0.001833119778893888,-0.01214599609375,0.0,0.0,0.0,0.0,0.0120849609375,0.10563606023788452,0.8328990340232849,25.6865234375,240.0,0.10702718098958333,-0.0035709459334611893,0.1180257499217987,-0.013057539239525795
14336,0.8152710199356079,0.010458661243319511,-0.00408935546875,0.0,0.0,0.0,0.0,0.004058837890625,0.12247978150844574,0.826839804649353,24.662109375,240.0,0.1027587890625,-0.0005545355379581451,0.054433539509773254,-0.01292660553008318
16384,1.495234727859497,0.01735779270529747,-0.00567626953125,0.0,0.0,0.0,0.0,0.005615234375,0.13159869611263275,0.8304479122161865,26.982421875,240.0,0.1124267578125,-0.0009749624878168106,0.06834577023983002,-0.01291697658598423
18432,2.299325942993164,0.024311140179634094,-0.00634765625,0.0,0.0,0.0,0.0,0.00634765625,0.1390702873468399,0.8290514945983887,28.53515625,240.0,0.118896484375,-0.0015258081257343292,0.0964081883430481,-0.012847276404500008
20480,3.076475143432617,0.029039844870567322,-0.0050048828125,0.0,0.0,0.0,0.0,0.004974365234375,0.16179516911506653,0.8299688696861267,31.6416015625,240.0,0.13184000651041666,-5.162879824638367e-05,0.0773557797074318,-0.012809505686163902
