step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,loss_objective,loss_critic,loss_entropy
38912,2.8894972801208496,0.022574199363589287,0.0,-0.012992069125175476,0.1,0.5091564206075492,0.0,0.0,-0.12992069125175476,0.813062846660614,-0.004284643568098545,0.055060625076293945,-0.012334620580077171
40960,2.3606410026550293,0.022592898458242416,-0.004150390625,-0.012711074203252792,0.1,0.4723665527410147,0.0,0.004150390625,-0.12711074948310852,0.8116344213485718,-0.003631436498835683,0.09503082931041718,-0.0120615903288126
43008,2.186478614807129,0.019034992903470993,-0.001953125,-0.012991693802177906,0.1,0.4382349924649492,0.0,0.001953125,-0.1299169361591339,0.8187013864517212,0.0004700124263763428,0.07317626476287842,-0.012123520486056805
45056,2.6238040924072266,0.023672299459576607,-0.003173828125,-0.01488767471164465,0.1,0.40656965974059917,0.0,0.003173828125,-0.14887674152851105,0.8119564056396484,-0.004911198280751705,0.07228784263134003,-0.012127261608839035
47104,2.445559024810791,0.023012179881334305,-0.00390625,-0.01568463258445263,0.1,0.3771923535631569,0.0,0.00390625,-0.1568463146686554,0.8190969228744507,-0.0060067009180784225,0.09565392136573792,-0.012389537878334522
49152,2.6171164512634277,0.02459661476314068,-0.004150390625,-0.013905813917517662,0.1,0.34993774911115544,0.0,0.004150390625,-0.13905812799930573,0.8130069971084595,-0.003230847418308258,0.06613107770681381,-0.012042724527418613
51200,2.1511402130126953,0.02141239121556282,-0.00439453125,-0.011333050206303596,0.1,0.32465246735834974,0.0,0.0042724609375,-0.11333049833774567,0.8063603639602661,-0.003842330537736416,0.0838538110256195,-0.011900458484888077
53248,2.17608380317688,0.022429773584008217,-0.005615234375,-0.013623692095279694,0.1,0.301194211912202,0.0,0.005615234375,-0.13623692095279694,0.8035931587219238,-0.004590917378664017,0.10163218528032303,-0.011717207729816437
55296,2.755263566970825,0.025086870416998863,-0.003173828125,-0.014192583039402962,0.1,0.27943096822140734,0.0,0.003173828125,-0.14192582666873932,0.8116456270217896,-0.00475036446005106,0.0901174545288086,-0.011803997680544853
57344,2.8441343307495117,0.024562520906329155,-0.00244140625,-0.015197422355413437,0.1,0.2592402606458915,0.0,0.00244140625,-0.15197420120239258,0.7998030185699463,-0.00598522461950779,0.07620866596698761,-0.011368216946721077
59392,2.4900193214416504,0.021648801863193512,-0.001953125,-0.011435938999056816,0.1,0.24050846320834218,0.0,0.001953125,-0.11435937881469727,0.7935333251953125,-0.006124775856733322,0.07881710678339005,-0.011932503432035446
61440,2.5863614082336426,0.023256361484527588,-0.003173828125,-0.01483633741736412,0.1,0.22313016014842982,0.0,0.003173828125,-0.1483633667230606,0.7988438606262207,-0.0027191778644919395,0.07427246123552322,-0.011828956194221973
63488,2.8274903297424316,0.024097204208374023,-0.001953125,-0.013539440929889679,0.1,0.2070075526811526,0.0,0.001953125,-0.1353944092988968,0.7989003658294678,-0.0037931352853775024,0.08074508607387543,-0.01155349612236023
65536,2.5588865280151367,0.022980473935604095,-0.0029296875,-0.010514654219150543,0.1,0.19204990862075408,0.0,0.0029296875,-0.10514654219150543,0.7999448180198669,-0.0031028632074594498,0.08792943507432938,-0.011265648528933525
67584,2.8872134685516357,0.026151567697525024,-0.00390625,-0.01103395875543356,0.1,0.17817305177289844,0.0,0.00390625,-0.11033958196640015,0.7992485761642456,-0.003751368261873722,0.11180415749549866,-0.011162985116243362
69632,2.6904103755950928,0.023375816643238068,-0.002197265625,-0.013913269154727459,0.1,0.16529888822158656,0.0,0.002197265625,-0.13913267850875854,0.78679358959198,-0.0029962267726659775,0.09628748893737793,-0.011844100430607796
71680,2.3905880451202393,0.025233685970306396,-0.0068359375,-0.014137491583824158,0.1,0.15335496684492847,0.0,0.0068359375,-0.14137491583824158,0.7937131524085999,-0.006979864090681076,0.1365039199590683,-0.01108539942651987
73728,2.7317843437194824,0.023662667721509933,-0.001953125,-0.011844122782349586,0.1,0.14227407158651353,0.0,0.001953125,-0.11844123154878616,0.774155855178833,-0.000596524216234684,0.08614237606525421,-0.01117389090359211
75776,2.71235990524292,0.022315137088298798,-0.001220703125,-0.013299604877829552,0.1,0.13199384318783017,0.0,0.001220703125,-0.13299605250358582,0.7701338529586792,-0.0033110305666923523,0.08167314529418945,-0.011921598576009274
77824,2.96909236907959,0.023909855633974075,-0.00048828125,-0.013644706457853317,0.1,0.12245642825298195,0.0,0.00048828125,-0.13644707202911377,0.7555053234100342,-0.0012755952775478363,0.08963362872600555,-0.011647420935332775
79872,2.628598213195801,0.024133186787366867,-0.00390625,-0.012588374316692352,0.1,0.11360815367076377,0.0,0.00390625,-0.12588374316692352,0.7554448843002319,-0.0009759645909070969,0.10345534980297089,-0.01154682133346796
81920,2.926382541656494,0.025937873870134354,-0.0029296875,-0.012194154784083366,0.1,0.10539922456186433,0.0,0.0029296875,-0.12194154411554337,0.7718715667724609,-0.00401083892211318,0.09442916512489319,-0.011232029646635056
83968,3.252143144607544,0.02761603519320488,-0.00390625,-0.01299242489039898,0.1,0.09778344405135005,0.0,0.00390625,-0.1299242377281189,0.7624152302742004,-0.0016691982746124268,0.10616293549537659,-0.011156531982123852
86016,2.795041561126709,0.027771489694714546,-0.00341796875,-0.011136753484606743,0.1,0.09071795328941247,0.0,0.0032958984375,-0.11136753857135773,0.7609273791313171,-0.0033165845088660717,0.1022493913769722,-0.011131740175187588
88064,3.3718204498291016,0.02621336467564106,0.0,-0.011595848947763443,0.1,0.0841629902573104,0.0,0.0,-0.11595848947763443,0.7625741958618164,-0.0024418141692876816,0.0976494699716568,-0.01120089367032051
90112,2.9246931076049805,0.025424206629395485,-0.002685546875,-0.01097189448773861,0.1,0.07808166600115317,0.0,0.002685546875,-0.1097189337015152,0.7628548741340637,-0.005413217470049858,0.07979732751846313,-0.011287134140729904
92160,2.404134511947632,0.026295188814401627,-0.00732421875,-0.012817604467272758,0.1,0.07243975703425146,0.0,0.00732421875,-0.1281760334968567,0.7540701627731323,-0.002217557281255722,0.13348308205604553,-0.01118122786283493
94208,3.2788267135620117,0.02795366197824478,-0.002685546875,-0.012040602043271065,0.1,0.06720551273974976,0.0,0.002685546875,-0.12040600925683975,0.7540679574012756,-0.00167748611420393,0.10597874224185944,-0.011035524308681488
96256,3.4839396476745605,0.028707463294267654,-0.001220703125,-0.011129364371299744,0.1,0.0623494766896734,0.0,0.001220703125,-0.11129364371299744,0.7498241662979126,-0.004261386580765247,0.10474982857704163,-0.011058380827307701
98304,2.954840660095215,0.026503432542085648,-0.002197265625,-0.011069828644394875,0.1,0.057844320874838484,0.0,0.002197265625,-0.11069829761981964,0.7393648624420166,-0.0010203029960393906,0.10606418550014496,-0.011196428909897804
100352,3.5372774600982666,0.028554126620292664,-0.001220703125,-0.014170700684189796,0.1,0.053664691912730135,0.0,0.001220703125,-0.14170700311660767,0.7405558824539185,-0.006362106651067734,0.11515193432569504,-0.010649876669049263
102400,2.6005940437316895,0.02725985459983349,-0.005859375,-0.010668928734958172,0.1,0.049787068367863944,0.0,0.005859375,-0.10668928921222687,0.725811243057251,-0.00237978994846344,0.1362828016281128,-0.011050127446651459
