step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,8.242483139038086,0.03434367974599203,8.242483139038086,240.0
4096,4.536276340484619,0.018901151418685914,4.536276340484619,240.0
6144,1.9855775833129883,0.008273239930470784,1.9855775833129883,240.0
8192,0.9156656265258789,0.0038152734438578286,0.9156656265258789,240.0
10240,0.4615301489830017,0.0019230422874291738,0.4615301489830017,240.0
12288,0.31200599670410156,0.0013000249862670898,0.31200599670410156,240.0
14336,0.23384793102741241,0.0009743663792808851,0.23384793102741241,240.0
16384,0.1843060851097107,0.0007679420212904612,0.1843060851097107,240.0
18432,0.14933423697948456,0.000622225987414519,0.14933423697948456,240.0
20480,0.1392328143119812,0.0005801367262999217,0.1392328143119812,240.0
22528,0.12627039849758148,0.0005261266604065895,0.12627039849758148,240.0
24576,0.11513415724039078,0.0004797256551682949,0.11513415724039078,240.0
26624,0.0991450622677803,0.00041310442611575127,0.0991450622677803,240.0
28672,0.0813668742775917,0.0003390286428232988,0.0813668742775917,240.0
30720,0.08015929162502289,0.00033399704843759535,0.08015929162502289,240.0
32768,0.06617416441440582,0.00027572568506002427,0.06617416441440582,240.0
34816,0.06692135334014893,0.0002788389722506205,0.06692135334014893,240.0
36864,0.061756741255521774,0.00025731975523134073,0.061756741255521774,240.0
38912,0.04982445016503334,0.00020760187568763893,0.04982445016503334,240.0
40960,0.05407821387052536,0.000225325891127189,0.05407821387052536,240.0
43008,0.047146983444690704,0.00019644576435287793,0.047146983444690704,240.0
45056,0.04311498627066612,0.0001796457761277755,0.04311498627066612,240.0
47104,0.04161851853132248,0.00017341049388051034,0.04161851853132248,240.0
49152,0.03710269555449486,0.00015459456481039524,0.03710269555449486,240.0
51200,0.032574430108070374,0.00013572679211695988,0.032574430108070374,240.0
53248,0.03088138811290264,0.00012867245047042767,0.03088138811290264,240.0
55296,0.02972540259361267,0.0001238558441400528,0.02972540259361267,240.0
57344,0.028881657868623734,0.00012034024111926556,0.028881657868623734,240.0
59392,0.024204589426517487,0.00010085245594382286,0.024204589426517487,240.0
61440,0.024258067831397057,0.00010107528263082107,0.024258067831397057,240.0
63488,0.02344314567744732,9.76797736560305e-05,0.02344314567744732,240.0
65536,0.023864947259426117,9.943728024760881e-05,0.023864947259426117,240.0
67584,0.0213491078466177,8.895461602757375e-05,0.0213491078466177,240.0
69632,0.021188989281654358,8.828745534022649e-05,0.021188989281654358,240.0
71680,0.020109983161091805,8.379159650454919e-05,0.020109983161091805,240.0
73728,0.01894138753414154,7.892244805892308e-05,0.01894138753414154,240.0
75776,0.017713963985443115,7.380818327267965e-05,0.017713963985443115,240.0
77824,0.01687096618115902,7.029569242149592e-05,0.01687096618115902,240.0
79872,0.015687929466366768,6.53663727765282e-05,0.015687929466366768,240.0
81920,0.01364676933735609,5.686153890565038e-05,0.01364676933735609,240.0
83968,0.014664405956864357,6.110169148693482e-05,0.014664405956864357,240.0
86016,0.011834293603897095,4.930955668290456e-05,0.011834293603897095,240.0
88064,0.011590270325541496,4.829279302308957e-05,0.011590270325541496,240.0
90112,0.010746227577328682,4.477594823886951e-05,0.010746227577328682,240.0
92160,0.01063338853418827,4.430578555911779e-05,0.01063338853418827,240.0
94208,0.009036802686750889,3.76533445281287e-05,0.009036802686750889,240.0
96256,0.009056394919753075,3.773497883230448e-05,0.009056394919753075,240.0
98304,0.008909831754863262,3.7124298978596924e-05,0.008909831754863262,240.0
100352,0.008511478081345558,3.5464492005606495e-05,0.008511478081345558,240.0
102400,0.00847037322819233,3.529322178413471e-05,0.00847037322819233,240.0
