step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,13.579862594604492,0.05658276081085205,13.579862594604492,240.0
4096,13.759345054626465,0.05733060439427694,13.759345054626465,240.0
6144,9.897309303283691,0.04123878876368205,9.897309303283691,240.0
8192,11.087851524353027,0.04619938135147095,11.087851524353027,240.0
10240,11.134718894958496,0.04639466206232707,11.134718894958496,240.0
12288,9.98414421081543,0.04160060087839763,9.98414421081543,240.0
14336,7.742187023162842,0.03225911259651184,7.742187023162842,240.0
16384,9.54623794555664,0.03977599143981934,9.54623794555664,240.0
18432,10.509428024291992,0.04378928343454997,10.509428024291992,240.0
20480,7.766873359680176,0.032361972332000735,7.766873359680176,240.0
22528,5.690284252166748,0.02370951771736145,5.690284252166748,240.0
24576,4.63150691986084,0.019297945499420165,4.63150691986084,240.0
26624,3.5684964656829834,0.014868735273679098,3.5684964656829834,240.0
28672,2.452000856399536,0.010216670234998067,2.452000856399536,240.0
30720,1.974470853805542,0.008226961890856425,1.974470853805542,240.0
32768,1.5487290620803833,0.006453037758668264,1.5487290620803833,240.0
34816,1.274922251701355,0.005312176048755645,1.274922251701355,240.0
36864,1.071656584739685,0.004465235769748688,1.071656584739685,240.0
38912,1.086738109588623,0.004528075456619263,1.086738109588623,240.0
40960,0.9620926976203918,0.004008719573418299,0.9620926976203918,240.0
43008,0.9050029516220093,0.003770845631758372,0.9050029516220093,240.0
45056,0.8473665118217468,0.0035306937992572785,0.8473665118217468,240.0
47104,0.7691599130630493,0.003204832971096039,0.7691599130630493,240.0
49152,0.7487669587135315,0.0031198623279730477,0.7487669587135315,240.0
51200,0.6866029500961304,0.0028608456254005433,0.6866029500961304,240.0
53248,0.6677095890045166,0.002782123287518819,0.6677095890045166,240.0
55296,0.6345387697219849,0.00264391154050827,0.6345387697219849,240.0
57344,0.5677667856216431,0.0023656949400901795,0.5677667856216431,240.0
59392,0.5976934432983398,0.002490389347076416,0.5976934432983398,240.0
61440,0.47921109199523926,0.001996712883313497,0.47921109199523926,240.0
63488,0.5026067495346069,0.0020941947897275288,0.5026067495346069,240.0
65536,0.42434194684028625,0.0017680914451678595,0.42434194684028625,240.0
67584,0.41195327043533325,0.001716471960147222,0.41195327043533325,240.0
69632,0.35779938101768494,0.0014908307542403538,0.35779938101768494,240.0
71680,0.36363381147384644,0.0015151408811410268,0.36363381147384644,240.0
73728,0.32442301511764526,0.0013517625629901886,0.32442301511764526,240.0
75776,0.3235209286212921,0.0013480038692553838,0.3235209286212921,240.0
77824,0.3330216705799103,0.0013875902940829596,0.3330216705799103,240.0
79872,0.30571097135543823,0.0012737957139809927,0.30571097135543823,240.0
81920,0.30484387278556824,0.001270182803273201,0.30484387278556824,240.0
83968,0.2817188799381256,0.0011738286664088567,0.2817188799381256,240.0
86016,0.2756803333759308,0.001148668055733045,0.2756803333759308,240.0
88064,0.25414955615997314,0.0010589564839998881,0.25414955615997314,240.0
90112,0.2598211169242859,0.0010825879871845245,0.2598211169242859,240.0
92160,0.2301182746887207,0.0009588261445363362,0.2301182746887207,240.0
94208,0.2308189570903778,0.0009617456545432409,0.2308189570903778,240.0
96256,0.24950948357582092,0.0010396228482325873,0.24950948357582092,240.0
98304,0.2230823040008545,0.0009295096000035604,0.2230823040008545,240.0
100352,0.21708926558494568,0.0009045386066039403,0.21708926558494568,240.0
102400,0.21204359829425812,0.0008835149928927422,0.21204359829425812,240.0
