step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,loss_objective,loss_critic,loss_entropy
2048,-2.5363590717315674,-0.013711790554225445,-0.006103515625,-0.0014829772990196943,0.1,0.1,0.0,0.006103515625,-0.014829770661890507,0.8587111234664917,-0.006142224185168743,0.05722769349813461,-0.013115869835019112
4096,-0.9945343732833862,-0.0019104237435385585,-0.005859375,-0.005572631023824215,0.1,0.2,0.0,0.005859375,-0.0557263046503067,0.8550039529800415,-0.003425808623433113,0.05938274785876274,-0.013015802949666977
6144,-0.9431713819503784,0.005082645453512669,-0.012451171875,-0.007317691575735807,0.1,0.3,0.0,0.0123291015625,-0.07317691296339035,0.8596329689025879,-0.0009878622367978096,0.13435623049736023,-0.013062236830592155
8192,-0.15767022967338562,0.003651013830676675,-0.0048828125,-0.007440080866217613,0.1,0.4,0.0,0.0048828125,-0.07440081238746643,0.8467457890510559,-0.006973482668399811,0.03714054822921753,-0.013020794838666916
10240,0.027500703930854797,0.007294927258044481,-0.007080078125,-0.003987923264503479,0.1,0.5,0.0,0.007080078125,-0.03987922891974449,0.8471375703811646,-0.007712102495133877,0.0650549978017807,-0.012748386710882187
12288,0.20670565962791443,0.0057652778923511505,-0.004150390625,-0.002572355791926384,0.1,0.6,0.0,0.0040283203125,-0.02572355791926384,0.85921710729599,-0.006647093221545219,0.03934938460588455,-0.012960829772055149
14336,0.9024640321731567,0.014374718070030212,-0.00732421875,-0.0012128038797527552,0.1,0.7,0.0,0.00732421875,-0.012128038331866264,0.856903612613678,-0.003964727744460106,0.07811012864112854,-0.012472027912735939
16384,0.28086650371551514,0.011471613310277462,-0.00927734375,0.0010077037150040269,0.1,0.8,0.0,0.0091552734375,0.01007703598588705,0.8520666360855103,-0.0019412748515605927,0.07386656105518341,-0.012843798846006393
18432,0.8761803507804871,0.010018987581133842,-0.003173828125,0.001754360506311059,0.1,0.9,0.0,0.003173828125,0.0175436083227396,0.8434097766876221,-0.005175609607249498,0.03560055419802666,-0.012830620631575584
20480,1.3432749509811401,0.017574414610862732,-0.007080078125,0.002149048959836364,0.1,1.0,0.0,0.007080078125,0.021490490064024925,0.8431299328804016,-0.005705876275897026,0.058504313230514526,-0.012623785994946957
22528,0.6674196720123291,0.015468122437596321,-0.01025390625,0.002618460450321436,0.1,0.9277434863285529,0.0,0.01025390625,0.026184607297182083,0.8357350826263428,-0.0009595565497875214,0.10587555170059204,-0.012678118422627449
24576,1.588330864906311,0.01777992770075798,-0.00537109375,0.0008380705257877707,0.1,0.8607079764250578,0.0,0.00537109375,0.008380705490708351,0.8398592472076416,-0.00465275626629591,0.06471510976552963,-0.012355174869298935
26624,1.3826875686645508,0.014952638186514378,-0.004150390625,2.0431456505320966e-05,0.1,0.7985162187593771,0.0,0.004150390625,0.00020431523444131017,0.8515478372573853,-0.0035772682167589664,0.046463288366794586,-0.012172392569482327
28672,1.8404524326324463,0.016575798392295837,-0.002197265625,0.005496826022863388,0.1,0.7408182206817179,0.0,0.002197265625,0.05496826022863388,0.8470498323440552,-0.007348530925810337,0.03794001042842865,-0.012463163584470749
30720,1.8728582859039307,0.016340691596269608,-0.001708984375,0.0018641871865838766,0.1,0.6872892787909722,0.0,0.001708984375,0.018641870468854904,0.8491497039794922,-0.002992715686559677,0.03656076639890671,-0.01207709964364767
32768,1.6799466609954834,0.014589427039027214,-0.00146484375,0.001747799338772893,0.1,0.6376281516217733,0.0,0.00146484375,0.017477992922067642,0.8435227870941162,-0.005228323861956596,0.03682179003953934,-0.012392372824251652
34816,1.5308688879013062,0.01708686538040638,-0.005126953125,0.0018502464517951012,0.1,0.5915553643668151,0.0,0.005126953125,0.01850246451795101,0.8391534686088562,-0.005793842952698469,0.078884556889534,-0.012264598160982132
36864,1.7560300827026367,0.02031078189611435,-0.006591796875,0.0011328784748911858,0.1,0.5488116360940264,0.0,0.006591796875,0.011328786611557007,0.8359765410423279,-0.005998630076646805,0.09185095876455307,-0.011841823346912861
38912,1.8679752349853516,0.01996465027332306,-0.00537109375,1.4434190234169364e-05,0.1,0.5091564206075492,0.0,0.00537109375,0.00014434102922677994,0.8346809148788452,-0.009182041510939598,0.0884520635008812,-0.01182069443166256
40960,2.7086050510406494,0.021405117586255074,-0.000244140625,-0.0008291202830150723,0.1,0.4723665527410147,0.0,0.000244140625,-0.00829120259732008,0.8343683481216431,-0.008287294767796993,0.056804027408361435,-0.011905355378985405
43008,2.529839515686035,0.02367062121629715,-0.00390625,0.0014517278177663684,0.1,0.4382349924649492,0.0,0.0037841796875,0.014517279341816902,0.8286755084991455,-0.0038390085101127625,0.1035972535610199,-0.011711683124303818
45056,2.691556453704834,0.022736769169569016,-0.001708984375,0.0039857542142271996,0.1,0.40656965974059917,0.0,0.001708984375,0.039857544004917145,0.8236781358718872,-0.006992579437792301,0.06608008593320847,-0.012039059773087502
47104,2.588721752166748,0.02437477931380272,-0.004150390625,0.0032423401717096567,0.1,0.3771923535631569,0.0,0.004150390625,0.03242340311408043,0.8108829259872437,-0.005800270941108465,0.10490180552005768,-0.011840647086501122
