step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,loss_objective,loss_critic,loss_entropy
2048,-0.2945115864276886,0.00038467562990263104,-0.002685546875,-0.004134832415729761,0.1,0.1,0.0,0.002685546875,-0.04134832322597504,0.8544944524765015,-0.007900446653366089,0.026478586718440056,-0.012882895767688751
4096,-0.6868563294410706,0.005864403210580349,-0.01123046875,-0.0011259213788434863,0.1,0.2,0.0,0.0107421875,-0.011259214021265507,0.8600364923477173,0.0005532538052648306,0.10126248002052307,-0.012890574522316456
6144,-0.8641338348388672,0.006432549096643925,-0.01318359375,-0.004949718248099089,0.1,0.3,0.0,0.0128173828125,-0.04949718341231346,0.8504031896591187,-0.004230131395161152,0.11373376846313477,-0.012979689985513687
8192,-0.9052584767341614,0.009285090491175652,-0.016357421875,-0.0031759608536958694,0.1,0.4,0.0,0.01611328125,-0.03175961226224899,0.8598037958145142,-0.0072735887952148914,0.13249585032463074,-0.012966712936758995
10240,0.32127347588539124,0.006660339422523975,-0.004150390625,0.0002807152341119945,0.1,0.5,0.0,0.004150390625,0.0028071515262126923,0.8591443300247192,-0.007499818690121174,0.03543706238269806,-0.012864124961197376
12288,0.9190430641174316,0.010842133313417435,-0.003662109375,-0.0026575285010039806,0.1,0.6,0.0,0.003662109375,-0.02657528594136238,0.8490810394287109,-0.006889753043651581,0.04685644060373306,-0.012829424813389778
14336,1.376927137374878,0.016128337010741234,-0.00537109375,0.00034505731309764087,0.1,0.7,0.0,0.00537109375,0.003450574353337288,0.8450562357902527,-0.00826459750533104,0.06781895458698273,-0.012439502403140068
16384,1.2037818431854248,0.016240481287240982,-0.0068359375,-0.0016880972543731332,0.1,0.8,0.0,0.0068359375,-0.016880974173545837,0.8513455390930176,-0.005348570644855499,0.07039263844490051,-0.012486779130995274
18432,2.0860097408294678,0.017517656087875366,-0.001220703125,-0.0010712477378547192,0.1,0.9,0.0,0.001220703125,-0.010712475515902042,0.8527765274047852,-0.009639061987400055,0.04225620627403259,-0.012357698753476143
20480,1.8236477375030518,0.016688654199242592,-0.00244140625,0.0012691437732428312,0.1,1.0,0.0,0.00244140625,0.0126914381980896,0.8525162935256958,-0.0004074815660715103,0.03853180259466171,-0.012281934730708599
22528,3.135411024093628,0.02449539676308632,0.0,0.0005735954036936164,0.1,0.9277434863285529,0.0,0.0,0.0057359542697668076,0.8455625772476196,0.00029464252293109894,0.04802491515874863,-0.01186198741197586
24576,2.3253369331359863,0.021584665402770042,-0.00341796875,-0.002967322710901499,0.1,0.8607079764250578,0.0,0.00341796875,-0.029673226177692413,0.8408589959144592,-0.004037216305732727,0.06808297336101532,-0.012180373072624207
26624,1.422497272491455,0.022832009941339493,-0.01171875,0.00029085995629429817,0.1,0.7985162187593771,0.0,0.01171875,0.00290859816595912,0.845115065574646,-0.005195003934204578,0.15147274732589722,-0.011494303122162819
28672,2.2444772720336914,0.019488103687763214,-0.001953125,0.0007054897723719478,0.1,0.7408182206817179,0.0,0.001953125,0.007054898422211409,0.8394856452941895,-0.004851706326007843,0.04926915466785431,-0.012065498158335686
30720,2.354222297668457,0.022682055830955505,-0.00390625,0.0007083485834300518,0.1,0.6872892787909722,0.0,0.00390625,0.007083483971655369,0.8367226123809814,-0.004796874709427357,0.08171950280666351,-0.012256336398422718
32768,2.3896474838256836,0.023507457226514816,-0.0048828125,0.0007109405123628676,0.1,0.6376281516217733,0.0,0.0048828125,0.0071094040758907795,0.8230348825454712,-0.00713437981903553,0.0957588329911232,-0.012132041156291962
34816,1.334084391593933,0.02241215854883194,-0.011962890625,0.0025180173106491566,0.1,0.5915553643668151,0.0,0.011962890625,0.02518017590045929,0.8372177481651306,-0.003974150866270065,0.19347234070301056,-0.011857559904456139
36864,1.9419622421264648,0.0216560959815979,-0.00634765625,-0.0013752429513260722,0.1,0.5488116360940264,0.0,0.00634765625,-0.013752426952123642,0.8301388025283813,-0.008380097337067127,0.11158733069896698,-0.0122066056355834
38912,2.4354772567749023,0.022702252492308617,-0.003662109375,0.0024763864930719137,0.1,0.5091564206075492,0.0,0.003662109375,0.024763861671090126,0.8310540914535522,-0.0052571846172213554,0.07466244697570801,-0.01213156059384346
40960,2.719419002532959,0.024025915190577507,-0.0029296875,-0.0004283511661924422,0.1,0.4723665527410147,0.0,0.0029296875,-0.004283512476831675,0.828809380531311,-0.004472630098462105,0.07719773799180984,-0.01189875602722168
43008,3.297513008117676,0.02643992379307747,-0.00048828125,0.0047751362435519695,0.1,0.4382349924649492,0.0,0.00048828125,0.04775136336684227,0.8336641192436218,-0.009935304522514343,0.06268911808729172,-0.011669930070638657
45056,2.515136241912842,0.02188226580619812,-0.002197265625,-8.786065154708922e-05,0.1,0.40656965974059917,0.0,0.002197265625,-0.0008786055259406567,0.8251140117645264,-0.003719630651175976,0.07680429518222809,-0.012023511342704296
47104,2.6670727729797363,0.02461383491754532,-0.00390625,-0.0011630384251475334,0.1,0.3771923535631569,0.0,0.00390625,-0.011630384251475334,0.8276537656784058,-0.0011274423450231552,0.11309602856636047,-0.01179407723248005
49152,2.5056991577148438,0.025658227503299713,-0.006103515625,0.001357058878056705,0.1,0.34993774911115544,0.0,0.006103515625,0.01357058621942997,0.8292856812477112,-0.0024388693273067474,0.10637752711772919,-0.011946527287364006
51200,3.187252998352051,0.026152729988098145,-0.001220703125,-0.007931195199489594,0.1,0.32465246735834974,0.0,0.001220703125,-0.07931195199489594,0.8128567337989807,-0.0026296060532331467,0.0834725946187973,-0.011792507022619247
53248,2.21016001701355,0.023507200181484222,-0.00634765625,-0.0029983893036842346,0.1,0.301194211912202,0.0,0.00634765625,-0.029983893036842346,0.8081079721450806,-0.004157594405114651,0.09629301726818085,-0.011655503883957863
55296,3.194121837615967,0.026066455990076065,-0.001220703125,-0.004186310805380344,0.1,0.27943096822140734,0.0,0.001220703125,-0.041863106191158295,0.7963359355926514,-0.001309433951973915,0.08918482065200806,-0.01147063821554184
57344,2.7267069816589355,0.02499346062541008,-0.00341796875,-0.003536069765686989,0.1,0.2592402606458915,0.0,0.0032958984375,-0.03536069765686989,0.7955651879310608,-0.005050979554653168,0.108896903693676,-0.011669988743960857
59392,3.177264451980591,0.026834987103939056,-0.001953125,-0.0028629805892705917,0.1,0.24050846320834218,0.0,0.001953125,-0.028629805892705917,0.8069349527359009,-0.0011173207312822342,0.08802741765975952,-0.011449757032096386
61440,2.119274139404297,0.025038406252861023,-0.00830078125,-0.003550458000972867,0.1,0.22313016014842982,0.0,0.00830078125,-0.03550457954406738,0.7928389310836792,-0.009188048541545868,0.17260873317718506,-0.011769110336899757
63488,2.4105653762817383,0.0233711376786232,-0.0048828125,-0.0054318769834935665,0.1,0.2070075526811526,0.0,0.0048828125,-0.05431876704096794,0.791926920413971,-0.005652008578181267,0.09426740556955338,-0.01181287132203579
65536,3.1157658100128174,0.024739911779761314,-0.000244140625,-0.006492614280432463,0.1,0.19204990862075408,0.0,0.000244140625,-0.0649261325597763,0.7805072069168091,-0.0008371993899345398,0.07740388065576553,-0.011702878400683403
67584,2.8802666664123535,0.02480517327785492,-0.0029296875,-0.0036012884229421616,0.1,0.17817305177289844,0.0,0.0029296875,-0.036012884229421616,0.7829965353012085,0.0004500802606344223,0.08741386234760284,-0.012005360797047615
69632,2.815988540649414,0.02501390501856804,-0.00244140625,0.0001708702911855653,0.1,0.16529888822158656,0.0,0.00244140625,0.0017087021842598915,0.7708792686462402,-0.002783563919365406,0.09466799348592758,-0.011991186067461967
71680,3.3498404026031494,0.027171438559889793,-0.0009765625,-0.004242752678692341,0.1,0.15335496684492847,0.0,0.0009765625,-0.04242752492427826,0.7786844968795776,-4.255957901477814e-05,0.09909960627555847,-0.011621184647083282
73728,2.9701645374298096,0.027062833309173584,-0.004150390625,-0.005665875039994717,0.1,0.14227407158651353,0.0,0.004150390625,-0.056658752262592316,0.7711767554283142,-0.001148921437561512,0.09973388910293579,-0.011873342096805573
75776,2.074981212615967,0.02558824047446251,-0.00830078125,-0.004042963497340679,0.1,0.13199384318783017,0.0,0.00830078125,-0.04042963683605194,0.7611705660820007,-0.0019019986502826214,0.13563483953475952,-0.011918798089027405
77824,2.684687852859497,0.022287778556346893,-0.001220703125,-0.004863424226641655,0.1,0.12245642825298195,0.0,0.001220703125,-0.04863423854112625,0.7565164566040039,-0.004039987921714783,0.08547963947057724,-0.011904850602149963
79872,3.213901996612549,0.027739334851503372,-0.0029296875,-0.002160864183679223,0.1,0.11360815367076377,0.0,0.0029296875,-0.021608643233776093,0.7588694095611572,-0.003032083623111248,0.10312873125076294,-0.011759160086512566
81920,2.703000068664551,0.025665555149316788,-0.003662109375,-0.002370146568864584,0.1,0.10539922456186433,0.0,0.00341796875,-0.023701462894678116,0.751086950302124,-0.004441878758370876,0.08492207527160645,-0.01209712028503418
83968,2.717250347137451,0.023852400481700897,-0.003173828125,-0.004276000428944826,0.1,0.09778344405135005,0.0,0.003173828125,-0.04275999963283539,0.7395959496498108,-0.006008111871778965,0.10236865282058716,-0.011785161681473255
86016,3.5834057331085205,0.02833447977900505,-0.000732421875,0.001223512925207615,0.1,0.09071795328941247,0.0,0.000732421875,0.012235127389431,0.7340949177742004,-0.003084242343902588,0.0696624368429184,-0.011687412858009338
88064,2.9715561866760254,0.025025948882102966,-0.00146484375,0.0016484439838677645,0.1,0.0841629902573104,0.0,0.00146484375,0.016484443098306656,0.7284733057022095,-0.0033222856000065804,0.07634492218494415,-0.011469807475805283
90112,2.8896028995513916,0.023603875190019608,-0.0009765625,-4.635867662727833e-05,0.1,0.07808166600115317,0.0,0.0009765625,-0.00046358536928892136,0.7094866633415222,0.0011913850903511047,0.08377991616725922,-0.011533125303685665
92160,3.4338245391845703,0.026696331799030304,0.0,-0.0013635095674544573,0.1,0.07243975703425146,0.0,0.0,-0.013635092414915562,0.7244316339492798,-0.003382144495844841,0.07368017733097076,-0.011504264548420906
94208,3.1401638984680176,0.02617371454834938,-0.0009765625,-0.00023434130707755685,0.1,0.06720551273974976,0.0,0.0009765625,-0.002343412023037672,0.7061388492584229,-0.006184780970215797,0.10808455944061279,-0.011167153716087341
96256,2.9217169284820557,0.02395070344209671,-0.001953125,-0.0007796338177286088,0.1,0.0623494766896734,0.0,0.001953125,-0.00779633829370141,0.6974959373474121,-0.0024600625038146973,0.09975633025169373,-0.01145968772470951
98304,3.150192975997925,0.026560833677649498,-0.001220703125,-0.0031184758991003036,0.1,0.057844320874838484,0.0,0.001220703125,-0.031184757128357887,0.7044639587402344,-0.0022647613659501076,0.09177654981613159,-0.010837842710316181
100352,3.04339861869812,0.027607854455709457,-0.004638671875,-0.0044914716854691505,0.1,0.053664691912730135,0.0,0.004638671875,-0.044914714992046356,0.698845386505127,-0.0007424955256283283,0.10834202170372009,-0.010575582273304462
102400,3.4057602882385254,0.028139010071754456,-0.0009765625,0.0027897211257368326,0.1,0.049787068367863944,0.0,0.0009765625,0.02789721079170704,0.7127367258071899,-0.003853239119052887,0.10091140866279602,-0.011201580055058002
