step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,22.9873046875,0.09578043619791667,22.9873046875,240.0
4096,26.560546875,0.1106689453125,26.560546875,240.0
6144,23.18359375,0.09659830729166667,23.18359375,240.0
8192,22.5322265625,0.09388427734375,22.5322265625,240.0
10240,25.9140625,0.10797526041666666,25.9140625,240.0
12288,25.693359375,0.1070556640625,25.693359375,240.0
14336,22.3740234375,0.09322509765625,22.3740234375,240.0
16384,28.3349609375,0.11806233723958333,28.3349609375,240.0
18432,30.09765625,0.12540690104166666,30.09765625,240.0
20480,31.373046875,0.13072102864583332,31.373046875,240.0
22528,30.6162109375,0.12756754557291666,30.6162109375,240.0
24576,34.810546875,0.1450439453125,34.810546875,240.0
26624,39.22265625,0.163427734375,39.22265625,240.0
28672,37.669921875,0.1569580078125,37.669921875,240.0
30720,38.091796875,0.1587158203125,38.091796875,240.0
32768,38.287109375,0.15952962239583332,38.287109375,240.0
34816,43.130859375,0.1797119140625,43.130859375,240.0
36864,44.22265625,0.18426106770833334,44.22265625,240.0
38912,43.6396484375,0.18183186848958333,43.6396484375,240.0
40960,46.8896484375,0.19537353515625,46.8896484375,240.0
43008,46.306640625,0.1929443359375,46.306640625,240.0
45056,46.173828125,0.19239095052083333,46.173828125,240.0
47104,47.8740234375,0.19947509765625,47.8740234375,240.0
49152,48.4404296875,0.20183512369791667,48.4404296875,240.0
51200,47.3984375,0.19749348958333332,47.3984375,240.0
53248,47.9873046875,0.19994710286458334,47.9873046875,240.0
55296,49.3798828125,0.20574951171875,49.3798828125,240.0
57344,50.1943359375,0.20914306640625,50.1943359375,240.0
59392,51.35546875,0.21398111979166667,51.35546875,240.0
61440,50.3017578125,0.20959065755208334,50.3017578125,240.0
63488,48.201171875,0.20083821614583333,48.201171875,240.0
65536,45.564453125,0.18985188802083333,45.564453125,240.0
67584,44.0478515625,0.18353271484375,44.0478515625,240.0
69632,42.095703125,0.17539876302083332,42.095703125,240.0
71680,42.2392578125,0.17599690755208333,42.2392578125,240.0
73728,40.8017578125,0.17000732421875,40.8017578125,240.0
75776,38.1611328125,0.15900472005208333,38.1611328125,240.0
77824,36.044921875,0.15018717447916666,36.044921875,240.0
79872,35.36328125,0.14734700520833333,35.36328125,240.0
81920,36.5595703125,0.15233154296875,36.5595703125,240.0
83968,40.1513671875,0.16729736328125,40.1513671875,240.0
86016,39.666015625,0.16527506510416667,39.666015625,240.0
88064,37.5322265625,0.15638427734375,37.5322265625,240.0
90112,37.380859375,0.15575358072916667,37.380859375,240.0
92160,39.5673828125,0.16486409505208333,39.5673828125,240.0
94208,38.982421875,0.1624267578125,38.982421875,240.0
96256,44.107421875,0.18378092447916666,44.107421875,240.0
98304,42.4765625,0.17698567708333332,42.4765625,240.0
100352,42.078125,0.17532552083333333,42.078125,240.0
102400,42.3447265625,0.17643636067708332,42.3447265625,240.0
