step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy
2048,-7.9443817138671875,-0.028435107320547104,-0.03363037109375,0.00047568778973072767,0.1,0.1,0.0,0.0330810546875,0.00475687813013792,0.8518190383911133,217.916015625,240.0,0.9079833984375,-0.0019143745303153992,0.37690138816833496,-0.01309011597186327
4096,-4.837562561035156,-0.009534180164337158,-0.02825927734375,-0.0011929990723729134,0.1,0.2,0.0,0.028045654296875,-0.01192998792976141,0.8472657203674316,217.841796875,240.0,0.9076741536458334,-0.0025313543155789375,0.301990270614624,-0.013134205713868141
6144,-3.4962708950042725,-0.0075392271392047405,-0.019775390625,-0.004125551786273718,0.1,0.3,0.0,0.0196533203125,-0.041255515068769455,0.8459747433662415,211.306640625,240.0,0.8804443359375,-0.0037832045927643776,0.2046811729669571,-0.013187193311750889
8192,-2.920231342315674,-0.008043801411986351,-0.0147705078125,-0.001895381137728691,0.1,0.4,0.0,0.014556884765625,-0.018953809514641762,0.8413057923316956,210.1044921875,240.0,0.8754353841145833,-0.004594100173562765,0.16269193589687347,-0.013347771018743515
10240,-1.7862361669540405,0.004355577286332846,-0.018310546875,-0.0034638303332030773,0.1,0.5,0.0,0.018310546875,-0.03463830053806305,0.8370662331581116,219.326171875,240.0,0.9138590494791666,-0.002437906339764595,0.1709844172000885,-0.01325191929936409
12288,-1.6706328392028809,0.001108337426558137,-0.01416015625,-0.0015360342804342508,0.1,0.6,0.0,0.014129638671875,-0.01536034420132637,0.8309468626976013,215.875,240.0,0.8994791666666667,-0.0011663511395454407,0.13574272394180298,-0.013329805806279182
14336,-0.2778960168361664,0.0049700504168868065,-0.00714111328125,-0.0022567822597920895,0.1,0.7,0.0,0.007049560546875,-0.02256782352924347,0.8263205885887146,218.6171875,240.0,0.9109049479166667,-0.002766837365925312,0.08974186331033707,-0.013245749287307262
16384,0.5550446510314941,0.009707379154860973,-0.00537109375,-0.0036340695805847645,0.1,0.8,0.0,0.00537109375,-0.03634069487452507,0.8236713409423828,216.8544921875,240.0,0.9035603841145833,-0.0024559125304222107,0.06429754197597504,-0.01329636201262474
18432,1.751939296722412,0.017288101837038994,-0.00360107421875,-0.00473094591870904,0.1,0.9,0.0,0.003570556640625,-0.04730945825576782,0.8192412257194519,224.8466796875,240.0,0.9368611653645833,-0.0006120745092630386,0.04828125983476639,-0.013189433142542839
20480,2.5315518379211426,0.023256752640008926,-0.00347900390625,-0.0052871098741889,0.1,1.0,0.0,0.00347900390625,-0.05287109687924385,0.8187896013259888,228.703125,240.0,0.9529296875,-0.0033928193151950836,0.04393491521477699,-0.01319657452404499
22528,3.575735330581665,0.030804084613919258,-0.00286865234375,-0.005821948871016502,0.1,0.9277434863285529,0.0,0.00286865234375,-0.05821949243545532,0.8152209520339966,232.1748046875,240.0,0.96739501953125,-0.0018924307078123093,0.060768939554691315,-0.013054173439741135
24576,4.908657073974609,0.041705816984176636,-0.00335693359375,-0.008239593356847763,0.1,0.8607079764250578,0.0,0.003326416015625,-0.08239593356847763,0.8101229667663574,235.166015625,240.0,0.9798583984375,-0.0018236110918223858,0.09781979024410248,-0.01297003123909235
26624,5.830108642578125,0.0493319071829319,-0.0037841796875,-0.008331915363669395,0.1,0.7985162187593771,0.0,0.0037841796875,-0.08331915736198425,0.8072364330291748,236.25,240.0,0.984375,0.0019621774554252625,0.11481176316738129,-0.01287956815212965
28672,5.672662258148193,0.04810185357928276,-0.0037841796875,-0.009276174008846283,0.1,0.7408182206817179,0.0,0.0037841796875,-0.09276174753904343,0.7988682985305786,235.4130859375,240.0,0.9808878580729167,0.0016082078218460083,0.13545367121696472,-0.012714922428131104
30720,6.618470191955566,0.05744411051273346,-0.0057373046875,-0.0116661312058568,0.1,0.6872892787909722,0.0,0.0057373046875,-0.11666131019592285,0.7983894348144531,237.630859375,240.0,0.9901285807291667,0.000567752867937088,0.20784839987754822,-0.01272939145565033
32768,6.178668975830078,0.052848488092422485,-0.00457763671875,-0.009331462904810905,0.1,0.6376281516217733,0.0,0.00457763671875,-0.09331462532281876,0.7995635271072388,235.7734375,240.0,0.9823893229166667,-0.0012015518732368946,0.1758263260126114,-0.012773413211107254
34816,6.913208961486816,0.05712223798036575,-0.00311279296875,-0.010479274205863476,0.1,0.5915553643668151,0.0,0.00311279296875,-0.10479274392127991,0.7933400869369507,237.50390625,240.0,0.989599609375,-0.0020696641877293587,0.1757497638463974,-0.012714039534330368
36864,6.938472747802734,0.05884549021720886,-0.004638671875,-0.010850788094103336,0.1,0.5488116360940264,0.0,0.004608154296875,-0.10850787162780762,0.7914289236068726,237.24609375,240.0,0.988525390625,-0.0008571073412895203,0.17850430309772491,-0.012744576670229435
38912,7.316742897033691,0.061495549976825714,-0.00433349609375,-0.01278780773282051,0.1,0.5091564206075492,0.0,0.004302978515625,-0.1278780698776245,0.789907693862915,238.1220703125,240.0,0.99217529296875,-0.0016990341246128082,0.17772044241428375,-0.012748818844556808
40960,7.364035606384277,0.06235330551862717,-0.00482177734375,-0.011654105968773365,0.1,0.4723665527410147,0.0,0.00482177734375,-0.1165410578250885,0.7791020274162292,237.53515625,240.0,0.9897298177083333,-0.00023835524916648865,0.19551962614059448,-0.012685347348451614
43008,7.019374847412109,0.057585448026657104,-0.00274658203125,-0.010358791798353195,0.1,0.4382349924649492,0.0,0.00274658203125,-0.10358791798353195,0.7792695760726929,237.359375,240.0,0.9889973958333333,-0.0006780754774808884,0.14694800972938538,-0.012736450880765915
45056,7.8420000076293945,0.06395117193460464,-0.002685546875,-0.011601801961660385,0.1,0.40656965974059917,0.0,0.002685546875,-0.11601801216602325,0.7716508507728577,237.484375,240.0,0.9895182291666667,-0.0012548211961984634,0.1508791744709015,-0.012675541453063488
47104,6.759880065917969,0.05751127749681473,-0.00469970703125,-0.010668777860701084,0.1,0.3771923535631569,0.0,0.00469970703125,-0.10668778419494629,0.76976478099823,238.15625,240.0,0.9923177083333333,-0.0012780092656612396,0.15126807987689972,-0.012684430927038193
49152,7.067727088928223,0.05808527022600174,-0.00286865234375,-0.012485761195421219,0.1,0.34993774911115544,0.0,0.00286865234375,-0.12485760450363159,0.7703665494918823,238.87109375,240.0,0.9952962239583333,-0.0003364589065313339,0.17948895692825317,-0.01268855668604374
51200,7.128147602081299,0.05843523144721985,-0.00274658203125,-0.011300349608063698,0.1,0.32465246735834974,0.0,0.002716064453125,-0.11300349235534668,0.7625042200088501,238.3544921875,240.0,0.9931437174479166,-0.001613166183233261,0.207361102104187,-0.012701679952442646
53248,6.858065128326416,0.057362813502550125,-0.0037841796875,-0.012618986889719963,0.1,0.301194211912202,0.0,0.0037841796875,-0.12618985772132874,0.765006959438324,238.8876953125,240.0,0.9953653971354167,-0.0014789048582315445,0.3009515702724457,-0.012661553919315338
55296,7.054017543792725,0.05736780911684036,-0.00225830078125,-0.011680563911795616,0.1,0.27943096822140734,0.0,0.002227783203125,-0.11680562794208527,0.7607845067977905,237.474609375,240.0,0.9894775390625,-0.0013489220291376114,0.23163318634033203,-0.012695886194705963
57344,6.151529312133789,0.050011951476335526,-0.001953125,-0.013478499837219715,0.1,0.2592402606458915,0.0,0.001953125,-0.134784996509552,0.7577202916145325,237.5595703125,240.0,0.98983154296875,-0.00025893934071063995,0.12163062393665314,-0.012557167559862137
59392,6.232752323150635,0.051134783774614334,-0.00244140625,-0.012745045125484467,0.1,0.24050846320834218,0.0,0.00244140625,-0.12745045125484467,0.7558609843254089,237.3662109375,240.0,0.98902587890625,-0.0015383511781692505,0.17133593559265137,-0.01263863779604435
61440,5.894510269165039,0.04733259975910187,-0.00128173828125,-0.013881660997867584,0.1,0.22313016014842982,0.0,0.00128173828125,-0.13881659507751465,0.7505394220352173,237.3310546875,240.0,0.98887939453125,-0.0012414883822202682,0.10825617611408234,-0.01272783987224102
63488,6.8227081298828125,0.05549967661499977,-0.002197265625,-0.014834659174084663,0.1,0.2070075526811526,0.0,0.002197265625,-0.14834657311439514,0.748443603515625,237.82421875,240.0,0.9909342447916667,-0.0016390644013881683,0.11523870378732681,-0.012491418980062008
65536,6.9262895584106445,0.05600372701883316,-0.00189208984375,-0.013372024521231651,0.1,0.19204990862075408,0.0,0.0018310546875,-0.1337202489376068,0.7455425262451172,237.29296875,240.0,0.988720703125,-8.41636210680008e-05,0.12750566005706787,-0.012547577731311321
67584,7.0618791580200195,0.0579785518348217,-0.0028076171875,-0.011676335707306862,0.1,0.17817305177289844,0.0,0.0028076171875,-0.11676335334777832,0.7475869655609131,236.0693359375,240.0,0.9836222330729166,-0.0008445829153060913,0.129163458943367,-0.012514200061559677
69632,6.644656181335449,0.0555124506354332,-0.00360107421875,-0.011828825809061527,0.1,0.16529888822158656,0.0,0.00360107421875,-0.11828826367855072,0.7430123686790466,237.6689453125,240.0,0.9902872721354167,9.434297680854797e-06,0.1057129055261612,-0.012478716671466827
71680,7.112204551696777,0.05971448868513107,-0.004150390625,-0.01036507822573185,0.1,0.15335496684492847,0.0,0.004150390625,-0.1036507785320282,0.7440991401672363,238.40234375,240.0,0.9933430989583333,-0.00161704421043396,0.13777846097946167,-0.012318026274442673
73728,7.169793128967285,0.058943700045347214,-0.0029296875,-0.01181221753358841,0.1,0.14227407158651353,0.0,0.0029296875,-0.1181221753358841,0.7388166785240173,237.220703125,240.0,0.9884195963541667,-0.0026627741754055023,0.10376618802547455,-0.012361744418740273
75776,6.576033115386963,0.05406080186367035,-0.002685546875,-0.014304744079709053,0.1,0.13199384318783017,0.0,0.002685546875,-0.14304745197296143,0.7402776479721069,238.4990234375,240.0,0.9937459309895833,-0.0009540170431137085,0.10236160457134247,-0.012349829077720642
77824,7.029882907867432,0.05955962836742401,-0.004638671875,-0.010917149484157562,0.1,0.12245642825298195,0.0,0.004608154296875,-0.10917149484157562,0.7343987822532654,238.1962890625,240.0,0.9924845377604167,-0.0011243447661399841,0.11401723325252533,-0.012237606570124626
79872,6.322178840637207,0.05207757279276848,-0.002685546875,-0.011060291901230812,0.1,0.11360815367076377,0.0,0.002685546875,-0.11060291528701782,0.7242922782897949,238.7001953125,240.0,0.9945841471354167,-0.0019034165889024734,0.10746291279792786,-0.012382561340928078
81920,6.826105117797852,0.056441739201545715,-0.00311279296875,-0.011515658348798752,0.1,0.10539922456186433,0.0,0.00311279296875,-0.11515657603740692,0.7244045734405518,239.048828125,240.0,0.9960367838541667,-0.0024419124238193035,0.10965517163276672,-0.012151475995779037
83968,6.936842441558838,0.05895482748746872,-0.0047607421875,-0.01034304779022932,0.1,0.09778344405135005,0.0,0.0047607421875,-0.10343047231435776,0.7174087762832642,238.3935546875,240.0,0.9933064778645834,0.0003140438348054886,0.1781768947839737,-0.012038388289511204
86016,7.301753997802734,0.05893704667687416,-0.00189208984375,-0.010650855489075184,0.1,0.09071795328941247,0.0,0.00189208984375,-0.10650855302810669,0.7033475637435913,238.2880859375,240.0,0.9928670247395833,-0.0027489494532346725,0.19398976862430573,-0.011962645687162876
88064,7.510534286499023,0.06111745536327362,-0.00244140625,-0.009555535390973091,0.1,0.0841629902573104,0.0,0.00244140625,-0.09555535763502121,0.696856677532196,237.5908203125,240.0,0.9899617513020833,-7.433071732521057e-05,0.2049664855003357,-0.011821835301816463
90112,7.120909214019775,0.0585007518529892,-0.00286865234375,-0.0088396230712533,0.1,0.07808166600115317,0.0,0.00286865234375,-0.08839622884988785,0.693576991558075,238.3974609375,240.0,0.99332275390625,-0.00429694727063179,0.27380049228668213,-0.011891662143170834
92160,7.571237564086914,0.061225488781929016,-0.0020751953125,-0.007222174201160669,0.1,0.07243975703425146,0.0,0.0020751953125,-0.07222174108028412,0.6927508115768433,239.05859375,240.0,0.9960774739583333,-0.0005669454112648964,0.2770872414112091,-0.011822886765003204
94208,7.6902265548706055,0.0628264769911766,-0.00274658203125,-0.00643684808164835,0.1,0.06720551273974976,0.0,0.00274658203125,-0.06436847895383835,0.6895473003387451,238.373046875,240.0,0.9932210286458333,-0.0006807658355683088,0.30576831102371216,-0.011933793313801289
96256,7.2266106605529785,0.058533087372779846,-0.0020751953125,-0.006101596634835005,0.1,0.0623494766896734,0.0,0.0020751953125,-0.061015963554382324,0.6955533027648926,238.1015625,240.0,0.99208984375,-0.0005124900490045547,0.27239543199539185,-0.01188269630074501
98304,7.742794513702393,0.06305405497550964,-0.0025634765625,-0.005308069754391909,0.1,0.057844320874838484,0.0,0.0025634765625,-0.05308069661259651,0.6984121799468994,238.5283203125,240.0,0.9938680013020833,-0.0010447707027196884,0.1908513307571411,-0.011772507801651955
100352,8.110450744628906,0.06604844331741333,-0.002685546875,-0.004080094397068024,0.1,0.053664691912730135,0.0,0.00262451171875,-0.04080094397068024,0.6979877948760986,238.462890625,240.0,0.9935953776041667,-0.0014322372153401375,0.1456112563610077,-0.011794721707701683
102400,8.313295364379883,0.06915904581546783,-0.00421142578125,-0.002754784654825926,0.1,0.049787068367863944,0.0,0.00421142578125,-0.027547843754291534,0.7013499736785889,237.3271484375,240.0,0.9888631184895833,-0.0011776266619563103,0.16338485479354858,-0.011903410777449608
