step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,success_rate,collision_rate,action_alignment,path_length,loss_objective,loss_critic,loss_entropy
2048,-0.617798388004303,-0.003117565531283617,-0.001708984375,0.0,0.0,0.0,0.001708984375,0.015882553532719612,0.8544728755950928,-0.009199857711791992,0.017792943865060806,-0.013091628439724445
4096,-0.7340156435966492,0.004519408568739891,-0.01025390625,-0.0003479217702988535,0.023618327637050737,0.0,0.01025390625,-0.014731007628142834,0.8499431014060974,-0.003097541630268097,0.10274118185043335,-0.013091972097754478
6144,-0.738277792930603,0.007171657867729664,-0.012939453125,0.0005844192928634584,0.019397426024079324,0.0,0.0126953125,0.03012869879603386,0.8431670665740967,-0.005704585462808609,0.14002954959869385,-0.012756234034895897
8192,-2.4285943508148193,0.009346920996904373,-0.0283203125,0.0007331104134209454,0.019237845689058303,0.0,0.028076171875,0.03810771554708481,0.8552234768867493,-0.0014334898442029953,0.24063727259635925,-0.012963371351361275
10240,-0.24987801909446716,0.004151342436671257,-0.006103515625,0.001235059229657054,0.018677489012479783,0.0,0.006103515625,0.0661255493760109,0.8571940660476685,-0.010179370641708374,0.06555797159671783,-0.01289228443056345
