step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,25.5419921875,0.10642496744791667,25.5419921875,240.0
4096,25.3037109375,0.10543212890625,25.3037109375,240.0
6144,23.62890625,0.09845377604166666,23.62890625,240.0
8192,21.90625,0.09127604166666667,21.90625,240.0
10240,23.388671875,0.09745279947916667,23.388671875,240.0
12288,23.3505859375,0.09729410807291666,23.3505859375,240.0
14336,23.6123046875,0.09838460286458334,23.6123046875,240.0
16384,26.30078125,0.10958658854166667,26.30078125,240.0
18432,29.94921875,0.12478841145833333,29.94921875,240.0
20480,32.072265625,0.13363444010416667,32.072265625,240.0
22528,36.96484375,0.15402018229166667,36.96484375,240.0
24576,36.7509765625,0.15312906901041667,36.7509765625,240.0
26624,37.4404296875,0.15600179036458334,37.4404296875,240.0
28672,38.66015625,0.161083984375,38.66015625,240.0
30720,45.794921875,0.19081217447916668,45.794921875,240.0
32768,41.19921875,0.17166341145833333,41.19921875,240.0
34816,47.322265625,0.19717610677083333,47.322265625,240.0
36864,44.78125,0.18658854166666666,44.78125,240.0
38912,47.5595703125,0.19816487630208332,47.5595703125,240.0
40960,46.2548828125,0.19272867838541666,46.2548828125,240.0
43008,46.169921875,0.19237467447916667,46.169921875,240.0
45056,44.4189453125,0.18507893880208334,44.4189453125,240.0
47104,47.0634765625,0.19609781901041667,47.0634765625,240.0
49152,44.7373046875,0.18640543619791666,44.7373046875,240.0
51200,44.189453125,0.18412272135416666,44.189453125,240.0
53248,45.88671875,0.19119466145833333,45.88671875,240.0
55296,40.1455078125,0.16727294921875,40.1455078125,240.0
57344,43.0712890625,0.17946370442708334,43.0712890625,240.0
59392,44.2529296875,0.18438720703125,44.2529296875,240.0
61440,41.1123046875,0.17130126953125,41.1123046875,240.0
63488,43.8427734375,0.18267822265625,43.8427734375,240.0
65536,42.224609375,0.17593587239583333,42.224609375,240.0
67584,38.5302734375,0.16054280598958334,38.5302734375,240.0
69632,43.216796875,0.18006998697916668,43.216796875,240.0
71680,45.564453125,0.18985188802083333,45.564453125,240.0
73728,42.6298828125,0.17762451171875,42.6298828125,240.0
75776,44.4453125,0.18518880208333333,44.4453125,240.0
77824,44.34375,0.184765625,44.34375,240.0
79872,44.5625,0.18567708333333333,44.5625,240.0
81920,46.58203125,0.194091796875,46.58203125,240.0
83968,47.171875,0.19654947916666668,47.171875,240.0
86016,44.0009765625,0.18333740234375,44.0009765625,240.0
88064,43.3271484375,0.18052978515625,43.3271484375,240.0
90112,46.6884765625,0.19453531901041668,46.6884765625,240.0
92160,45.189453125,0.18828938802083334,45.189453125,240.0
94208,40.9755859375,0.17073160807291668,40.9755859375,240.0
96256,42.1591796875,0.17566324869791666,42.1591796875,240.0
98304,42.5439453125,0.17726643880208334,42.5439453125,240.0
100352,40.7255859375,0.16968994140625,40.7255859375,240.0
102400,37.0263671875,0.15427652994791666,37.0263671875,240.0
