step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy
2048,-3.435206413269043,0.004412448965013027,-0.03125,0.0,0.0,0.0,0.0,0.030853271484375,-0.013513490557670593,0.8475792407989502,227.6826171875,240.0,0.9486775716145833,-0.003929598722606897,0.28697025775909424,-0.01314251683652401
4096,-3.2887802124023438,0.00873023271560669,-0.034423828125,0.0,0.0,0.0,0.0,0.0340576171875,0.006537393666803837,0.8475510478019714,225.6962890625,240.0,0.9404012044270833,-0.0022482965141534805,0.33294862508773804,-0.013170975260436535
6144,-2.1681737899780273,0.007597276009619236,-0.0245361328125,0.0,0.0,0.0,0.0,0.02435302734375,0.015517275780439377,0.84823077917099,218.953125,240.0,0.9123046875,-0.0007137060165405273,0.2439214587211609,-0.013137277215719223
8192,-2.522242307662964,-0.00414105411618948,-0.01556396484375,0.0,0.0,0.0,0.0,0.015472412109375,0.011993510648608208,0.8460087776184082,210.984375,240.0,0.8791015625,-0.0028714239597320557,0.1538030505180359,-0.013268446549773216
10240,-1.63801908493042,0.006612156983464956,-0.0194091796875,0.0,0.0,0.0,0.0,0.019317626953125,0.04167167842388153,0.843035101890564,220.5048828125,240.0,0.9187703450520833,-0.004284443333745003,0.17091482877731323,-0.013160379603505135
12288,-1.7797547578811646,-0.0020635148975998163,-0.0118408203125,0.0,0.0,0.0,0.0,0.011688232421875,0.042637478560209274,0.8420565128326416,215.73828125,240.0,0.8989095052083333,-0.0023394806776195765,0.11254614591598511,-0.01308022066950798
14336,-1.1642731428146362,-1.6463454812765121e-06,-0.00909423828125,0.0,0.0,0.0,0.0,0.009033203125,0.05866367369890213,0.8470883369445801,221.9892578125,240.0,0.9249552408854167,-0.002657100558280945,0.11300539970397949,-0.012915706261992455
16384,-0.2978794574737549,0.00707223080098629,-0.0093994140625,0.0,0.0,0.0,0.0,0.00933837890625,0.08466563373804092,0.8450146913528442,221.611328125,240.0,0.9233805338541666,-0.0022236155346035957,0.10022491216659546,-0.012911131605505943
18432,-0.2308860719203949,0.004971105605363846,-0.00677490234375,0.0,0.0,0.0,0.0,0.00677490234375,0.07935867458581924,0.8459123969078064,225.404296875,240.0,0.9391845703125,-0.0017958898097276688,0.08114311099052429,-0.012967610731720924
20480,0.41150397062301636,0.006876983679831028,-0.003662109375,0.0,0.0,0.0,0.0,0.003662109375,0.09554927051067352,0.8378950357437134,228.3974609375,240.0,0.9516560872395833,-0.002352781593799591,0.055114466696977615,-0.013013043440878391
22528,1.9614598751068115,0.020694999024271965,-0.00537109375,0.0,0.0,0.0,0.0,0.00537109375,0.09405866265296936,0.8351165056228638,233.8740234375,240.0,0.97447509765625,-0.003002747893333435,0.07284435629844666,-0.012869392521679401
24576,2.4609315395355225,0.02471918985247612,-0.0054931640625,0.0,0.0,0.0,0.0,0.0054931640625,0.09819875657558441,0.8318842649459839,235.3154296875,240.0,0.98048095703125,-0.002269638702273369,0.07553230226039886,-0.012880218215286732
26624,3.950331211090088,0.03757582604885101,-0.0067138671875,0.0,0.0,0.0,0.0,0.006683349609375,0.10816878825426102,0.8272849321365356,235.517578125,240.0,0.9813232421875,-0.0002637188881635666,0.10782604664564133,-0.012938542291522026
28672,4.109414100646973,0.035705868154764175,-0.00360107421875,0.0,0.0,0.0,0.0,0.00360107421875,0.08399106562137604,0.8164334297180176,235.7939453125,240.0,0.9824747721354167,-0.0014386028051376343,0.06895597279071808,-0.012637309730052948
30720,4.70826530456543,0.04160509631037712,-0.00482177734375,0.0,0.0,0.0,0.0,0.004791259765625,0.08490355312824249,0.8165416717529297,238.138671875,240.0,0.9922444661458333,-0.002535756677389145,0.09085655212402344,-0.012932755053043365
32768,4.915056228637695,0.040962349623441696,-0.0025634765625,0.0021604057401418686,0.02517246557524705,0.0,0.0,0.0025634765625,0.085824154317379,0.8136736154556274,236.56640625,240.0,0.985693359375,-0.0017786510288715363,0.07868367433547974,-0.012724584899842739
34816,5.385431289672852,0.046651314944028854,-0.00457763671875,0.0028582988306879997,0.021988446625085107,0.0,0.0,0.00457763671875,0.12999093532562256,0.8107665777206421,238.12109375,240.0,0.9921712239583333,-0.0032192040234804153,0.09979879856109619,-0.012531084939837456
36864,5.562845706939697,0.05066188424825668,-0.0072021484375,0.0027100841980427504,0.020064436737406134,0.0,0.0,0.00701904296875,0.13506904244422913,0.8048518300056458,238.251953125,240.0,0.9927164713541666,-0.0017841607332229614,0.1181960329413414,-0.01253487542271614
38912,5.691648006439209,0.05038640648126602,-0.00592041015625,0.002390963723883033,0.018547388979792866,0.0,0.0,0.005889892578125,0.1289110779762268,0.8065627813339233,238.5634765625,240.0,0.9940144856770833,-0.0015975497663021088,0.12200328707695007,-0.012451762333512306
40960,6.549215316772461,0.05678098276257515,-0.005615234375,0.00237915082834661,0.016770710244191238,0.0,0.0,0.005615234375,0.14186343550682068,0.7976930141448975,238.619140625,240.0,0.9942464192708333,-0.0020394697785377502,0.10676205158233643,-0.012469518929719925
43008,5.997866630554199,0.04997112974524498,-0.00311279296875,0.002218023408204317,0.015345030936107087,0.0,0.0,0.00311279296875,0.14454343914985657,0.7929275035858154,238.060546875,240.0,0.9919189453125,-0.0015058238059282303,0.07196204364299774,-0.012329601682722569
