step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,13.256425857543945,0.05523510773976644,13.256425857543945,240.0
4096,12.222148895263672,0.050925620396931964,12.222148895263672,240.0
6144,10.415781021118164,0.04339908758799235,10.415781021118164,240.0
8192,10.934921264648438,0.04556217193603516,10.934921264648438,240.0
10240,9.244600296020508,0.03851916790008545,9.244600296020508,240.0
12288,10.196113586425781,0.04248380661010742,10.196113586425781,240.0
14336,11.269811630249023,0.04695754845937093,11.269811630249023,240.0
16384,11.866438865661621,0.049443495273590085,11.866438865661621,240.0
18432,12.750377655029297,0.05312657356262207,12.750377655029297,240.0
20480,9.91682243347168,0.041320093472798664,9.91682243347168,240.0
22528,8.300155639648438,0.03458398183186849,8.300155639648438,240.0
24576,7.248990535736084,0.030204127232233684,7.248990535736084,240.0
26624,5.391911506652832,0.0224662979443868,5.391911506652832,240.0
28672,4.443902969360352,0.018516262372334797,4.443902969360352,240.0
30720,4.2448906898498535,0.017687044541041055,4.2448906898498535,240.0
32768,3.2135019302368164,0.013389591375986736,3.2135019302368164,240.0
34816,3.0147974491119385,0.01256165603796641,3.0147974491119385,240.0
36864,2.7806971073150635,0.011586237947146099,2.7806971073150635,240.0
38912,2.370242118835449,0.009876008828481038,2.370242118835449,240.0
40960,2.1386773586273193,0.008911155660947164,2.1386773586273193,240.0
43008,1.8588895797729492,0.007745373249053955,1.8588895797729492,240.0
45056,1.6820251941680908,0.0070084383090337115,1.6820251941680908,240.0
47104,1.417252540588379,0.005905218919118245,1.417252540588379,240.0
49152,1.3000030517578125,0.005416679382324219,1.3000030517578125,240.0
51200,1.305190086364746,0.005438292026519775,1.305190086364746,240.0
53248,1.2937208414077759,0.005390503505865733,1.2937208414077759,240.0
55296,1.1642892360687256,0.004851205150286356,1.1642892360687256,240.0
57344,1.0306322574615479,0.00429430107275645,1.0306322574615479,240.0
59392,1.003807783126831,0.004182532429695129,1.003807783126831,240.0
61440,0.931826651096344,0.0038826110462347667,0.931826651096344,240.0
63488,0.8589728474617004,0.0035790535310904186,0.8589728474617004,240.0
65536,0.6941059827804565,0.0028921082615852357,0.6941059827804565,240.0
67584,0.7444024085998535,0.0031016767024993896,0.7444024085998535,240.0
69632,0.6299077272415161,0.002624615530172984,0.6299077272415161,240.0
71680,0.6484953165054321,0.0027020638187726337,0.6484953165054321,240.0
73728,0.578114926815033,0.0024088121950626372,0.578114926815033,240.0
75776,0.55521559715271,0.0023133983214696247,0.55521559715271,240.0
77824,0.5162129998207092,0.002150887499252955,0.5162129998207092,240.0
79872,0.5340073704719543,0.0022250307102998097,0.5340073704719543,240.0
81920,0.5420691967010498,0.0022586216529210407,0.5420691967010498,240.0
83968,0.4515411853790283,0.0018814216057459513,0.4515411853790283,240.0
86016,0.48448890447616577,0.0020187037686506906,0.48448890447616577,240.0
88064,0.4591667652130127,0.0019131948550542195,0.4591667652130127,240.0
90112,0.45411330461502075,0.0018921387692292532,0.45411330461502075,240.0
92160,0.4755978584289551,0.0019816577434539793,0.4755978584289551,240.0
94208,0.44467175006866455,0.0018527989586194357,0.44467175006866455,240.0
96256,0.4465230405330658,0.001860512668887774,0.4465230405330658,240.0
98304,0.4268883466720581,0.0017787014444669087,0.4268883466720581,240.0
100352,0.4069269001483917,0.0016955287506182988,0.4069269001483917,240.0
102400,0.36759093403816223,0.001531628891825676,0.36759093403816223,240.0
