step,episode_reward_mean,loss_objective,loss_critic,loss_entropy
2048,-8.19149112701416,-0.002704240381717682,0.38618507981300354,-0.013294311240315437
4096,-6.352093696594238,-0.0028262678533792496,0.2827644944190979,-0.013397833332419395
6144,-5.186760902404785,-0.001215687021613121,0.22135710716247559,-0.013441468589007854
8192,-3.417691707611084,-0.003036399371922016,0.14855000376701355,-0.013334497809410095
10240,-2.9960317611694336,-0.004244164563715458,0.17967645823955536,-0.013443239033222198
12288,-2.2172837257385254,-0.003297449555248022,0.10894249379634857,-0.013350059278309345
14336,-2.608687400817871,-0.0040733893401920795,0.1098475307226181,-0.013413211330771446
16384,-1.906469464302063,-0.004017013590782881,0.059271857142448425,-0.01343949232250452
18432,-0.13376086950302124,-0.0037641595117747784,0.04756352677941322,-0.013424944132566452
20480,1.4494867324829102,-0.0028473949059844017,0.04194179177284241,-0.013317910954356194
22528,2.312790870666504,-0.003353472799062729,0.060966186225414276,-0.013238312676548958
24576,3.55570125579834,-0.0004985742270946503,0.05765646696090698,-0.013199029490351677
26624,4.575802803039551,-0.0023002438247203827,0.09529119729995728,-0.013132740743458271
28672,4.6752238273620605,-0.0003753490746021271,0.122007355093956,-0.013055340386927128
30720,5.430873870849609,-0.00129037257283926,0.14788863062858582,-0.01301391888409853
32768,5.616728782653809,-0.0009905723854899406,0.1438671052455902,-0.012894700281322002
34816,5.600430011749268,-0.002402462065219879,0.14340567588806152,-0.012982921674847603
36864,5.647477149963379,-0.0014279726892709732,0.14843522012233734,-0.012818763963878155
38912,6.026208877563477,-0.002422031946480274,0.1471986174583435,-0.012814621441066265
40960,6.901635646820068,-0.0010081939399242401,0.23444268107414246,-0.012734463438391685
43008,5.993529796600342,-0.002480523195117712,0.18540309369564056,-0.012676571495831013
45056,5.80762243270874,-0.0002787490375339985,0.13867473602294922,-0.012719555757939816
47104,6.076106071472168,-0.001718748826533556,0.11266284435987473,-0.012709736824035645
49152,5.846057415008545,-0.0014687702059745789,0.12367908656597137,-0.012752620503306389
51200,6.160571098327637,-0.0023333560675382614,0.10204276442527771,-0.012671802192926407
53248,6.6831817626953125,-0.000776149332523346,0.10270147025585175,-0.01254058163613081
55296,6.595101833343506,-0.0014697350561618805,0.1075780913233757,-0.012526864185929298
57344,6.918839931488037,-0.0008152574300765991,0.10800854116678238,-0.012484641745686531
59392,7.303322792053223,-0.0014912830665707588,0.11101565510034561,-0.01243174821138382
61440,6.8942389488220215,-0.0010808426886796951,0.0976305902004242,-0.012506209313869476
63488,6.4655561447143555,-0.001141516026109457,0.14350390434265137,-0.012328285723924637
65536,6.937436103820801,-0.0010379962623119354,0.11421938240528107,-0.01235356368124485
67584,6.997345924377441,-0.00035120919346809387,0.15933813154697418,-0.012220475822687149
69632,6.997296333312988,0.0005704350769519806,0.1634146124124527,-0.012149520218372345
71680,8.058658599853516,-0.000787489116191864,0.1863272339105606,-0.01204675529152155
73728,7.667875289916992,9.880214929580688e-05,0.21293023228645325,-0.012175394222140312
75776,7.985257148742676,-0.0014804620295763016,0.18714118003845215,-0.012086435221135616
77824,7.731396198272705,-0.00013864785432815552,0.2509135901927948,-0.012026556767523289
79872,7.903279781341553,-0.0012005213648080826,0.20494163036346436,-0.011820520274341106
81920,7.812392234802246,-0.0005801618099212646,0.1607198715209961,-0.011891454458236694
83968,7.960363864898682,-0.0019769519567489624,0.1708853542804718,-0.011865220963954926
86016,8.592905044555664,0.00014499668031930923,0.11522231996059418,-0.011927219107747078
88064,8.035029411315918,-0.0006746482104063034,0.19305281341075897,-0.011850239709019661
90112,8.804716110229492,-0.0009002834558486938,0.18774808943271637,-0.01172829419374466
92160,8.35191535949707,0.0005404427647590637,0.15748348832130432,-0.011750075966119766
94208,8.41918659210205,-0.0009872987866401672,0.15709936618804932,-0.011705726385116577
96256,8.292655944824219,-0.001363012008368969,0.18408462405204773,-0.01183934137225151
98304,8.611634254455566,-0.0014233803376555443,0.3265225887298584,-0.01177273876965046
100352,8.176105499267578,-0.001726565882563591,0.27698493003845215,-0.01162331085652113
102400,9.23898696899414,-0.0001315772533416748,0.2855704426765442,-0.011388901621103287
