step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy
2048,-5.512312889099121,-0.0052841827273368835,-0.03778076171875,-0.0033879016991704702,0.1,0.0,0.0,0.03717041015625,-0.03387901559472084,0.8532076478004456,240.0,240.0,1.0,-0.0033998042345046997,0.37686359882354736,-0.013124829158186913
4096,-5.32227087020874,-0.007461590692400932,-0.03411865234375,-0.0033114715479314327,0.1,0.0,0.0,0.033905029296875,-0.0331147126853466,0.8504372835159302,240.0,240.0,1.0,-0.002662433311343193,0.33781540393829346,-0.013257854618132114
6144,-3.6823668479919434,-0.004110286943614483,-0.024658203125,-0.00411294586956501,0.1,0.0,0.0,0.02459716796875,-0.0411294549703598,0.8490005731582642,240.0,240.0,1.0,-0.0015268195420503616,0.2470652163028717,-0.013230209238827229
8192,-2.282578468322754,0.005971066653728485,-0.0238037109375,-0.0010631370823830366,0.1,0.0,0.0,0.023681640625,-0.010631371289491653,0.8453125357627869,240.0,240.0,1.0,-0.0029608234763145447,0.23643076419830322,-0.013298183679580688
10240,-3.6182360649108887,-0.016182510182261467,-0.0120849609375,-0.0025583868846297264,0.1,0.0,0.0,0.011962890625,-0.025583870708942413,0.8424670696258545,240.0,240.0,1.0,-0.002802399918437004,0.13805916905403137,-0.01334424875676632
12288,-2.308526039123535,-0.004058310762047768,-0.01397705078125,0.0003734913480002433,0.1,0.0,0.0,0.013916015625,0.0037349138874560595,0.8402905464172363,240.0,240.0,1.0,-0.002331371419131756,0.14089331030845642,-0.013338860124349594
14336,-1.5196341276168823,-3.132146957796067e-05,-0.0118408203125,0.0012891434598714113,0.1,0.0,0.0,0.011810302734375,0.0128914350643754,0.8310459852218628,240.0,240.0,1.0,-0.0034017926082015038,0.13510917127132416,-0.013268334791064262
16384,-1.3568705320358276,0.0005688829114660621,-0.01116943359375,-0.0024857623502612114,0.1,0.0,0.0,0.011138916015625,-0.024857623502612114,0.8292310237884521,240.0,240.0,1.0,-0.002845651935786009,0.12067951261997223,-0.013323619961738586
18432,-0.8763278722763062,-0.002940061967819929,-0.00390625,-0.002313392236828804,0.1,0.0,0.0,0.00390625,-0.02313392236828804,0.8255908489227295,240.0,240.0,1.0,-0.0035032443702220917,0.04355648532509804,-0.013340245001018047
20480,0.11706040799617767,0.00829978846013546,-0.00738525390625,-0.0031256829388439655,0.1,0.0,0.0,0.00738525390625,-0.03125682845711708,0.8210427761077881,240.0,240.0,1.0,-0.0031030485406517982,0.07923482358455658,-0.013281985186040401
22528,1.4269649982452393,0.014444063417613506,-0.0032958984375,-0.0033205789513885975,0.1,0.0,0.0,0.0032958984375,-0.0332057848572731,0.819597601890564,240.0,240.0,1.0,-0.004767616279423237,0.043320152908563614,-0.01327546127140522
24576,2.394510269165039,0.02175886556506157,-0.0030517578125,-0.0016529932618141174,0.1,0.0,0.0,0.0030517578125,-0.016529932618141174,0.8220997452735901,240.0,240.0,1.0,-0.0027880165725946426,0.05268070101737976,-0.013151584193110466
26624,3.2275278568267822,0.028083711862564087,-0.00286865234375,-0.0032381219789385796,0.1,0.0,0.0,0.00286865234375,-0.032381217926740646,0.8167346715927124,240.0,240.0,1.0,-0.002084244042634964,0.054868169128894806,-0.0130867138504982
28672,4.002023696899414,0.03248651325702667,-0.001220703125,-0.0016886049415916204,0.1,0.0,0.0,0.001220703125,-0.016886048018932343,0.8086522817611694,240.0,240.0,1.0,-0.0012513995170593262,0.05169887840747833,-0.01303494069725275
30720,5.145421028137207,0.04312828555703163,-0.0029296875,-0.0028173052705824375,0.1,0.0,0.0,0.0029296875,-0.02817305363714695,0.8098935484886169,240.0,240.0,1.0,-0.0016336813569068909,0.1190006360411644,-0.01296630036085844
32768,5.801610946655273,0.048926159739494324,-0.00360107421875,-0.0032333480194211006,0.1,0.0,0.0,0.00360107421875,-0.03233347833156586,0.7998902201652527,240.0,240.0,1.0,-0.0022382624447345734,0.10984696447849274,-0.012939179316163063
34816,5.642648220062256,0.047989435493946075,-0.00390625,-0.005351088009774685,0.1,0.0,0.0,0.00390625,-0.053510881960392,0.7961040735244751,240.0,240.0,1.0,-0.002944525331258774,0.1339513659477234,-0.012708409689366817
36864,6.221005439758301,0.051104046404361725,-0.00250244140625,-0.004671546630561352,0.1,0.0,0.0,0.00250244140625,-0.04671546071767807,0.7917632460594177,240.0,240.0,1.0,-0.0013404903002083302,0.15245431661605835,-0.012926746159791946
38912,6.746669769287109,0.05618736147880554,-0.00347900390625,-0.005297183990478516,0.1,0.0,0.0,0.00347900390625,-0.052971843630075455,0.7907545566558838,240.0,240.0,1.0,-0.0014640698209404945,0.1344621479511261,-0.012911141850054264
40960,6.359199523925781,0.05236678943037987,-0.002685546875,-0.0038136467337608337,0.1,0.0,0.0,0.002685546875,-0.03813646733760834,0.7826933860778809,240.0,240.0,1.0,-0.0029942961409687996,0.12484954297542572,-0.012727386318147182
43008,5.942994594573975,0.04801655933260918,-0.0015869140625,-0.00285646365955472,0.1,0.0,0.0,0.0015869140625,-0.028564635664224625,0.7762356996536255,240.0,240.0,1.0,-0.000889158807694912,0.153718039393425,-0.012868378311395645
45056,6.5891618728637695,0.0534919835627079,-0.00201416015625,-0.0028917354065924883,0.1,0.0,0.0,0.00201416015625,-0.028917353600263596,0.7770072221755981,240.0,240.0,1.0,-0.002806207165122032,0.18082717061042786,-0.012669633142650127
47104,6.372232437133789,0.05356724560260773,-0.0037841796875,-0.0011015342315658927,0.1,0.0,0.0,0.0037841796875,-0.01101534254848957,0.7721467018127441,240.0,240.0,1.0,-0.0009991787374019623,0.17311453819274902,-0.012702935375273228
49152,7.204360485076904,0.058969613164663315,-0.002685546875,-0.001983344554901123,0.1,0.0,0.0,0.002655029296875,-0.01983344554901123,0.7669029831886292,240.0,240.0,1.0,1.4668330550193787e-06,0.19617131352424622,-0.012503473088145256
51200,7.972297191619873,0.06637292355298996,-0.00408935546875,-0.0019837645813822746,0.1,0.0,0.0,0.00408935546875,-0.019837643951177597,0.7594331502914429,240.0,240.0,1.0,-0.0013778377324342728,0.220389261841774,-0.012501448392868042
53248,7.3119707107543945,0.06103102117776871,-0.00390625,-0.002207561396062374,0.1,0.0,0.0,0.00390625,-0.022075612097978592,0.7559605240821838,240.0,240.0,1.0,-0.0008382108062505722,0.15800635516643524,-0.01253578718751669
55296,7.619192123413086,0.061600133776664734,-0.0020751953125,-0.0028645219281315804,0.1,0.0,0.0,0.0020751953125,-0.028645221143960953,0.7517691850662231,240.0,240.0,1.0,-0.000958537682890892,0.18713971972465515,-0.012399766594171524
57344,7.115208148956299,0.057723790407180786,-0.00213623046875,-0.0016369323711842299,0.1,0.0,0.0,0.00213623046875,-0.016369322314858437,0.749602735042572,240.0,240.0,1.0,-0.0015994161367416382,0.18790636956691742,-0.01241676788777113
59392,6.708486557006836,0.054973527789115906,-0.0025634765625,-0.003972160629928112,0.1,0.0,0.0,0.0025634765625,-0.03972160443663597,0.7473356127738953,240.0,240.0,1.0,-0.001598890870809555,0.13090963661670685,-0.012366754934191704
61440,6.875311851501465,0.055300287902355194,-0.0015869140625,-0.0034457980655133724,0.1,0.0,0.0,0.0015869140625,-0.0344579815864563,0.7468547224998474,240.0,240.0,1.0,-0.0014102086424827576,0.16611994802951813,-0.012388242408633232
63488,7.142514705657959,0.057631947100162506,-0.0018310546875,-0.004471000283956528,0.1,0.0,0.0,0.0018310546875,-0.04471000283956528,0.7365684509277344,240.0,240.0,1.0,-0.0012559518218040466,0.16852670907974243,-0.012329334393143654
65536,7.741847038269043,0.0632908046245575,-0.0028076171875,-0.005084950476884842,0.1,0.0,0.0,0.0028076171875,-0.05084950476884842,0.7424256801605225,240.0,240.0,1.0,-0.0008499007672071457,0.15654116868972778,-0.011974416673183441
67584,6.999988555908203,0.05566397309303284,-0.0009765625,-0.0034653078764677048,0.1,0.0,0.0,0.0009765625,-0.034653082489967346,0.7319141626358032,240.0,240.0,1.0,-0.00034175068140029907,0.14974923431873322,-0.012126733548939228
69632,7.12108039855957,0.05795277655124664,-0.0023193359375,-0.006632383447140455,0.1,0.0,0.0,0.0023193359375,-0.06632383167743683,0.7370866537094116,240.0,240.0,1.0,-0.0016847169026732445,0.10589039325714111,-0.012061397545039654
71680,7.049901962280273,0.05715255066752434,-0.0020751953125,-0.006418822333216667,0.1,0.0,0.0,0.0020751953125,-0.06418822705745697,0.737229585647583,240.0,240.0,1.0,-0.0010173395276069641,0.08915108442306519,-0.012076947838068008
