step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,7.791769981384277,0.03246570825576782,7.791769981384277,240.0
4096,5.552307605743408,0.02313461502393087,5.552307605743408,240.0
6144,2.431746482849121,0.010132277011871338,2.431746482849121,240.0
8192,1.0131903886795044,0.004221626619497935,1.0131903886795044,240.0
10240,0.515905499458313,0.0021496062477429708,0.515905499458313,240.0
12288,0.2825250029563904,0.0011771875123182932,0.2825250029563904,240.0
14336,0.16659632325172424,0.0006941513468821844,0.16659632325172424,240.0
16384,0.16329573094844818,0.0006803988789518674,0.16329573094844818,240.0
18432,0.1331033855676651,0.0005545974398652713,0.1331033855676651,240.0
20480,0.11564366519451141,0.0004818486049771309,0.11564366519451141,240.0
22528,0.099188894033432,0.00041328705847263334,0.099188894033432,240.0
24576,0.08445875346660614,0.00035191147277752557,0.08445875346660614,240.0
26624,0.08002753555774689,0.0003334480648239454,0.08002753555774689,240.0
28672,0.062487587332725525,0.0002603649472196897,0.062487587332725525,240.0
30720,0.050106193870306015,0.00020877580779294174,0.050106193870306015,240.0
32768,0.0493522547185421,0.00020563439466059208,0.0493522547185421,240.0
34816,0.04645448550581932,0.00019356035627424717,0.04645448550581932,240.0
36864,0.043526194989681244,0.0001813591457903385,0.043526194989681244,240.0
38912,0.03765273839235306,0.00015688640996813774,0.03765273839235306,240.0
40960,0.036718979477882385,0.00015299574782450993,0.036718979477882385,240.0
43008,0.032282017171382904,0.0001345084048807621,0.032282017171382904,240.0
45056,0.029668064787983894,0.00012361693661659955,0.029668064787983894,240.0
47104,0.028649238869547844,0.00011937182862311601,0.028649238869547844,240.0
49152,0.02470875158905983,0.00010295313162108262,0.02470875158905983,240.0
51200,0.021553650498390198,8.980687707662582e-05,0.021553650498390198,240.0
53248,0.01921086758375168,8.004528159896532e-05,0.01921086758375168,240.0
55296,0.018976576626300812,7.906906927625338e-05,0.018976576626300812,240.0
57344,0.018181363120675087,7.575567966947953e-05,0.018181363120675087,240.0
59392,0.017091181129217148,7.121325470507144e-05,0.017091181129217148,240.0
61440,0.015713535249233246,6.547306353847186e-05,0.015713535249233246,240.0
63488,0.01509546022862196,6.28977509525915e-05,0.01509546022862196,240.0
65536,0.013470849022269249,5.612853759278854e-05,0.013470849022269249,240.0
67584,0.01181020773947239,4.920919891446829e-05,0.01181020773947239,240.0
69632,0.011255531571805477,4.689804821585616e-05,0.011255531571805477,240.0
71680,0.010232921689748764,4.2637173707286516e-05,0.010232921689748764,240.0
73728,0.010617407038807869,4.4239195995032786e-05,0.010617407038807869,240.0
75776,0.009573610499501228,3.989004374792178e-05,0.009573610499501228,240.0
77824,0.008881956338882446,3.700815141201019e-05,0.008881956338882446,240.0
79872,0.008528955280780792,3.553731366991997e-05,0.008528955280780792,240.0
81920,0.007831423543393612,3.2630931430806714e-05,0.007831423543393612,240.0
83968,0.008352367207407951,3.480153003086646e-05,0.008352367207407951,240.0
86016,0.0073290555737912655,3.05377315574636e-05,0.0073290555737912655,240.0
88064,0.0068315910175442696,2.8464962573101122e-05,0.0068315910175442696,240.0
90112,0.0065443431958556175,2.7268096649398405e-05,0.0065443431958556175,240.0
92160,0.006559066474437714,2.7329443643490473e-05,0.006559066474437714,240.0
94208,0.006486533209681511,2.7027221707006297e-05,0.006486533209681511,240.0
96256,0.007092772983014584,2.9553220762560765e-05,0.007092772983014584,240.0
98304,0.00652257539331913,2.7177397472163043e-05,0.00652257539331913,240.0
100352,0.006073346361517906,2.530560983965794e-05,0.006073346361517906,240.0
102400,0.006200219038873911,2.5834245995307963e-05,0.006200219038873911,240.0
