step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy,lambda_comm
36864,6.088281154632568,0.05171509087085724,-0.004150390625,-0.007922576740384102,0.1,0.5488116360940264,0.0,0.004119873046875,-0.07922576367855072,0.763027012348175,0.043526194989681244,240.0,0.0001813591457903385,-0.00136522576212883,0.1564815491437912,-0.0128675177693367,0.001
38912,5.296731472015381,0.047240085899829865,-0.005859375,-0.006378747522830963,0.1,0.5091564206075492,0.0,0.005859375,-0.06378747522830963,0.7583745121955872,0.03765273839235306,240.0,0.00015688640996813774,-0.0015823692083358765,0.19050233066082,-0.012850573286414146,0.001
40960,5.423220634460449,0.04621412605047226,-0.00384521484375,-0.00801813043653965,0.1,0.4723665527410147,0.0,0.00384521484375,-0.0801813080906868,0.7552255392074585,0.036718979477882385,240.0,0.00015299574782450993,-0.0016664182767271996,0.11136916279792786,-0.012758297845721245,0.001
43008,5.542435646057129,0.04738963395357132,-0.00408935546875,-0.008269482292234898,0.1,0.4382349924649492,0.0,0.00408935546875,-0.08269482105970383,0.757530152797699,0.032282017171382904,240.0,0.0001345084048807621,-0.002348798792809248,0.16510345041751862,-0.012687246315181255,0.001
45056,5.6151123046875,0.047957420349121094,-0.00408935546875,-0.006311341188848019,0.1,0.40656965974059917,0.0,0.004058837890625,-0.06311341375112534,0.7521334886550903,0.029668064787983894,240.0,0.00012361693661659955,-0.0008885525166988373,0.13715612888336182,-0.012593915686011314,0.001
47104,5.932223320007324,0.04945829138159752,-0.00311279296875,-0.0066687879152596,0.1,0.3771923535631569,0.0,0.00299072265625,-0.06668788194656372,0.7562029361724854,0.028649238869547844,240.0,0.00011937182862311601,-0.0021467795595526695,0.15704098343849182,-0.01256762258708477,0.001
49152,5.360997676849365,0.04493454843759537,-0.0030517578125,-0.007612061686813831,0.1,0.34993774911115544,0.0,0.0030517578125,-0.07612061500549316,0.7522154450416565,0.02470875158905983,240.0,0.00010295313162108262,-0.0016797957941889763,0.0962832123041153,-0.012625628150999546,0.001
51200,6.671603679656982,0.053037434816360474,-0.00091552734375,-0.008937662467360497,0.1,0.32465246735834974,0.0,0.00091552734375,-0.08937662839889526,0.7494258284568787,0.021553650498390198,240.0,8.980687707662582e-05,-0.0005556428804993629,0.11577793210744858,-0.01251001562923193,0.001
53248,6.366133689880371,0.0512002632021904,-0.00146484375,-0.010584295727312565,0.1,0.301194211912202,0.0,0.00146484375,-0.1058429554104805,0.7397458553314209,0.01921086758375168,240.0,8.004528159896532e-05,-0.001713968813419342,0.10724160075187683,-0.01243974082171917,0.001
55296,5.743880271911621,0.04719340056180954,-0.0023193359375,-0.010714930482208729,0.1,0.27943096822140734,0.0,0.0023193359375,-0.10714930295944214,0.7306939363479614,0.018976576626300812,240.0,7.906906927625338e-05,-0.0005324557423591614,0.08971725404262543,-0.012396203354001045,0.001
57344,5.692356109619141,0.04599741846323013,-0.00152587890625,-0.010655966587364674,0.1,0.2592402606458915,0.0,0.00152587890625,-0.10655966401100159,0.728813648223877,0.018181363120675087,240.0,7.575567966947953e-05,-0.001704435795545578,0.11620750278234482,-0.012391527183353901,0.001
59392,5.593585968017578,0.04577508941292763,-0.0020751953125,-0.007514284923672676,0.1,0.24050846320834218,0.0,0.0020751953125,-0.07514284551143646,0.7276113629341125,0.017091181129217148,240.0,7.121325470507144e-05,-0.001340741291642189,0.09206816554069519,-0.012134093791246414,0.001
61440,5.545604228973389,0.0453391931951046,-0.00201416015625,-0.007811141200363636,0.1,0.22313016014842982,0.0,0.00201416015625,-0.07811141014099121,0.7164475917816162,0.015713535249233246,240.0,6.547306353847186e-05,-0.0020622573792934418,0.08819904923439026,-0.012289470992982388,0.001
63488,5.8949480056762695,0.047274984419345856,-0.001220703125,-0.005120942834764719,0.1,0.2070075526811526,0.0,0.001220703125,-0.051209431141614914,0.7129946947097778,0.01509546022862196,240.0,6.28977509525915e-05,-0.0019114203751087189,0.07601377367973328,-0.012219583615660667,0.001
65536,6.389784336090088,0.05114089697599411,-0.001220703125,-0.0054195234552025795,0.1,0.19204990862075408,0.0,0.001220703125,-0.054195236414670944,0.7115628719329834,0.013470849022269249,240.0,5.612853759278854e-05,-0.0017048139125108719,0.11970413476228714,-0.012251142412424088,0.001
67584,5.893199920654297,0.047444432973861694,-0.00140380859375,-0.0047399261966347694,0.1,0.17817305177289844,0.0,0.00140380859375,-0.047399260103702545,0.7102493047714233,0.01181020773947239,240.0,4.920919891446829e-05,-0.000546489842236042,0.12240946292877197,-0.012037830427289009,0.001
69632,7.242874622344971,0.05804980546236038,-0.00146484375,-0.005810074508190155,0.1,0.16529888822158656,0.0,0.00146484375,-0.05810074508190155,0.71076500415802,0.011255531571805477,240.0,4.689804821585616e-05,-0.0015605203807353973,0.17068889737129211,-0.012021781876683235,0.001
71680,7.1108832359313965,0.055981025099754333,-0.00042724609375,-0.0058291079476475716,0.1,0.15335496684492847,0.0,0.00042724609375,-0.058291077613830566,0.7033189535140991,0.010232921689748764,240.0,4.2637173707286516e-05,-0.0011012498289346695,0.14198364317417145,-0.012117904610931873,0.001
73728,6.762811660766602,0.053749989718198776,-0.00091552734375,-0.0058757527731359005,0.1,0.14227407158651353,0.0,0.00091552734375,-0.05875752866268158,0.7011528015136719,0.010617407038807869,240.0,4.4239195995032786e-05,0.0006923899054527283,0.13101845979690552,-0.011983335949480534,0.001
75776,7.150503158569336,0.05635158717632294,-0.00048828125,-0.0034905769862234592,0.1,0.13199384318783017,0.0,0.00048828125,-0.03490576520562172,0.6983644366264343,0.009573610499501228,240.0,3.989004374792178e-05,-0.001727880910038948,0.2143724262714386,-0.011906290426850319,0.001
77824,6.843486785888672,0.05438026413321495,-0.00091552734375,-0.006437462754547596,0.1,0.12245642825298195,0.0,0.00091552734375,-0.06437462568283081,0.6976087689399719,0.008881956338882446,240.0,3.700815141201019e-05,0.00010848231613636017,0.13904505968093872,-0.011934853158891201,0.001
79872,6.5163187980651855,0.051824264228343964,-0.00091552734375,-0.0055231973528862,0.1,0.11360815367076377,0.0,0.00091552734375,-0.055231973528862,0.6934688687324524,0.008528955280780792,240.0,3.553731366991997e-05,-0.0005501303821802139,0.19768458604812622,-0.011931505985558033,0.001
81920,6.747785568237305,0.05326639115810394,-0.00054931640625,-0.0063524250872433186,0.1,0.10539922456186433,0.0,0.00054931640625,-0.06352424621582031,0.6968215703964233,0.007831423543393612,240.0,3.2630931430806714e-05,-0.0016627423465251923,0.15778198838233948,-0.012025136500597,0.001
83968,7.145705223083496,0.05674134939908981,-0.00091552734375,-0.005958974361419678,0.1,0.09778344405135005,0.0,0.00091552734375,-0.05958973988890648,0.6987188458442688,0.008352367207407951,240.0,3.480153003086646e-05,-0.0014219097793102264,0.17423290014266968,-0.01187846064567566,0.001
86016,6.913675785064697,0.054928623139858246,-0.00091552734375,-0.007171659730374813,0.1,0.09071795328941247,0.0,0.00091552734375,-0.07171659171581268,0.6948926448822021,0.0073290555737912655,240.0,3.05377315574636e-05,-0.0017309710383415222,0.17111095786094666,-0.011706811375916004,0.001
88064,7.922530174255371,0.062199950218200684,-0.00030517578125,-0.004880963824689388,0.1,0.0841629902573104,0.0,0.00030517578125,-0.04880964010953903,0.6877071857452393,0.0068315910175442696,240.0,2.8464962573101122e-05,-0.0016649719327688217,0.18636703491210938,-0.011628823354840279,0.001
90112,8.081095695495605,0.06380493938922882,-0.00067138671875,-0.008475333452224731,0.1,0.07808166600115317,0.0,0.00067138671875,-0.08475333452224731,0.6920456886291504,0.0065443431958556175,240.0,2.7268096649398405e-05,-0.002119634300470352,0.29833516478538513,-0.011586896143853664,0.001
92160,8.532602310180664,0.06708820164203644,-0.00042724609375,-0.006578437518328428,0.1,0.07243975703425146,0.0,0.00042724609375,-0.06578437983989716,0.6870056390762329,0.006559066474437714,240.0,2.7329443643490473e-05,-0.0008327346295118332,0.24773654341697693,-0.01158823724836111,0.001
94208,8.043339729309082,0.0630217045545578,-0.00018310546875,-0.00587690994143486,0.1,0.06720551273974976,0.0,0.00018310546875,-0.058769095689058304,0.6793497800827026,0.006486533209681511,240.0,2.7027221707006297e-05,-0.001858474686741829,0.3126028776168823,-0.011529096402227879,0.001
96256,7.917023658752441,0.06264521181583405,-0.00079345703125,-0.007399539928883314,0.1,0.0623494766896734,0.0,0.00079345703125,-0.07399539649486542,0.6852708458900452,0.007092772983014584,240.0,2.9553220762560765e-05,-0.0008450951427221298,0.215147465467453,-0.011605928651988506,0.001
98304,7.551538944244385,0.05942364037036896,-0.00042724609375,-0.0062711359933018684,0.1,0.057844320874838484,0.0,0.00042724609375,-0.06271135807037354,0.680453896522522,0.00652257539331913,240.0,2.7177397472163043e-05,0.00010754447430372238,0.21876859664916992,-0.011447632685303688,0.001
100352,7.520440101623535,0.05924172326922417,-0.00048828125,-0.007411293685436249,0.1,0.053664691912730135,0.0,0.00048828125,-0.07411293685436249,0.6772933602333069,0.006073346361517906,240.0,2.530560983965794e-05,-0.002344004809856415,0.22793418169021606,-0.011682657524943352,0.001
102400,7.464087009429932,0.05916767567396164,-0.0008544921875,-0.007573164068162441,0.1,0.049787068367863944,0.0,0.0008544921875,-0.07573163509368896,0.6831539869308472,0.006200219038873911,240.0,2.5834245995307963e-05,-0.0017818962223827839,0.19365531206130981,-0.011681364849209785,0.001
