step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,106.9765625,0.44573567708333334,106.9765625,240.0
4096,107.234375,0.44680989583333336,107.234375,240.0
6144,101.3212890625,0.4221720377604167,101.3212890625,240.0
8192,93.5107421875,0.3896280924479167,93.5107421875,240.0
10240,100.7275390625,0.4196980794270833,100.7275390625,240.0
