step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy,lambda_comm,lambda_u,lambda_rank,utility_warmup_steps,utility_mean,utility_std,gate_mass,utility_corr,comm_precision,cud,utility_loss
22528,3.9409546852111816,0.036464981734752655,-0.00567626953125,0.002976610092446208,0.1,0.9277434863285529,0.0,0.005615234375,0.029766101390123367,0.7990750074386597,7.849754333496094,240.0,0.03270730972290039,-0.001607024110853672,0.09505341947078705,-0.013133253902196884,5e-05,0.5,0.1,20000.0,0.12029626220464706,0.011901240795850754,7.822604179382324,0.12269996851682663,0.0,0.13442783057689667,0.007974175736308098
24576,4.602850437164307,0.040598444640636444,-0.004638671875,0.0022827843204140663,0.1,0.8607079764250578,0.0,0.004608154296875,0.022827843204140663,0.7976965308189392,4.616221904754639,240.0,0.01923425793647766,-0.003269089385867119,0.11023332178592682,-0.013008512556552887,5e-05,0.5,0.1,20000.0,0.15290728211402893,0.013660850003361702,5.122603416442871,0.11921720206737518,0.0,0.1604868769645691,0.014238561503589153
26624,4.9560322761535645,0.041648685932159424,-0.0029296875,0.004430525936186314,0.1,0.7985162187593771,0.0,0.0029296875,0.044305261224508286,0.7919365167617798,2.77066707611084,240.0,0.011544446150461832,-0.001253802329301834,0.10111568868160248,-0.012952292338013649,5e-05,0.5,0.1,20000.0,0.18314331769943237,0.011793404817581177,2.9827003479003906,-0.13303150236606598,0.0,0.1542392522096634,0.014211109839379787
28672,5.061891555786133,0.04265882074832916,-0.00311279296875,0.005917252507060766,0.1,0.7408182206817179,0.0,0.00311279296875,0.05917252600193024,0.7923662066459656,2.161874771118164,240.0,0.009007811546325684,-0.0014463290572166443,0.10179691016674042,-0.01284458115696907,5e-05,0.5,0.1,20000.0,0.17238549888134003,0.009193486534059048,2.445653200149536,0.12314947694540024,0.0,0.1540558934211731,0.01591702364385128
30720,5.023649215698242,0.04565595090389252,-0.00640869140625,0.00714498944580555,0.1,0.6872892787909722,0.0,0.00640869140625,0.0714498907327652,0.7897013425827026,1.6705083847045898,240.0,0.006960451602935791,-0.0006870906800031662,0.1390487402677536,-0.012799408286809921,5e-05,0.5,0.1,20000.0,0.2072029709815979,0.010550717823207378,1.66313636302948,0.04290380701422691,0.0,0.2040325105190277,0.024126086384058
32768,5.261043548583984,0.04494711756706238,-0.00384521484375,0.008643092587590218,0.1,0.6376281516217733,0.0,0.00384521484375,0.08643092960119247,0.7884793281555176,1.292609453201294,240.0,0.005385872721672058,-0.002787732519209385,0.09749360382556915,-0.012649066746234894,5e-05,0.5,0.1,20000.0,0.2260746955871582,0.010448871180415154,1.5015804767608643,0.07490839064121246,0.0,0.15905900299549103,0.022998850792646408
34816,4.80281400680542,0.041367195546627045,-0.00384521484375,0.010641787201166153,0.1,0.5915553643668151,0.0,0.00384521484375,0.10641787201166153,0.7836806774139404,1.1683377027511597,240.0,0.004868073761463166,-0.0027878128457814455,0.07911796122789383,-0.012709495611488819,5e-05,0.5,0.1,20000.0,0.23927041888237,0.009105008095502853,1.213111162185669,0.038849953562021255,0.0,0.2613788843154907,0.050228796899318695
36864,5.228547096252441,0.0451815240085125,-0.00433349609375,0.011776269413530827,0.1,0.5488116360940264,0.0,0.00433349609375,0.11776269972324371,0.776681125164032,1.1463719606399536,240.0,0.004776549835999806,-0.0011270195245742798,0.0769931897521019,-0.012594027444720268,5e-05,0.5,0.1,20000.0,0.257568359375,0.010361433029174805,1.2844629287719727,0.21411842107772827,0.0,0.20977723598480225,0.03203890472650528
38912,5.289779186248779,0.04608713835477829,-0.0047607421875,0.011531874537467957,0.1,0.5091564206075492,0.0,0.00469970703125,0.11531874537467957,0.7706323266029358,1.1733839511871338,240.0,0.004889099796613058,-0.002034831792116165,0.09195438027381897,-0.012529747560620308,5e-05,0.5,0.1,20000.0,0.280585914850235,0.014000624418258667,1.3421800136566162,0.20647157728672028,0.0,0.23745201528072357,0.0417444184422493
40960,5.724934101104736,0.04899851232767105,-0.0042724609375,0.011041756719350815,0.1,0.4723665527410147,0.0,0.004241943359375,0.11041755974292755,0.7676714658737183,1.0266249179840088,240.0,0.00427760382493337,-0.001508401706814766,0.1130908727645874,-0.01239161565899849,5e-05,0.5,0.1,20000.0,0.3077253997325897,0.019161967560648918,1.1439218521118164,0.28026705980300903,0.0,0.28000330924987793,0.061446160078048706
43008,6.16971492767334,0.05076437443494797,-0.0025634765625,0.014595173299312592,0.1,0.4382349924649492,0.0,0.0025634765625,0.14595171809196472,0.7646588683128357,0.9087792634963989,240.0,0.003786580264568329,-0.0007103504613041878,0.07888823747634888,-0.01243747677654028,5e-05,0.5,0.1,20000.0,0.3383508324623108,0.01789008267223835,1.0058960914611816,0.26320430636405945,0.0,0.2993539571762085,0.07754731178283691
45056,6.223616123199463,0.050758231431245804,-0.00213623046875,0.01402201410382986,0.1,0.40656965974059917,0.0,0.00213623046875,0.14022013545036316,0.7577950954437256,0.8499878644943237,240.0,0.0035416161020596824,-0.002504871226847172,0.08086330443620682,-0.012455211952328682,5e-05,0.5,0.1,20000.0,0.3508914113044739,0.01838390715420246,1.0184904336929321,0.17871007323265076,0.0,0.2733564078807831,0.05512937903404236
47104,6.054355621337891,0.05126693844795227,-0.00396728515625,0.013351268135011196,0.1,0.3771923535631569,0.0,0.003936767578125,0.1335126757621765,0.7552587389945984,0.7480075359344482,240.0,0.0031166980663935345,-0.0018370747566223145,0.10606280714273453,-0.012553648091852665,5e-05,0.5,0.1,20000.0,0.366537868976593,0.02041330374777317,0.8729103803634644,0.12589116394519806,0.0,0.3045295476913452,0.0646820068359375
49152,6.198035717010498,0.050131138414144516,-0.001708984375,0.011105388402938843,0.1,0.34993774911115544,0.0,0.001708984375,0.11105387657880783,0.7457541227340698,0.7014780640602112,240.0,0.0029228252669175466,-9.950157254934311e-05,0.06879717111587524,-0.012448687106370926,5e-05,0.5,0.1,20000.0,0.39446982741355896,0.019811643287539482,0.7750199437141418,0.2155979573726654,0.0,0.27685999870300293,0.07455191016197205
51200,6.122465133666992,0.050639376044273376,-0.0028076171875,0.011526546441018581,0.1,0.32465246735834974,0.0,0.0028076171875,0.11526545882225037,0.7473013997077942,0.666275143623352,240.0,0.0027761464317639668,-0.00114346481859684,0.10481154173612595,-0.012501261197030544,5e-05,0.5,0.1,20000.0,0.41884005069732666,0.01876736246049404,0.7468727827072144,0.3328617811203003,0.0,0.37166666984558105,0.0812879353761673
53248,6.152050971984863,0.050504304468631744,-0.00244140625,0.011498106643557549,0.1,0.301194211912202,0.0,0.00244140625,0.11498107761144638,0.748229444026947,0.6027114391326904,240.0,0.002511297663052877,-0.001223590224981308,0.08455778658390045,-0.012427723966538906,5e-05,0.5,0.1,20000.0,0.42986464500427246,0.022314205765724182,0.6187788248062134,0.1628851592540741,0.0,0.3857042193412781,0.1020091250538826
55296,6.361428737640381,0.054154228419065475,-0.00445556640625,0.009413204155862331,0.1,0.27943096822140734,0.0,0.00445556640625,0.09413203597068787,0.7469459176063538,0.5512155294418335,240.0,0.002296731372674306,-0.0028244927525520325,0.1772664189338684,-0.012417018413543701,5e-05,0.5,0.1,20000.0,0.4716649651527405,0.024404138326644897,0.5593854188919067,0.20825819671154022,0.0,0.3858167827129364,0.10656965523958206
57344,6.021755695343018,0.049913614988327026,-0.00286865234375,0.0063841380178928375,0.1,0.2592402606458915,0.0,0.00286865234375,0.06384138762950897,0.7420938014984131,0.5455214977264404,240.0,0.002273006240526835,-0.0017768419347703457,0.11990571022033691,-0.012430667877197266,5e-05,0.5,0.1,20000.0,0.49882936477661133,0.028175795450806618,0.5717999935150146,0.34943675994873047,0.0,0.4630765914916992,0.09512890875339508
59392,6.427265167236328,0.05393616110086441,-0.00372314453125,0.006037558428943157,0.1,0.24050846320834218,0.0,0.00372314453125,0.06037558242678642,0.7409376502037048,0.5232695937156677,240.0,0.002180289973815282,-0.001539338380098343,0.1841452419757843,-0.012476878240704536,5e-05,0.5,0.1,20000.0,0.547272801399231,0.04015553742647171,0.5055726766586304,0.3209455907344818,0.0,0.4394006133079529,0.09071068465709686
61440,6.3269429206848145,0.05156547576189041,-0.00213623046875,0.005607849918305874,0.1,0.22313016014842982,0.0,0.002105712890625,0.05607849359512329,0.7339677810668945,0.5097719430923462,240.0,0.002124049762884776,-0.0013097701594233513,0.14567831158638,-0.01245511882007122,5e-05,0.5,0.1,20000.0,0.531897246837616,0.04525761306285858,0.5458599925041199,0.3207600712776184,0.0,0.4629007875919342,0.1041182428598404
63488,6.360368728637695,0.050361763685941696,-0.00067138671875,0.0060283709317445755,0.1,0.2070075526811526,0.0,0.00067138671875,0.060283709317445755,0.7280175089836121,0.4672839045524597,240.0,0.0019470162689685822,-0.002777937799692154,0.15734346210956573,-0.012289184145629406,5e-05,0.5,0.1,20000.0,0.5976405739784241,0.03482212871313095,0.4554513096809387,0.3239240050315857,0.0,0.5386951565742493,0.11135809123516083
65536,6.130052089691162,0.049844156950712204,-0.001953125,0.0054233684204518795,0.1,0.19204990862075408,0.0,0.001953125,0.05423368513584137,0.7230896949768066,0.4855644106864929,240.0,0.0020231850445270537,-0.0005821175873279572,0.11329808831214905,-0.012358183041214943,5e-05,0.5,0.1,20000.0,0.5928246974945068,0.07251320034265518,0.4655002951622009,0.323428213596344,0.0,0.5973564386367798,0.11532260477542877
67584,6.280625343322754,0.051936037838459015,-0.00286865234375,0.004787264857441187,0.1,0.17817305177289844,0.0,0.00286865234375,0.047872647643089294,0.7267669439315796,0.45705312490463257,240.0,0.001904388020435969,-0.0015729591250419617,0.08446900546550751,-0.012370999902486801,5e-05,0.5,0.1,20000.0,0.6531250476837158,0.0656232163310051,0.5101363658905029,0.3129025995731354,0.0,0.600117027759552,0.13290205597877502
69632,5.802055358886719,0.04734271764755249,-0.00201416015625,0.007572243921458721,0.1,0.16529888822158656,0.0,0.001983642578125,0.07572244107723236,0.728863000869751,0.4376230835914612,240.0,0.0018234295149644217,-0.0014719460159540176,0.09905896335840225,-0.012259535491466522,5e-05,0.5,0.1,20000.0,0.6705763936042786,0.06471096724271774,0.49429747462272644,0.45151740312576294,0.0,0.6967478394508362,0.08394517749547958
71680,6.032458782196045,0.0486544631421566,-0.00152587890625,0.007676217705011368,0.1,0.15335496684492847,0.0,0.00152587890625,0.07676218450069427,0.7176001071929932,0.421660840511322,240.0,0.0017569201687971752,-0.0016094902530312538,0.09024105221033096,-0.01238197460770607,5e-05,0.5,0.1,20000.0,0.6714260578155518,0.0727926567196846,0.42190879583358765,0.20818598568439484,0.0,0.685485303401947,0.1237996518611908
73728,6.003390312194824,0.047939084470272064,-0.00103759765625,0.008684767410159111,0.1,0.14227407158651353,0.0,0.00103759765625,0.08684767037630081,0.7189714312553406,0.40993237495422363,240.0,0.001708051562309265,-0.0011416077613830566,0.12545013427734375,-0.012411314994096756,5e-05,0.5,0.1,20000.0,0.6839560866355896,0.06672243028879166,0.4063171148300171,0.3407696783542633,0.0,0.7271838188171387,0.09646835923194885
75776,6.384407997131348,0.051648207008838654,-0.00177001953125,0.010780490934848785,0.1,0.13199384318783017,0.0,0.00177001953125,0.10780490934848785,0.715896487236023,0.39342957735061646,240.0,0.0016392899056275685,-0.0009855646640062332,0.14709848165512085,-0.012150047346949577,5e-05,0.5,0.1,20000.0,0.7069700956344604,0.07324526458978653,0.4184003174304962,0.27683255076408386,0.0,0.6916525363922119,0.11831662058830261
77824,6.482321739196777,0.05186384543776512,-0.001220703125,0.010063925758004189,0.1,0.12245642825298195,0.0,0.001220703125,0.10063925385475159,0.7091756463050842,0.37777960300445557,240.0,0.0015740816791852315,-0.0013533420860767365,0.18036703765392303,-0.012191729620099068,5e-05,0.5,0.1,20000.0,0.7266166806221008,0.07777491956949234,0.3934757113456726,0.2803969085216522,0.0,0.694936990737915,0.11266528069972992
79872,6.533673286437988,0.051654670387506485,-0.0006103515625,0.010589085519313812,0.1,0.11360815367076377,0.0,0.0006103515625,0.10589085519313812,0.7058697938919067,0.3128126859664917,240.0,0.0013033861915270487,-0.00227268785238266,0.20733100175857544,-0.01208009198307991,5e-05,0.5,0.1,20000.0,0.6908622980117798,0.08896422386169434,0.3518409729003906,0.13514761626720428,0.0,0.7108878493309021,0.11716333776712418
81920,5.5463480949401855,0.043636027723550797,-0.00030517578125,0.011633620597422123,0.1,0.10539922456186433,0.0,0.00030517578125,0.11633621156215668,0.7053816318511963,0.34072256088256836,240.0,0.0014196773370107015,-0.0003975825384259224,0.1423364281654358,-0.01212448999285698,5e-05,0.5,0.1,20000.0,0.7350961565971375,0.10271333903074265,0.3784037232398987,0.4298684298992157,0.0,0.7448309659957886,0.09131103754043579
83968,6.392599105834961,0.05122391879558563,-0.00128173828125,0.010036788880825043,0.1,0.09778344405135005,0.0,0.00128173828125,0.10036788880825043,0.700916051864624,0.34158870577812195,240.0,0.0014232862740755081,-6.848527118563652e-05,0.14467765390872955,-0.012035705149173737,5e-05,0.5,0.1,20000.0,0.7538589239120483,0.0760653018951416,0.33634188771247864,0.4084738790988922,0.0,0.7298197150230408,0.1208886206150055
86016,5.9642229080200195,0.0483044758439064,-0.001708984375,0.009156797081232071,0.1,0.09071795328941247,0.0,0.001708984375,0.09156796336174011,0.7014083862304688,0.31246688961982727,240.0,0.001301945373415947,-0.0021357275545597076,0.0967780202627182,-0.01182691752910614,5e-05,0.5,0.1,20000.0,0.7520802021026611,0.0929216668009758,0.2790490984916687,0.3459087312221527,0.0,0.7718449831008911,0.12656067311763763
88064,5.81581974029541,0.04592437297105789,-0.00048828125,0.010317951440811157,0.1,0.0841629902573104,0.0,0.00048828125,0.10317951440811157,0.6976890563964844,0.2856408953666687,240.0,0.0011901703973611196,-0.0016586072742938995,0.053676094859838486,-0.011905793100595474,5e-05,0.5,0.1,20000.0,0.7542302012443542,0.08317127823829651,0.3129386603832245,0.2037818431854248,0.0,0.7368457913398743,0.1253347247838974
90112,6.456587791442871,0.05117451027035713,-0.000732421875,0.009766689501702785,0.1,0.07808166600115317,0.0,0.000732421875,0.097666896879673,0.6932739615440369,0.28790995478630066,240.0,0.001199624811609586,-0.002195292618125677,0.056378282606601715,-0.01193652767688036,5e-05,0.5,0.1,20000.0,0.7560420036315918,0.07870399951934814,0.3219910264015198,0.2099006175994873,0.0,0.8259231448173523,0.09575153887271881
92160,6.752812385559082,0.05330566316843033,-0.00054931640625,0.011355368420481682,0.1,0.07243975703425146,0.0,0.00054931640625,0.11355367302894592,0.6903302669525146,0.2843548655509949,240.0,0.001184811939795812,-0.0015817862004041672,0.06960916519165039,-0.011961662210524082,5e-05,0.5,0.1,20000.0,0.7779161334037781,0.08302943408489227,0.2799724042415619,0.14650888741016388,0.0,0.8348398804664612,0.1022590771317482
94208,6.822391510009766,0.055802371352910995,-0.00250244140625,0.01147377584129572,0.1,0.06720551273974976,0.0,0.00250244140625,0.11473775655031204,0.6972411870956421,0.3000277280807495,240.0,0.0012501155336697896,-0.0017089657485485077,0.10153228044509888,-0.011948205530643463,5e-05,0.5,0.1,20000.0,0.7986834049224854,0.07256806641817093,0.29434430599212646,0.17293521761894226,0.0,0.8100552558898926,0.10052835196256638
96256,7.027153968811035,0.055632058531045914,-0.000732421875,0.011889101937413216,0.1,0.0623494766896734,0.0,0.000732421875,0.11889101564884186,0.6926512718200684,0.26116347312927246,240.0,0.0010881811380386353,-0.00230296328663826,0.12381415069103241,-0.011981318704783916,5e-05,0.5,0.1,20000.0,0.7681865692138672,0.08750711381435394,0.2536086440086365,0.2708037793636322,0.0,0.8005183339118958,0.10757185518741608
98304,7.433675765991211,0.059418369084596634,-0.0013427734375,0.011817168444395065,0.1,0.057844320874838484,0.0,0.0013427734375,0.11817168444395065,0.6994413137435913,0.24098703265190125,240.0,0.0010041126360495886,-0.0029464252293109894,0.12873968482017517,-0.011967683210968971,5e-05,0.5,0.1,20000.0,0.7769081592559814,0.0772956982254982,0.21695813536643982,-0.009334267117083073,0.0,0.8703704476356506,0.11639688909053802
100352,8.028249740600586,0.06314794719219208,-0.00042724609375,0.012099206447601318,0.1,0.053664691912730135,0.0,0.00042724609375,0.12099205702543259,0.6917182803153992,0.22486191987991333,240.0,0.0009369246661663055,-0.0022280924022197723,0.2629510164260864,-0.011905977502465248,5e-05,0.5,0.1,20000.0,0.8054625391960144,0.07401247322559357,0.21533098816871643,0.14361515641212463,0.0,0.8620535731315613,0.09975738078355789
102400,7.7760515213012695,0.06239835172891617,-0.00164794921875,0.009391017258167267,0.1,0.049787068367863944,0.0,0.00164794921875,0.09391017258167267,0.6888855695724487,0.2389654815196991,240.0,0.0009956895063320795,-0.0009546857327222824,0.29670560359954834,-0.011862259358167648,5e-05,0.5,0.1,20000.0,0.7971301674842834,0.08624792098999023,0.22927668690681458,0.09128198027610779,0.0,0.8769125938415527,0.10668043792247772
