step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy,lambda_comm
22528,-1.4828040599822998,-0.0078002274967730045,-0.0037841796875,-0.007720624562352896,0.1,0.9277434863285529,0.0,0.0037841796875,-0.07720623910427094,0.8075134754180908,0.06099867820739746,240.0,0.00025416115919748943,-0.0008333064615726471,0.09931658208370209,-0.013186193071305752,0.001
24576,-0.015225380659103394,0.0031159149948507547,-0.00323486328125,-0.004354741424322128,0.1,0.8607079764250578,0.0,0.003204345703125,-0.04354741424322128,0.8012810945510864,0.05471170321106911,240.0,0.00022796543004612128,-0.0034104138612747192,0.0719560831785202,-0.013296660035848618,0.001
26624,1.3447887897491455,0.012947570532560349,-0.00244140625,-0.0006734842900186777,0.1,0.7985162187593771,0.0,0.00244140625,-0.00673484243452549,0.801295280456543,0.057971805334091187,240.0,0.00024154918889204662,-0.00225104670971632,0.06471694260835648,-0.013243541121482849,0.001
28672,2.23445463180542,0.021607067435979843,-0.004150390625,-0.00022301128774415702,0.1,0.7408182206817179,0.0,0.004150390625,-0.0022301131393760443,0.7991125583648682,0.0589921697974205,240.0,0.0002458007074892521,-0.004130207002162933,0.06675733625888824,-0.013255767524242401,0.001
30720,3.2405686378479004,0.026842821389436722,-0.00152587890625,0.0019825357012450695,0.1,0.6872892787909722,0.0,0.00152587890625,0.01982535794377327,0.7908706068992615,0.05345761403441429,240.0,0.00022274005847672623,-0.004461068660020828,0.05346112325787544,-0.013127733021974564,0.001
32768,4.598909378051758,0.03928591310977936,-0.00335693359375,0.0031154733151197433,0.1,0.6376281516217733,0.0,0.00335693359375,0.031154733151197433,0.7933696508407593,0.05312654748558998,240.0,0.00022136061452329158,-0.0021136514842510223,0.0921153724193573,-0.013040430843830109,0.001
34816,4.787196159362793,0.03990241140127182,-0.00250244140625,0.0039682243950665,0.1,0.5915553643668151,0.0,0.00244140625,0.03968224674463272,0.7857827544212341,0.042668089270591736,240.0,0.00017778370529413222,-0.0021861977875232697,0.08362726867198944,-0.013024968095123768,0.001
36864,5.280352592468262,0.043205879628658295,-0.001953125,0.004102001432329416,0.1,0.5488116360940264,0.0,0.001953125,0.04102001339197159,0.7833482027053833,0.03639210760593414,240.0,0.00015163378169139226,-0.0018251575529575348,0.1239531859755516,-0.012940280139446259,0.001
38912,5.639192581176758,0.04857278987765312,-0.0045166015625,0.003373272716999054,0.1,0.5091564206075492,0.0,0.0045166015625,0.03373272716999054,0.7719364166259766,0.03490463271737099,240.0,0.00014543596965571243,-0.002233963692560792,0.1800459623336792,-0.012966820038855076,0.001
40960,6.283483505249023,0.054949093610048294,-0.005859375,0.004599195905029774,0.1,0.4723665527410147,0.0,0.005828857421875,0.045991964638233185,0.7691231966018677,0.034294310957193375,240.0,0.00014289296232163906,-0.000879678875207901,0.20369842648506165,-0.012873886153101921,0.001
43008,5.546329498291016,0.04796937108039856,-0.004638671875,0.004802160896360874,0.1,0.4382349924649492,0.0,0.004638671875,0.04802160710096359,0.7642844915390015,0.030858999118208885,240.0,0.00012857916299253703,-0.002629816299304366,0.2034633308649063,-0.012791529297828674,0.001
45056,5.725510120391846,0.047904372215270996,-0.003173828125,0.004216076340526342,0.1,0.40656965974059917,0.0,0.003143310546875,0.042160764336586,0.7594234943389893,0.027048755437135696,240.0,0.00011270314765473206,-0.003146151080727577,0.20090369880199432,-0.012671450152993202,0.001
47104,5.766580581665039,0.04773695766925812,-0.002685546875,0.004034288227558136,0.1,0.3771923535631569,0.0,0.002685546875,0.04034288227558136,0.7587372064590454,0.023974917829036713,240.0,9.989549095431963e-05,0.0004817061126232147,0.20660705864429474,-0.012729231268167496,0.001
49152,5.506261825561523,0.0465577132999897,-0.0035400390625,0.006583543494343758,0.1,0.34993774911115544,0.0,0.00347900390625,0.06583543121814728,0.7659516930580139,0.02073737606406212,240.0,8.640573360025882e-05,-0.001218937337398529,0.1894764006137848,-0.012726235203444958,0.001
51200,6.335780143737793,0.05035277456045151,-0.0008544921875,0.008686947636306286,0.1,0.32465246735834974,0.0,0.0008544921875,0.08686947822570801,0.7657654285430908,0.019746417179703712,240.0,8.227673824876547e-05,-0.002535997424274683,0.1907118707895279,-0.012506595812737942,0.001
53248,6.176787376403809,0.05393242463469505,-0.00567626953125,0.009061889722943306,0.1,0.301194211912202,0.0,0.00567626953125,0.09061889350414276,0.7648141384124756,0.02108580246567726,240.0,8.785751027365526e-05,-0.0009332653135061264,0.18579712510108948,-0.01252914872020483,0.001
55296,6.630091667175293,0.054666243493556976,-0.00286865234375,0.007602509576827288,0.1,0.27943096822140734,0.0,0.00286865234375,0.07602509111166,0.7628795504570007,0.0186771247535944,240.0,7.782135313997666e-05,-0.0011897692456841469,0.1368211954832077,-0.01255372166633606,0.001
57344,6.928311824798584,0.057484373450279236,-0.00335693359375,0.0053439754992723465,0.1,0.2592402606458915,0.0,0.00335693359375,0.053439751267433167,0.7545558214187622,0.016373615711927414,240.0,6.822339879969756e-05,-0.0020875465124845505,0.20405986905097961,-0.01248787622898817,0.001
59392,7.265346050262451,0.0598733089864254,-0.00311279296875,0.003431178629398346,0.1,0.24050846320834218,0.0,0.00311279296875,0.03431178629398346,0.7493516802787781,0.015864716842770576,240.0,6.61029868448774e-05,-0.0021417755633592606,0.15776050090789795,-0.012437088415026665,0.001
61440,6.793021202087402,0.05685465782880783,-0.0037841796875,0.00410956097766757,0.1,0.22313016014842982,0.0,0.0037841796875,0.041095610707998276,0.7464707493782043,0.015085159800946712,240.0,6.285483250394464e-05,-0.001448303461074829,0.14497855305671692,-0.012520459480583668,0.001
63488,6.178049564361572,0.05095155909657478,-0.002685546875,0.004491761792451143,0.1,0.2070075526811526,0.0,0.002685546875,0.04491761699318886,0.7357603311538696,0.013411283493041992,240.0,5.5880347887674967e-05,0.00016465317457914352,0.19153332710266113,-0.012464961037039757,0.001
65536,6.745838165283203,0.054899126291275024,-0.002197265625,0.003645145334303379,0.1,0.19204990862075408,0.0,0.002197265625,0.03645145148038864,0.7347098588943481,0.013095920905470848,240.0,5.456633710612853e-05,-0.001103600487112999,0.19509872794151306,-0.012356013990938663,0.001
67584,7.25892448425293,0.05976210907101631,-0.0030517578125,0.005694881081581116,0.1,0.17817305177289844,0.0,0.0030517578125,0.05694881081581116,0.7319451570510864,0.012862617149949074,240.0,5.359423812478781e-05,-0.0019287411123514175,0.23260653018951416,-0.01228289119899273,0.001
69632,6.8602800369262695,0.05518285557627678,-0.0015869140625,0.002935740863904357,0.1,0.16529888822158656,0.0,0.0015869140625,0.029357407242059708,0.7254559993743896,0.011545461602509022,240.0,4.810609001045426e-05,-8.370913565158844e-05,0.23089931905269623,-0.012206263840198517,0.001
71680,8.133538246154785,0.06641192734241486,-0.00286865234375,0.0028292585629969835,0.1,0.15335496684492847,0.0,0.00286865234375,0.02829258143901825,0.7203121185302734,0.010460186749696732,240.0,4.358411145706972e-05,-0.0013286098837852478,0.24354836344718933,-0.01209324598312378,0.001
73728,7.529492378234863,0.060716256499290466,-0.00189208984375,0.0024100204464048147,0.1,0.14227407158651353,0.0,0.00189208984375,0.024100203067064285,0.7096543312072754,0.009542841464281082,240.0,3.9761839434504506e-05,-0.00022081471979618073,0.26331353187561035,-0.012213073670864105,0.001
75776,7.812846660614014,0.06378445029258728,-0.00274658203125,0.0026963818818330765,0.1,0.13199384318783017,0.0,0.00274658203125,0.026963816955685616,0.7146593928337097,0.00958266668021679,240.0,3.992777783423662e-05,-0.0007343818433582783,0.2439466416835785,-0.01213712990283966,0.001
77824,7.327334880828857,0.06047967076301575,-0.00323486328125,0.004258434288203716,0.1,0.12245642825298195,0.0,0.003204345703125,0.042584341019392014,0.7127039432525635,0.010037396103143692,240.0,4.182248376309872e-05,0.00025770068168640137,0.2764263153076172,-0.012146197259426117,0.001
79872,7.222304821014404,0.060330506414175034,-0.00390625,0.004329665098339319,0.1,0.11360815367076377,0.0,0.00390625,0.04329665005207062,0.7149670124053955,0.008868556469678879,240.0,3.6952318623661995e-05,-0.0016795918345451355,0.2306952029466629,-0.012026393786072731,0.001
81920,7.607997417449951,0.061146464198827744,-0.001708984375,0.005268050357699394,0.1,0.10539922456186433,0.0,0.001708984375,0.05268050730228424,0.7148575782775879,0.007370419800281525,240.0,3.071008250117302e-05,-0.0018397197127342224,0.19614216685295105,-0.012134836986660957,0.001
83968,6.970843315124512,0.05738940089941025,-0.0029296875,0.0036163146141916513,0.1,0.09778344405135005,0.0,0.0029296875,0.03616314381361008,0.7082645893096924,0.006896233186125755,240.0,2.8734304942190646e-05,-0.001255333423614502,0.23389995098114014,-0.012045016512274742,0.001
86016,7.50300407409668,0.06154691427946091,-0.0029296875,0.005281880963593721,0.1,0.09071795328941247,0.0,0.0029296875,0.05281881242990494,0.7073191404342651,0.006456216797232628,240.0,2.6900903321802616e-05,-0.0016594077460467815,0.14247339963912964,-0.01219451054930687,0.001
88064,7.097936630249023,0.056734368205070496,-0.00128173828125,0.004079589620232582,0.1,0.0841629902573104,0.0,0.00128173828125,0.04079589620232582,0.7049578428268433,0.0060664331540465355,240.0,2.5276804808527232e-05,-0.0005283597856760025,0.17902719974517822,-0.01209302805364132,0.001
90112,7.583155632019043,0.06095238775014877,-0.001708984375,0.0009815242374315858,0.1,0.07808166600115317,0.0,0.001708984375,0.009815243072807789,0.703086793422699,0.005492374300956726,240.0,2.2884892920653026e-05,-0.0014464743435382843,0.14257919788360596,-0.011949615553021431,0.001
92160,7.763845443725586,0.06218091398477554,-0.00152587890625,0.001210819580592215,0.1,0.07243975703425146,0.0,0.00152587890625,0.012108195573091507,0.7081620693206787,0.004926376044750214,240.0,2.052656685312589e-05,-0.0010311156511306763,0.17151391506195068,-0.012026974000036716,0.001
94208,7.621827125549316,0.062353141605854034,-0.0028076171875,0.003544506384059787,0.1,0.06720551273974976,0.0,0.0028076171875,0.035445064306259155,0.7118303179740906,0.004791701678186655,240.0,1.996542365911106e-05,-0.0010676141828298569,0.22666417062282562,-0.012009048834443092,0.001
96256,7.368307113647461,0.05890766531229019,-0.0013427734375,-0.00029821539646945894,0.1,0.0623494766896734,0.0,0.0013427734375,-0.0029821540229022503,0.7060648202896118,0.004684824962168932,240.0,1.9520104009037215e-05,-0.001979157328605652,0.2534835934638977,-0.012111445888876915,0.001
98304,7.910144805908203,0.06338492035865784,-0.0015869140625,-0.00098018953576684,0.1,0.057844320874838484,0.0,0.0015869140625,-0.009801896288990974,0.7072700262069702,0.004516372922807932,240.0,1.8818220511699715e-05,-0.0015141768380999565,0.343353807926178,-0.012003653682768345,0.001
100352,6.922919273376465,0.05561118945479393,-0.00152587890625,-0.0019813496619462967,0.1,0.053664691912730135,0.0,0.00152587890625,-0.019813496619462967,0.7010959386825562,0.0038461715448647738,240.0,1.602571477026989e-05,-0.002481423318386078,0.32186365127563477,-0.011911526322364807,0.001
102400,7.99983549118042,0.06347528100013733,-0.0009765625,-0.0024855411611497402,0.1,0.049787068367863944,0.0,0.0009765625,-0.024855412542819977,0.6967223882675171,0.00401541730388999,240.0,1.6730905432874957e-05,8.770078420639038e-05,0.30313947796821594,-0.011785831302404404,0.001
