step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,9.123573303222656,0.038014888763427734,9.123573303222656,240.0
4096,4.2991838455200195,0.01791326602300008,4.2991838455200195,240.0
6144,2.040952682495117,0.00850396951039632,2.040952682495117,240.0
8192,0.6846535801887512,0.0028527232507864634,0.6846535801887512,240.0
10240,0.37869924306869507,0.0015779135127862295,0.37869924306869507,240.0
12288,0.20967410504817963,0.0008736421043674151,0.20967410504817963,240.0
14336,0.13184350728988647,0.0005493479470411937,0.13184350728988647,240.0
16384,0.09978227317333221,0.0004157594715555509,0.09978227317333221,240.0
18432,0.08059290051460266,0.00033580375214417775,0.08059290051460266,240.0
20480,0.06620407104492188,0.0002758502960205078,0.06620407104492188,240.0
22528,0.06099867820739746,0.00025416115919748943,0.06099867820739746,240.0
24576,0.05471170321106911,0.00022796543004612128,0.05471170321106911,240.0
26624,0.057971805334091187,0.00024154918889204662,0.057971805334091187,240.0
28672,0.0589921697974205,0.0002458007074892521,0.0589921697974205,240.0
30720,0.05345761403441429,0.00022274005847672623,0.05345761403441429,240.0
32768,0.05312654748558998,0.00022136061452329158,0.05312654748558998,240.0
34816,0.042668089270591736,0.00017778370529413222,0.042668089270591736,240.0
36864,0.03639210760593414,0.00015163378169139226,0.03639210760593414,240.0
38912,0.03490463271737099,0.00014543596965571243,0.03490463271737099,240.0
40960,0.034294310957193375,0.00014289296232163906,0.034294310957193375,240.0
43008,0.030858999118208885,0.00012857916299253703,0.030858999118208885,240.0
45056,0.027048755437135696,0.00011270314765473206,0.027048755437135696,240.0
47104,0.023974917829036713,9.989549095431963e-05,0.023974917829036713,240.0
49152,0.02073737606406212,8.640573360025882e-05,0.02073737606406212,240.0
51200,0.019746417179703712,8.227673824876547e-05,0.019746417179703712,240.0
53248,0.02108580246567726,8.785751027365526e-05,0.02108580246567726,240.0
55296,0.0186771247535944,7.782135313997666e-05,0.0186771247535944,240.0
57344,0.016373615711927414,6.822339879969756e-05,0.016373615711927414,240.0
59392,0.015864716842770576,6.61029868448774e-05,0.015864716842770576,240.0
61440,0.015085159800946712,6.285483250394464e-05,0.015085159800946712,240.0
63488,0.013411283493041992,5.5880347887674967e-05,0.013411283493041992,240.0
65536,0.013095920905470848,5.456633710612853e-05,0.013095920905470848,240.0
67584,0.012862617149949074,5.359423812478781e-05,0.012862617149949074,240.0
69632,0.011545461602509022,4.810609001045426e-05,0.011545461602509022,240.0
71680,0.010460186749696732,4.358411145706972e-05,0.010460186749696732,240.0
73728,0.009542841464281082,3.9761839434504506e-05,0.009542841464281082,240.0
75776,0.00958266668021679,3.992777783423662e-05,0.00958266668021679,240.0
77824,0.010037396103143692,4.182248376309872e-05,0.010037396103143692,240.0
79872,0.008868556469678879,3.6952318623661995e-05,0.008868556469678879,240.0
81920,0.007370419800281525,3.071008250117302e-05,0.007370419800281525,240.0
83968,0.006896233186125755,2.8734304942190646e-05,0.006896233186125755,240.0
86016,0.006456216797232628,2.6900903321802616e-05,0.006456216797232628,240.0
88064,0.0060664331540465355,2.5276804808527232e-05,0.0060664331540465355,240.0
90112,0.005492374300956726,2.2884892920653026e-05,0.005492374300956726,240.0
92160,0.004926376044750214,2.052656685312589e-05,0.004926376044750214,240.0
94208,0.004791701678186655,1.996542365911106e-05,0.004791701678186655,240.0
96256,0.004684824962168932,1.9520104009037215e-05,0.004684824962168932,240.0
98304,0.004516372922807932,1.8818220511699715e-05,0.004516372922807932,240.0
100352,0.0038461715448647738,1.602571477026989e-05,0.0038461715448647738,240.0
102400,0.00401541730388999,1.6730905432874957e-05,0.00401541730388999,240.0
