step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,success_rate,collision_rate,action_alignment,path_length,loss_objective,loss_critic,loss_entropy
83968,1.9927104711532593,0.017032893374562263,-0.00146484375,0.007153012789785862,0.03875000000000001,0.0,0.00146484375,0.18459388613700867,0.7593413591384888,-0.003230903297662735,0.03894452005624771,-0.010546759702265263
86016,1.8152971267700195,0.014182008802890778,0.0,0.007637631613761187,0.04000000000000001,0.0,0.0,0.19094079732894897,0.7401859760284424,1.1632218956947327e-06,0.03572509437799454,-0.010681478306651115
88064,2.1153523921966553,0.01994415745139122,-0.00341796875,0.008511521853506565,0.04125,0.0,0.00341796875,0.20633991062641144,0.7533010244369507,0.004225887358188629,0.07255584001541138,-0.010575094260275364
90112,1.8528187274932861,0.014475147239863873,0.0,0.006981054786592722,0.0425,0.0,0.0,0.1642601042985916,0.738438606262207,-0.004472581669688225,0.040154725313186646,-0.01071484200656414
92160,1.9542431831359863,0.015511666424572468,-0.000244140625,0.009930804371833801,0.043750000000000004,0.0,0.000244140625,0.22698983550071716,0.743721604347229,-0.004596388898789883,0.04396306723356247,-0.01007804460823536
94208,1.192507028579712,0.014199275523424149,-0.0048828125,0.008267439901828766,0.045000000000000005,0.0,0.0048828125,0.1837208867073059,0.7404475212097168,0.00048499274998903275,0.08359308540821075,-0.010419612750411034
96256,1.3877620697021484,0.012306736782193184,-0.00146484375,0.00920066423714161,0.046250000000000006,0.0,0.00146484375,0.19893327355384827,0.7444339394569397,-0.0030163023620843887,0.049619726836681366,-0.010331250727176666
98304,0.9724749326705933,0.008085740730166435,-0.00048828125,0.00996972806751728,0.0475,0.0,0.00048828125,0.2098890244960785,0.7340431213378906,-0.001264229416847229,0.05006805434823036,-0.010637525469064713
100352,1.184106707572937,0.00925083365291357,0.0,0.010057594627141953,0.04875,0.0,0.0,0.20630963146686554,0.7335546016693115,0.0002240687608718872,0.051599979400634766,-0.010256152600049973
102400,1.2007546424865723,0.009869180619716644,-0.00048828125,0.01226809062063694,0.05,0.0,0.00048828125,0.2453618049621582,0.7485673427581787,-0.0037689153105020523,0.07892084121704102,-0.009810412302613258
