step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,success_rate,collision_rate,action_alignment,path_length,loss_objective,loss_critic,loss_entropy
83968,2.5788683891296387,0.025334883481264114,-0.00537109375,0.001115575898438692,0.022285714285714287,0.0,0.00537109375,0.05005789175629616,0.7168813347816467,-0.0036553340032696724,0.10571123659610748,-0.010301771573722363
86016,3.2466068267822266,0.026619242504239082,-0.0009765625,0.001750051393173635,0.023142857142857142,0.0,0.0009765625,0.07561950385570526,0.714998722076416,0.003077561967074871,0.0768115371465683,-0.010551605373620987
88064,3.2123172283172607,0.028864286839962006,-0.004150390625,0.0012615539599210024,0.024,0.0,0.004150390625,0.052564747631549835,0.7218961119651794,0.002734588459134102,0.11374358832836151,-0.009964723140001297
90112,2.9243268966674805,0.022988395765423775,0.0,0.0013541780645027757,0.02485714285714286,0.0,0.0,0.05447842925786972,0.6949529647827148,-0.0005021593533456326,0.06770208477973938,-0.01078970730304718
92160,3.04048490524292,0.02547096461057663,-0.002197265625,0.0017262136097997427,0.02571428571428571,0.0,0.002197265625,0.06713052839040756,0.7092722058296204,-0.00527046388015151,0.08617523312568665,-0.010355498641729355
94208,2.6164045333862305,0.02199854515492916,-0.0009765625,0.0016805565683171153,0.02657142857142857,0.0,0.0009765625,0.06324675679206848,0.7072874307632446,4.184991121292114e-05,0.06226973235607147,-0.010724304243922234
96256,2.8098254203796387,0.023567060008645058,-0.001953125,0.002888794057071209,0.027428571428571427,0.0,0.001953125,0.10532061755657196,0.6914553046226501,-0.0007380549795925617,0.06048955023288727,-0.009976405650377274
98304,2.415022373199463,0.02140522375702858,-0.00244140625,0.0024652783758938313,0.028285714285714286,0.0,0.00244140625,0.08715631067752838,0.6888378858566284,-0.002606824040412903,0.07441098988056183,-0.010280011221766472
100352,2.96970272064209,0.023536313325166702,-0.00048828125,0.002121124416589737,0.02914285714285714,0.0,0.00048828125,0.07278367877006531,0.6794193983078003,-0.004490971565246582,0.079500213265419,-0.010448161512613297
102400,2.610271453857422,0.025422172620892525,-0.0048828125,0.002529446268454194,0.03,0.0,0.0048828125,0.08431488275527954,0.682087242603302,-0.005793376825749874,0.09468716382980347,-0.00986628606915474
