step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,21.087890625,0.0878662109375,21.087890625,240.0
4096,23.080078125,0.0961669921875,23.080078125,240.0
6144,22.798828125,0.0949951171875,22.798828125,240.0
8192,25.6767578125,0.10698649088541666,25.6767578125,240.0
10240,22.2861328125,0.09285888671875,22.2861328125,240.0
12288,22.61328125,0.09422200520833333,22.61328125,240.0
14336,21.740234375,0.09058430989583334,21.740234375,240.0
16384,20.7978515625,0.08665771484375,20.7978515625,240.0
18432,19.6796875,0.08199869791666667,19.6796875,240.0
20480,21.658203125,0.09024251302083333,21.658203125,240.0
22528,19.5263671875,0.08135986328125,19.5263671875,240.0
24576,21.3955078125,0.08914794921875,21.3955078125,240.0
26624,22.0478515625,0.09186604817708334,22.0478515625,240.0
28672,23.4326171875,0.09763590494791667,23.4326171875,240.0
30720,25.705078125,0.1071044921875,25.705078125,240.0
32768,28.5615234375,0.11900634765625,28.5615234375,240.0
34816,30.3115234375,0.12629801432291668,30.3115234375,240.0
36864,33.0068359375,0.13752848307291668,33.0068359375,240.0
38912,34.5830078125,0.14409586588541667,34.5830078125,240.0
40960,34.6689453125,0.14445393880208332,34.6689453125,240.0
43008,36.57421875,0.152392578125,36.57421875,240.0
45056,41.31640625,0.17215169270833333,41.31640625,240.0
47104,46.46875,0.19361979166666668,46.46875,240.0
49152,47.6630859375,0.19859619140625,47.6630859375,240.0
51200,47.9794921875,0.19991455078125,47.9794921875,240.0
53248,48.9052734375,0.20377197265625,48.9052734375,240.0
55296,46.626953125,0.19427897135416666,46.626953125,240.0
57344,45.12109375,0.18800455729166668,45.12109375,240.0
59392,42.396484375,0.17665201822916668,42.396484375,240.0
61440,43.9345703125,0.18306070963541668,43.9345703125,240.0
63488,45.2607421875,0.18858642578125,45.2607421875,240.0
65536,48.0458984375,0.20019124348958334,48.0458984375,240.0
67584,45.564453125,0.18985188802083333,45.564453125,240.0
69632,46.001953125,0.1916748046875,46.001953125,240.0
71680,46.7548828125,0.19481201171875,46.7548828125,240.0
73728,47.2412109375,0.19683837890625,47.2412109375,240.0
75776,45.9580078125,0.19149169921875,45.9580078125,240.0
77824,49.2265625,0.20511067708333333,49.2265625,240.0
79872,46.7626953125,0.19484456380208334,46.7626953125,240.0
81920,46.9443359375,0.19560139973958332,46.9443359375,240.0
83968,48.86328125,0.20359700520833332,48.86328125,240.0
86016,47.33984375,0.19724934895833332,47.33984375,240.0
88064,46.11328125,0.192138671875,46.11328125,240.0
90112,46.6435546875,0.19434814453125,46.6435546875,240.0
92160,46.689453125,0.19453938802083334,46.689453125,240.0
94208,41.412109375,0.17255045572916666,41.412109375,240.0
96256,45.271484375,0.18863118489583333,45.271484375,240.0
98304,44.73046875,0.186376953125,44.73046875,240.0
100352,43.185546875,0.17993977864583333,43.185546875,240.0
102400,48.0,0.2,48.0,240.0
