step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,28.9384765625,0.12057698567708333,28.9384765625,240.0
4096,24.8876953125,0.10369873046875,24.8876953125,240.0
6144,27.642578125,0.11517740885416666,27.642578125,240.0
8192,26.1064453125,0.10877685546875,26.1064453125,240.0
10240,23.4072265625,0.09753011067708334,23.4072265625,240.0
12288,22.1875,0.09244791666666667,22.1875,240.0
14336,22.6064453125,0.09419352213541667,22.6064453125,240.0
16384,22.1875,0.09244791666666667,22.1875,240.0
18432,27.064453125,0.1127685546875,27.064453125,240.0
20480,26.67578125,0.11114908854166666,26.67578125,240.0
22528,26.447265625,0.11019694010416667,26.447265625,240.0
24576,32.19140625,0.134130859375,32.19140625,240.0
26624,35.6591796875,0.14857991536458334,35.6591796875,240.0
28672,36.0859375,0.15035807291666667,36.0859375,240.0
30720,35.7822265625,0.14909261067708332,35.7822265625,240.0
32768,33.4970703125,0.13957112630208332,33.4970703125,240.0
34816,36.4189453125,0.15174560546875,36.4189453125,240.0
36864,38.5517578125,0.16063232421875,38.5517578125,240.0
38912,39.005859375,0.1625244140625,39.005859375,240.0
40960,37.8896484375,0.15787353515625,37.8896484375,240.0
43008,39.66015625,0.16525065104166667,39.66015625,240.0
45056,40.37109375,0.168212890625,40.37109375,240.0
47104,47.818359375,0.1992431640625,47.818359375,240.0
49152,44.486328125,0.18535970052083334,44.486328125,240.0
51200,47.087890625,0.19619954427083333,47.087890625,240.0
53248,46.4638671875,0.19359944661458334,46.4638671875,240.0
55296,46.5224609375,0.19384358723958334,46.5224609375,240.0
57344,46.640625,0.1943359375,46.640625,240.0
59392,41.3857421875,0.17244059244791668,41.3857421875,240.0
61440,44.40625,0.18502604166666667,44.40625,240.0
63488,40.8544921875,0.17022705078125,40.8544921875,240.0
65536,39.46484375,0.16443684895833333,39.46484375,240.0
67584,42.998046875,0.17915852864583334,42.998046875,240.0
69632,43.8583984375,0.18274332682291666,43.8583984375,240.0
71680,45.0009765625,0.18750406901041666,45.0009765625,240.0
73728,38.6005859375,0.16083577473958333,38.6005859375,240.0
75776,41.4970703125,0.17290445963541667,41.4970703125,240.0
77824,42.4111328125,0.17671305338541668,42.4111328125,240.0
79872,39.9228515625,0.16634521484375,39.9228515625,240.0
81920,37.8447265625,0.15768636067708333,37.8447265625,240.0
83968,38.3505859375,0.15979410807291666,38.3505859375,240.0
86016,40.0537109375,0.16689046223958334,40.0537109375,240.0
88064,39.560546875,0.16483561197916666,39.560546875,240.0
90112,43.224609375,0.1801025390625,43.224609375,240.0
92160,40.5517578125,0.16896565755208334,40.5517578125,240.0
94208,43.3564453125,0.18065185546875,43.3564453125,240.0
96256,41.306640625,0.17211100260416667,41.306640625,240.0
98304,36.4296875,0.15179036458333334,36.4296875,240.0
100352,37.587890625,0.1566162109375,37.587890625,240.0
102400,38.8798828125,0.16199951171875,38.8798828125,240.0
