step,communication_cost,communication_ratio,sparse_edges,full_graph_edges
2048,217.916015625,0.9079833984375,217.916015625,240.0
4096,216.025390625,0.9001057942708334,216.025390625,240.0
6144,210.58203125,0.8774251302083333,210.58203125,240.0
8192,205.802734375,0.8575113932291667,205.802734375,240.0
10240,216.732421875,0.9030517578125,216.732421875,240.0
