step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy
2048,-7.9443817138671875,-0.028435107320547104,-0.03363037109375,0.00047568778973072767,0.1,1.0,0.0,0.0330810546875,0.00475687813013792,0.8518190383911133,217.916015625,240.0,0.9079833984375,-0.0034834835678339005,0.37694281339645386,-0.013061312958598137
4096,-4.538695812225342,-0.008419986814260483,-0.02703857421875,-0.0015209943521767855,0.1,0.4723665527410147,0.0,0.02685546875,-0.015209943056106567,0.8470849990844727,216.025390625,240.0,0.9001057942708334,-0.004034001845866442,0.2953522205352783,-0.013125317171216011
6144,-3.9298620223999023,-0.010804584249854088,-0.0198974609375,-0.0015866410685703158,0.1,0.22313016014842982,0.0,0.019683837890625,-0.015866409987211227,0.846714198589325,210.58203125,240.0,0.8774251302083333,-0.0021474515087902546,0.21946853399276733,-0.013104685582220554
8192,-4.1645708084106445,-0.01868073269724846,-0.01385498046875,-0.0021784608252346516,0.1,0.10539922456186433,0.0,0.013641357421875,-0.02178460732102394,0.8469961881637573,205.802734375,240.0,0.8575113932291667,-0.0021150754764676094,0.16750341653823853,-0.013299381360411644
10240,-2.7349867820739746,-0.004094133619219065,-0.01727294921875,-0.005235725548118353,0.1,0.049787068367863944,0.0,0.017181396484375,-0.052357252687215805,0.8402230739593506,216.732421875,240.0,0.9030517578125,-0.0016259849071502686,0.16633041203022003,-0.013259012252092361
