step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,success_rate,collision_rate,action_alignment,path_length,loss_objective,loss_critic,loss_entropy
28672,1.9386587142944336,0.015878193080425262,-0.000732421875,0.0,0.0,0.0,0.000732421875,0.16159430146217346,0.831911563873291,-0.0010856399312615395,0.04088149219751358,-0.012103880755603313
30720,1.7028069496154785,0.020139118656516075,-0.0068359375,0.0,0.0,0.0,0.0068359375,0.1826706826686859,0.8311077952384949,-0.0030035534873604774,0.09775815904140472,-0.011972060427069664
32768,2.1712563037872314,0.019648484885692596,-0.002685546875,0.0036939377896487713,0.023140063757710723,0.0,0.002685546875,0.15963387489318848,0.8414879441261292,-0.0012160539627075195,0.08081026375293732,-0.011823357082903385
34816,1.0786536931991577,0.020634014159440994,-0.01220703125,0.0036974316462874413,0.020775899939224993,0.0,0.0120849609375,0.17796733975410461,0.8332427144050598,-0.0035481927916407585,0.1498766988515854,-0.01206867303699255
36864,1.7442281246185303,0.018997877836227417,-0.00537109375,0.0042625730857253075,0.017569767560085683,0.0,0.00537109375,0.24260839819908142,0.8307515382766724,-0.0039777979254722595,0.1282467097043991,-0.011601368896663189
38912,2.5445241928100586,0.020367372781038284,-0.00048828125,0.0037216979544609785,0.016485291818114166,0.0,0.00048828125,0.22575867176055908,0.830971360206604,-0.002471347339451313,0.07027076929807663,-0.011431297287344933
40960,1.2934865951538086,0.01938270777463913,-0.00927734375,0.0036189767997711897,0.014747287642644678,0.0,0.0089111328125,0.24539947509765625,0.8270767331123352,-0.0072443438693881035,0.1478470265865326,-0.011520657688379288
43008,1.4326145648956299,0.015098553150892258,-0.00390625,0.0034729838371276855,0.013228445505663674,0.0,0.00390625,0.2625390887260437,0.8290016651153564,-0.003758165054023266,0.08958613127470016,-0.011602677404880524
45056,2.0780491828918457,0.018432024866342545,-0.002197265625,0.0031265830621123314,0.012268452896182525,0.0,0.002197265625,0.25484737753868103,0.824196457862854,0.0012903278693556786,0.09486167132854462,-0.011549259535968304
47104,1.9763602018356323,0.017637578770518303,-0.002197265625,0.0028382118325680494,0.01132446167846861,0.0,0.002197265625,0.25062665343284607,0.8201939463615417,-0.0013091713190078735,0.07995688170194626,-0.011791981756687164
49152,1.8767019510269165,0.02149767242372036,-0.0068359375,0.0024104772601276636,0.010764570231773176,0.0,0.0068359375,0.22392693161964417,0.8195521235466003,-0.008617665618658066,0.09704514592885971,-0.012024950236082077
51200,2.067734956741333,0.018107302486896515,-0.001953125,0.0021330579183995724,0.010021329363228467,0.0,0.001953125,0.21285182237625122,0.8059976696968079,-0.0034047067165374756,0.058202505111694336,-0.011557753197848797
53248,2.168137550354004,0.019379982724785805,-0.00244140625,0.0021206773817539215,0.008901488200247517,0.0,0.00244140625,0.23823849856853485,0.8142125606536865,-0.0026866011321544647,0.08318203687667847,-0.011818948201835155
55296,2.132028341293335,0.01714475452899933,-0.00048828125,0.00213527400046587,0.007782940195056719,0.0,0.00048828125,0.27435311675071716,0.8070250749588013,-0.0027018114924430847,0.07109534740447998,-0.01138125080615282
57344,2.4573426246643066,0.021151110529899597,-0.001953125,0.0017316596349701285,0.0076020166552338,0.0,0.001953125,0.227789506316185,0.8149274587631226,0.0016365759074687958,0.0679253488779068,-0.011636842042207718
59392,1.8450186252593994,0.01612319052219391,-0.001708984375,0.0013934881426393986,0.007314379258968251,0.0,0.001708984375,0.1905135214328766,0.7986215353012085,-0.0013623200356960297,0.06339062005281448,-0.01152033545076847
61440,1.681443214416504,0.019239792600274086,-0.006103515625,0.0011922689154744148,0.006850075722684783,0.0,0.006103515625,0.1740519404411316,0.7908226251602173,-0.00163241196423769,0.11972358822822571,-0.011548520997166634
63488,2.024381637573242,0.018989311531186104,-0.003173828125,0.0012556235305964947,0.0060262220655913305,0.0,0.003173828125,0.2083599865436554,0.7946765422821045,-0.005176251754164696,0.06758257746696472,-0.011169947683811188
65536,2.363809823989868,0.019687969237565994,-0.001220703125,0.0010515677276998758,0.005697438208158424,0.0,0.001220703125,0.18456852436065674,0.7774192094802856,-0.0031428001821041107,0.07065331190824509,-0.011550890281796455
67584,2.94014835357666,0.025167176499962807,-0.002197265625,0.0011333690490573645,0.004942491255668005,0.0,0.002197265625,0.2293112874031067,0.786734402179718,-0.002773853950202465,0.08803790807723999,-0.011197974905371666
69632,1.9402276277542114,0.015890449285507202,-0.000732421875,0.0008560643182136118,0.004846578860305709,0.0,0.000732421875,0.17663270235061646,0.7890570759773254,-0.0014311764389276505,0.06639918684959412,-0.011754816398024559
71680,1.781717300415039,0.021488022059202194,-0.007568359375,0.0006884061149321496,0.004592992352339709,0.0,0.007568359375,0.14988183975219727,0.7727657556533813,-0.0011003781110048294,0.11873295158147812,-0.011272335425019264
73728,2.2951912879943848,0.018419461324810982,-0.00048828125,0.0007234064978547394,0.004122642204165459,0.0,0.00048828125,0.17547155916690826,0.7749893665313721,-0.0036746589466929436,0.07120050489902496,-0.011470958590507507
75776,1.9445346593856812,0.01812136173248291,-0.0029296875,0.0006721727550029755,0.004199745953083038,0.0,0.0029296875,0.16005080938339233,0.7683987617492676,-0.00664965994656086,0.0791381448507309,-0.01194648165255785
77824,2.226562976837158,0.0200805701315403,-0.002685546875,0.0007430343539454043,0.004092114418745041,0.0,0.002685546875,0.18157711625099182,0.7737423181533813,-0.0035087671130895615,0.0684131532907486,-0.01154028158634901
79872,2.3013415336608887,0.019199931994080544,-0.001220703125,0.0006166334496811032,0.004279559850692749,0.0,0.001220703125,0.1440880298614502,0.7670367956161499,0.0018505137413740158,0.06404729932546616,-0.011412016116082668
81920,2.4274673461914062,0.02018529549241066,-0.001220703125,0.0006652707234025002,0.004209867343306541,0.0,0.001220703125,0.1580265313386917,0.755225658416748,0.00026827771216630936,0.06829977035522461,-0.011206919327378273
83968,2.3583004474639893,0.024039456620812416,-0.005615234375,0.0007102536037564278,0.004142781794071198,0.0,0.005615234375,0.1714436411857605,0.7628027200698853,-0.0030578123405575752,0.10873377323150635,-0.011104882694780827
86016,2.370601177215576,0.01852032169699669,0.0,0.0007989908335730433,0.004001680985093117,0.0,0.0,0.19966380298137665,0.7618900537490845,-0.0021529681980609894,0.06943131983280182,-0.010899043641984463
88064,3.1676430702209473,0.0252354945987463,-0.00048828125,0.0007934239692986012,0.004010920375585556,0.0,0.00048828125,0.1978159248828888,0.777936577796936,0.001916332170367241,0.06840063631534576,-0.010905014351010323
90112,2.668315887451172,0.02182277850806713,-0.0009765625,0.0006896040285937488,0.004173911586403847,0.0,0.0009765625,0.16521768271923065,0.7565129399299622,-5.235522985458374e-05,0.08644899725914001,-0.010690366849303246
92160,2.7751474380493164,0.022901542484760284,-0.001220703125,0.0006811136263422668,0.004186544418334961,0.0,0.001220703125,0.1626911163330078,0.7674387693405151,-0.0020576156675815582,0.07081548869609833,-0.010502619668841362
94208,2.8642101287841797,0.022864922881126404,-0.00048828125,0.0006335924845188856,0.0042555733025074005,0.0,0.00048828125,0.1488853394985199,0.759129524230957,-0.002563093788921833,0.07065597176551819,-0.010879523120820522
96256,2.8112218379974365,0.023915795609354973,-0.001953125,0.000597391277551651,0.004306389614939689,0.0,0.001953125,0.13872207701206207,0.7427164316177368,0.0038438457995653152,0.08264769613742828,-0.010535900481045246
98304,2.4811296463012695,0.01987210474908352,-0.00048828125,0.0006062549655325711,0.004294080585241318,0.0,0.00048828125,0.14118388295173645,0.7453169822692871,-0.00492449477314949,0.05881684273481369,-0.010888762772083282
100352,2.3519287109375,0.02057170867919922,-0.002197265625,0.0006612561992369592,0.0042157270014286045,0.0,0.002197265625,0.15685459971427917,0.7512505054473877,-0.004095379263162613,0.08996346592903137,-0.010531481355428696
102400,2.8515753746032715,0.02227793261408806,0.0,0.0006637637270614505,0.004212069362401962,0.0,0.0,0.15758612751960754,0.7549297213554382,-0.003975948318839073,0.08509582281112671,-0.010807420127093792
