step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy,lambda_comm
22528,2.2944536209106445,0.02012268267571926,-0.002197265625,-0.007542042527347803,0.1,0.9277434863285529,0.0,0.002197265625,-0.07542042434215546,0.8394643068313599,0.1138455793261528,240.0,0.0004743565805256367,-0.003136228770017624,0.05403685197234154,-0.012763145379722118,0.001
24576,3.880682945251465,0.03349166363477707,-0.003173828125,-0.008558153174817562,0.1,0.8607079764250578,0.0,0.003173828125,-0.08558152616024017,0.8421782851219177,0.11663474142551422,240.0,0.0004859780892729759,-0.003494344651699066,0.07162104547023773,-0.012793282978236675,0.001
26624,4.79602575302124,0.04369454085826874,-0.0062255859375,-0.01102805882692337,0.1,0.7985162187593771,0.0,0.0062255859375,-0.1102805808186531,0.8420683145523071,0.11207762360572815,240.0,0.0004669900983572006,-0.003026958554983139,0.12663930654525757,-0.012716936878859997,0.001
28672,4.891787052154541,0.04236747324466705,-0.004150390625,-0.010816685855388641,0.1,0.7408182206817179,0.0,0.004119873046875,-0.10816685855388641,0.8305790424346924,0.08964264392852783,240.0,0.000373511016368866,-0.0006580129265785217,0.11336636543273926,-0.01278756558895111,0.001
30720,4.957589149475098,0.042149126529693604,-0.00341796875,-0.009848249144852161,0.1,0.6872892787909722,0.0,0.00341796875,-0.09848249703645706,0.8292795419692993,0.07163116335868835,240.0,0.0002984631806612015,-0.00289659621194005,0.09076578915119171,-0.012836453504860401,0.001
32768,5.018348693847656,0.042501747608184814,-0.0032958984375,-0.010813535191118717,0.1,0.6376281516217733,0.0,0.0032958984375,-0.10813535749912262,0.8218112587928772,0.058332331478595734,240.0,0.00024305138116081554,-0.0023397570475935936,0.09259674698114395,-0.01280425675213337,0.001
34816,5.8167290687561035,0.04941048473119736,-0.00396728515625,-0.010568246245384216,0.1,0.5915553643668151,0.0,0.003936767578125,-0.10568244755268097,0.8126734495162964,0.055660732090473175,240.0,0.00023191971704363822,-0.0025240927934646606,0.10819340497255325,-0.012547623366117477,0.001
36864,5.127490043640137,0.04530754312872887,-0.0052490234375,-0.01070704311132431,0.1,0.5488116360940264,0.0,0.0052490234375,-0.1070704311132431,0.8041130304336548,0.05078940466046333,240.0,0.00021162251941859723,-0.0018848106265068054,0.11681491136550903,-0.012646421790122986,0.001
38912,5.222421646118164,0.045194707810878754,-0.00439453125,-0.011362070217728615,0.1,0.5091564206075492,0.0,0.00433349609375,-0.11362069845199585,0.8028310537338257,0.04435025900602341,240.0,0.00018479274585843087,-0.003355974331498146,0.09157261252403259,-0.012445470318198204,0.001
40960,6.048174858093262,0.04999794811010361,-0.00274658203125,-0.012929694727063179,0.1,0.4723665527410147,0.0,0.00274658203125,-0.1292969435453415,0.7982715368270874,0.041364073753356934,240.0,0.0001723503073056539,-0.000893639400601387,0.10814020037651062,-0.012586914002895355,0.001
43008,5.648533821105957,0.04760817438364029,-0.00347900390625,-0.013880264945328236,0.1,0.4382349924649492,0.0,0.00347900390625,-0.1388026624917984,0.7925293445587158,0.03920970857143402,240.0,0.00016337378571430842,0.0002893321216106415,0.10634215921163559,-0.012514026835560799,0.001
45056,6.65886116027832,0.05617274343967438,-0.004150390625,-0.014071579091250896,0.1,0.40656965974059917,0.0,0.004150390625,-0.14071577787399292,0.7903691530227661,0.040287360548973083,240.0,0.00016786400228738785,-0.002008546143770218,0.11751300096511841,-0.01239030808210373,0.001
47104,6.179854393005371,0.05792366713285446,-0.0096435546875,-0.012523931451141834,0.1,0.3771923535631569,0.0,0.00958251953125,-0.1252393126487732,0.7894445657730103,0.03879076987504959,240.0,0.00016162820781270664,-0.0003298632800579071,0.1435495913028717,-0.012480969540774822,0.001
49152,6.645351409912109,0.055456846952438354,-0.0035400390625,-0.0114525705575943,0.1,0.34993774911115544,0.0,0.0035400390625,-0.1145256981253624,0.7885693907737732,0.03476495295763016,240.0,0.00014485397065679232,-0.001485740765929222,0.0745922401547432,-0.012444201856851578,0.001
51200,7.045036792755127,0.05967801809310913,-0.004638671875,-0.011920914985239506,0.1,0.32465246735834974,0.0,0.004638671875,-0.1192091554403305,0.7866131067276001,0.030575241893529892,240.0,0.00012739684122304123,-0.0018031657673418522,0.09311585128307343,-0.012485342100262642,0.001
53248,7.291852951049805,0.0617893747985363,-0.00482177734375,-0.01138982828706503,0.1,0.301194211912202,0.0,0.00482177734375,-0.11389827728271484,0.7810491919517517,0.029397297650575638,240.0,0.00012248874021073182,-0.001237646210938692,0.11406264454126358,-0.012478858232498169,0.001
55296,7.170371055603027,0.06157272309064865,-0.00555419921875,-0.012520480901002884,0.1,0.27943096822140734,0.0,0.00555419921875,-0.12520480155944824,0.7709177136421204,0.028193112462759018,240.0,0.00011747130192816258,-0.0018889931961894035,0.16666558384895325,-0.012268958613276482,0.001
57344,8.02941608428955,0.06700228154659271,-0.0042724609375,-0.011904889717698097,0.1,0.2592402606458915,0.0,0.0042724609375,-0.11904889345169067,0.7685495615005493,0.02757946401834488,240.0,0.00011491443340977033,-0.0013333139941096306,0.14470145106315613,-0.01238139159977436,0.001
59392,8.053570747375488,0.0671909749507904,-0.0042724609375,-0.010907056741416454,0.1,0.24050846320834218,0.0,0.0042724609375,-0.1090705618262291,0.7614651322364807,0.02674933895468712,240.0,0.00011145557897786299,-0.001272464171051979,0.15520314872264862,-0.01234517339617014,0.001
61440,7.3188605308532715,0.06370935589075089,-0.00653076171875,-0.011583326384425163,0.1,0.22313016014842982,0.0,0.006439208984375,-0.11583326011896133,0.7634429931640625,0.027894146740436554,240.0,0.00011622561141848564,-0.0016228482127189636,0.19612637162208557,-0.012423968873918056,0.001
63488,7.291839599609375,0.06014132872223854,-0.003173828125,-0.008958089165389538,0.1,0.2070075526811526,0.0,0.003173828125,-0.08958088606595993,0.7583252191543579,0.02517981454730034,240.0,0.00010491589394708474,-0.001865970902144909,0.12993299961090088,-0.012396442703902721,0.001
65536,6.821638107299805,0.055674415081739426,-0.00238037109375,-0.010520877316594124,0.1,0.19204990862075408,0.0,0.00238037109375,-0.10520877689123154,0.7523500919342041,0.023557890206575394,240.0,9.81578758607308e-05,-0.0011100666597485542,0.3161259591579437,-0.012451224029064178,0.001
67584,7.436077117919922,0.06224474310874939,-0.004150390625,-0.010258004069328308,0.1,0.17817305177289844,0.0,0.004150390625,-0.10258004069328308,0.7524737119674683,0.024173753336071968,240.0,0.0001007239722336332,-0.0025673918426036835,0.2867233157157898,-0.012285780161619186,0.001
69632,6.464905738830566,0.0547795370221138,-0.0042724609375,-0.009185277856886387,0.1,0.16529888822158656,0.0,0.004241943359375,-0.09185277670621872,0.7426601648330688,0.022681863978505135,240.0,9.450776657710473e-05,-0.0009977715089917183,0.24823373556137085,-0.012393442913889885,0.001
71680,6.8178205490112305,0.05820807069540024,-0.00494384765625,-0.009955750778317451,0.1,0.15335496684492847,0.0,0.00494384765625,-0.09955750405788422,0.7347597479820251,0.020239301025867462,240.0,8.433042094111443e-05,-0.001689959317445755,0.24001404643058777,-0.012429211288690567,0.001
73728,7.36116361618042,0.05952324718236923,-0.00201416015625,-0.008157904259860516,0.1,0.14227407158651353,0.0,0.00201416015625,-0.0815790444612503,0.7322109341621399,0.017852604389190674,240.0,7.43858516216278e-05,-0.0018596984446048737,0.20642739534378052,-0.012368649244308472,0.001
75776,8.087899208068848,0.06526191532611847,-0.0020751953125,-0.00959492102265358,0.1,0.13199384318783017,0.0,0.0020751953125,-0.0959491953253746,0.7310715913772583,0.018113814294338226,240.0,7.547422622640927e-05,0.0006940886378288269,0.17707638442516327,-0.012264875695109367,0.001
77824,6.575980186462402,0.05473177880048752,-0.00335693359375,-0.0080039594322443,0.1,0.12245642825298195,0.0,0.003326416015625,-0.0800395980477333,0.7266144156455994,0.017422623932361603,240.0,7.259426638484001e-05,0.0005478318780660629,0.148424431681633,-0.012273622676730156,0.001
79872,6.267152309417725,0.05109836161136627,-0.00213623046875,-0.008484389632940292,0.1,0.11360815367076377,0.0,0.00213623046875,-0.08484388887882233,0.7193584442138672,0.01681356504559517,240.0,7.00565210233132e-05,-0.00028061866760253906,0.09512745589017868,-0.012338507920503616,0.001
81920,7.111358642578125,0.0568392276763916,-0.00128173828125,-0.0074282302521169186,0.1,0.10539922456186433,0.0,0.00128173828125,-0.07428230345249176,0.7202134728431702,0.01539799477905035,240.0,6.415831157937645e-05,-4.8726797103881836e-05,0.10424582660198212,-0.012313373386859894,0.001
83968,7.057249546051025,0.05775927007198334,-0.00262451171875,-0.00934189185500145,0.1,0.09778344405135005,0.0,0.00262451171875,-0.0934189185500145,0.7203344106674194,0.014842184260487556,240.0,6.184243441869815e-05,-0.0005329139530658722,0.09760547429323196,-0.01223338209092617,0.001
86016,7.082275390625,0.05691719427704811,-0.0015869140625,-0.007816450670361519,0.1,0.09071795328941247,0.0,0.0015869140625,-0.07816450297832489,0.7257049083709717,0.013655297458171844,240.0,5.689707274238269e-05,-0.0017836177721619606,0.1472054272890091,-0.012239755131304264,0.001
88064,7.60985803604126,0.06061168015003204,-0.00115966796875,-0.010639743879437447,0.1,0.0841629902573104,0.0,0.00115966796875,-0.10639744251966476,0.7209136486053467,0.012548224069178104,240.0,5.228426695490877e-05,-0.00047087017446756363,0.23608218133449554,-0.012335681356489658,0.001
90112,6.847800254821777,0.057465724647045135,-0.00396728515625,-0.010127945803105831,0.1,0.07808166600115317,0.0,0.003936767578125,-0.10127945244312286,0.7196826934814453,0.012225678190588951,240.0,5.094032579412063e-05,-0.0011657960712909698,0.2714885473251343,-0.012270113453269005,0.001
92160,6.862242698669434,0.05513714998960495,-0.00152587890625,-0.009998656809329987,0.1,0.07243975703425146,0.0,0.00152587890625,-0.09998656809329987,0.7243455648422241,0.009964913129806519,240.0,4.152047137419383e-05,-0.0005941875278949738,0.2563139796257019,-0.012310476042330265,0.001
94208,6.766672134399414,0.055489134043455124,-0.00262451171875,-0.006505932193249464,0.1,0.06720551273974976,0.0,0.00262451171875,-0.06505931913852692,0.7271636128425598,0.011158769018948078,240.0,4.649487091228366e-05,-0.0008312617428600788,0.21532490849494934,-0.012262901291251183,0.001
96256,7.811924457550049,0.06389930844306946,-0.00286865234375,-0.007266887463629246,0.1,0.0623494766896734,0.0,0.00286865234375,-0.0726688802242279,0.7302843332290649,0.010693834163248539,240.0,4.455764234686891e-05,-0.0012342017143964767,0.27635127305984497,-0.012243354693055153,0.001
98304,6.471091270446777,0.05165403336286545,-0.0010986328125,-0.005587355233728886,0.1,0.057844320874838484,0.0,0.0010986328125,-0.05587355047464371,0.7266543507575989,0.00885901041328907,240.0,3.691254338870446e-05,-0.0006058216094970703,0.2678808569908142,-0.012363778427243233,0.001
100352,6.372206687927246,0.05100356787443161,-0.001220703125,-0.0057257600128650665,0.1,0.053664691912730135,0.0,0.001220703125,-0.05725759640336037,0.720777153968811,0.007969479076564312,240.0,3.3206162819017966e-05,-0.0007156664505600929,0.1713375747203827,-0.012247396633028984,0.001
102400,6.380302429199219,0.052348554134368896,-0.00250244140625,-0.006495602894574404,0.1,0.049787068367863944,0.0,0.00250244140625,-0.06495602428913116,0.7150059938430786,0.008172255009412766,240.0,3.405106253921986e-05,-0.0010867668315768242,0.1376362442970276,-0.012173008173704147,0.001
