step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy
2048,-3.4902195930480957,0.004409906454384327,-0.03167724609375,0.0,0.0,0.0,0.0,0.031280517578125,-0.014177991077303886,0.8475619554519653,240.0,240.0,1.0,-0.0038827452808618546,0.2890605628490448,-0.013167419470846653
4096,-3.5494766235351562,0.007181825116276741,-0.034912109375,0.0,0.0,0.0,0.0,0.034423828125,-0.023917898535728455,0.8458810448646545,240.0,240.0,1.0,-0.00231539411470294,0.3530936539173126,-0.013199022971093655
6144,-2.646733522415161,0.006727180443704128,-0.02740478515625,0.0,0.0,0.0,0.0,0.027008056640625,-0.012551214545965195,0.8444687128067017,240.0,240.0,1.0,-0.001150047406554222,0.26142895221710205,-0.013226116076111794
8192,-2.332063674926758,-0.0018618255853652954,-0.016357421875,0.0,0.0,0.0,0.0,0.01617431640625,0.00954294204711914,0.836173415184021,240.0,240.0,1.0,-0.002429097890853882,0.16176238656044006,-0.013347708620131016
10240,-1.0331389904022217,0.009079480543732643,-0.01715087890625,0.0,0.0,0.0,0.0,0.01708984375,0.038029611110687256,0.831291675567627,240.0,240.0,1.0,-0.0020200973376631737,0.1623050421476364,-0.01327366940677166
12288,-1.2186421155929565,0.0022591440938413143,-0.01177978515625,0.0,0.0,0.0,0.0,0.01177978515625,0.04854310303926468,0.828865110874176,240.0,240.0,1.0,-0.004191851243376732,0.12003892660140991,-0.013312561437487602
14336,0.49619317054748535,0.008271039463579655,-0.00439453125,0.0,0.0,0.0,0.0,0.004364013671875,0.07985955476760864,0.8239973187446594,240.0,240.0,1.0,-0.0015239776112139225,0.051889773458242416,-0.01313764788210392
16384,1.761496663093567,0.019560031592845917,-0.00579833984375,0.0,0.0,0.0,0.0,0.00579833984375,0.10743710398674011,0.8220353126525879,240.0,240.0,1.0,-0.0018297787755727768,0.07298222184181213,-0.013187771663069725
18432,1.79266357421875,0.020474908873438835,-0.0064697265625,0.0,0.0,0.0,0.0,0.0064697265625,0.11627599596977234,0.819155216217041,240.0,240.0,1.0,-0.0035681482404470444,0.09886648505926132,-0.013032142072916031
20480,1.910634994506836,0.018100664019584656,-0.003173828125,0.0,0.0,0.0,0.0,0.003173828125,0.1379568874835968,0.8172894716262817,240.0,240.0,1.0,-8.5463747382164e-05,0.04749355465173721,-0.013110874220728874
22528,3.184062957763672,0.029697269201278687,-0.00482177734375,0.0,0.0,0.0,0.0,0.00482177734375,0.15266506373882294,0.8122274875640869,240.0,240.0,1.0,0.0005929097533226013,0.08191826939582825,-0.012974921613931656
24576,2.3126509189605713,0.022279011085629463,-0.00421142578125,0.0,0.0,0.0,0.0,0.00421142578125,0.13183553516864777,0.8092982769012451,240.0,240.0,1.0,-0.0007838811725378036,0.06455375254154205,-0.013033189810812473
26624,4.283090591430664,0.039809297770261765,-0.00634765625,0.0,0.0,0.0,0.0,0.00628662109375,0.1354846954345703,0.8048598766326904,240.0,240.0,1.0,-0.0005972618237137794,0.09963735938072205,-0.01295059360563755
