step,episode_reward_mean,reward_goal,reward_collision,reward_guide,guidance_lambda,residual_beta,success_rate,collision_rate,action_alignment,path_length,sparse_edges,full_graph_edges,communication_ratio,loss_objective,loss_critic,loss_entropy
2048,-6.453482627868652,-0.020815782248973846,-0.02960205078125,-0.0069160764105618,0.1,0.0,0.0,0.029388427734375,-0.06916075944900513,0.8526695370674133,240.0,240.0,1.0,-0.001697443425655365,0.29428017139434814,-0.01306702196598053
4096,-5.737622261047363,-0.018885228782892227,-0.02593994140625,-0.007313882000744343,0.1,0.0,0.0,0.025604248046875,-0.07313881814479828,0.8531926870346069,240.0,240.0,1.0,-0.0021366244181990623,0.2888059616088867,-0.013074692338705063
6144,-4.066018581390381,-0.008755514398217201,-0.02301025390625,-0.008813627064228058,0.1,0.0,0.0,0.02276611328125,-0.08813627064228058,0.8508481383323669,240.0,240.0,1.0,-0.0008291546255350113,0.25954771041870117,-0.01318078488111496
8192,-4.254086017608643,-0.01407000795006752,-0.0191650390625,-0.0058780331164598465,0.1,0.0,0.0,0.01904296875,-0.058780327439308167,0.8483552932739258,240.0,240.0,1.0,-0.0033625559881329536,0.21134909987449646,-0.013335220515727997
10240,-2.962606430053711,-0.004163431003689766,-0.01898193359375,-0.003198625287041068,0.1,0.0,0.0,0.01885986328125,-0.03198625147342682,0.8408194184303284,240.0,240.0,1.0,-0.0023379409685730934,0.1879013329744339,-0.013266313821077347
12288,-3.960791826248169,-0.011595542542636395,-0.01934814453125,-0.0033949166536331177,0.1,0.0,0.0,0.01922607421875,-0.03394916653633118,0.8379299640655518,240.0,240.0,1.0,-0.004164509475231171,0.21655461192131042,-0.013276971876621246
14336,-2.1575191020965576,-0.007944484241306782,-0.0089111328125,-0.0019162490498274565,0.1,0.0,0.0,0.0087890625,-0.019162490963935852,0.8320088982582092,240.0,240.0,1.0,-0.003302358090877533,0.1250247061252594,-0.013194318860769272
16384,-1.0520435571670532,-0.0015052228700369596,-0.0067138671875,-0.000443719734903425,0.1,0.0,0.0,0.0067138671875,-0.0044371988624334335,0.8301035761833191,240.0,240.0,1.0,-0.0028452370315790176,0.08091109991073608,-0.013279939070343971
18432,-0.8102287650108337,0.0012994826538488269,-0.00762939453125,-0.000993720255792141,0.1,0.0,0.0,0.00762939453125,-0.009937201626598835,0.8284887075424194,240.0,240.0,1.0,-0.004337690304964781,0.07943842560052872,-0.013188274577260017
20480,0.03416244685649872,0.0035627929028123617,-0.0032958984375,0.0016691603232175112,0.1,0.0,0.0,0.0032958984375,0.016691602766513824,0.8278341293334961,240.0,240.0,1.0,-0.002386331558227539,0.04406335577368736,-0.013250496238470078
22528,1.4319937229156494,0.014666453935205936,-0.00347900390625,0.002556032966822386,0.1,0.0,0.0,0.00347900390625,0.025560330599546432,0.8229182958602905,240.0,240.0,1.0,-0.0027285944670438766,0.05641151964664459,-0.013086214661598206
24576,3.0881638526916504,0.02699493244290352,-0.00286865234375,0.0009559132740832865,0.1,0.0,0.0,0.00286865234375,0.009559134021401405,0.8172757625579834,240.0,240.0,1.0,-0.002789171878248453,0.051113028079271317,-0.0130464481189847
26624,4.070247650146484,0.03497263789176941,-0.003173828125,0.0030349812004715204,0.1,0.0,0.0,0.003173828125,0.030349809676408768,0.81488037109375,240.0,240.0,1.0,-0.001752499956637621,0.08197431266307831,-0.01297321543097496
28672,4.378902912139893,0.03713986650109291,-0.0029296875,0.004359559156000614,0.1,0.0,0.0,0.0029296875,0.04359558969736099,0.805510401725769,240.0,240.0,1.0,0.00016613677144050598,0.07056459784507751,-0.01279124803841114
30720,5.83488130569458,0.04888090863823891,-0.0032958984375,0.0034944359213113785,0.1,0.0,0.0,0.0032958984375,0.034944359213113785,0.801964521408081,240.0,240.0,1.0,4.691909998655319e-05,0.12412124872207642,-0.01286301389336586
32768,5.339728832244873,0.04299836978316307,-0.00128173828125,0.005673205479979515,0.1,0.0,0.0,0.00128173828125,0.05673205852508545,0.8006918430328369,240.0,240.0,1.0,-0.001633673906326294,0.09670858830213547,-0.012746593914926052
